Channel 1,Channel 2,Channel 3,Channel 4
39260,15352,17510,30764
39277,15355,17525,30769
39292,15356,17530,30768
39304,15354,17528,30762
39310,15347,17520,30750
39308,15337,17506,30731
39299,15322,17483,30704
39284,15301,17450,30665
39262,15274,17408,30615
39240,15244,17360,30562
39215,15213,17311,30507
39186,15181,17260,30451
39150,15152,17208,30397
39110,15126,17156,30348
39074,15104,17108,30307
39042,15087,17065,30275
39013,15073,17028,30248
38990,15062,16996,30225
38972,15055,16969,30208
38958,15047,16947,30194
38946,15036,16929,30181
38939,15025,16919,30167
38940,15019,16919,30155
38944,15017,16925,30149
38946,15017,16930,30146
38946,15018,16931,30140
38946,15019,16932,30133
38943,15019,16930,30125
38937,15019,16922,30117
38933,15019,16910,30110
38932,15021,16900,30105
38931,15022,16894,30101
38930,15019,16888,30094
38926,15014,16880,30083
38919,15008,16869,30069
38908,14999,16851,30052
38893,14986,16827,30028
38876,14974,16795,30001
38856,14962,16759,29973
38830,14949,16722,29946
38797,14935,16685,29919
38762,14920,16646,29892
38726,14905,16604,29860
38689,14888,16557,29821
38650,14866,16505,29777
38611,14843,16448,29733
38575,14819,16390,29687
38537,14794,16334,29636
38496,14766,16279,29583
38455,14740,16222,29531
38413,14717,16164,29482
38372,14695,16105,29432
38333,14670,16046,29379
38296,14643,15989,29328
38257,14615,15932,29279
38215,14587,15873,29228
38168,14560,15811,29171
38118,14532,15750,29112
38067,14504,15689,29054
38015,14475,15626,28996
37962,14446,15564,28938
37913,14418,15505,28881
37871,14394,15449,28820
37832,14372,15395,28758
37795,14349,15345,28701
37759,14326,15295,28649
37724,14303,15242,28599
37686,14279,15182,28545
37646,14254,15119,28488
37605,14229,15052,28430
37559,14204,14982,28371
37507,14179,14912,28310
37451,14153,14844,28249
37394,14128,14779,28191
37336,14106,14719,28138
37280,14082,14657,28085
37227,14056,14594,28031
37179,14028,14532,27980
37135,14004,14471,27932
37095,13983,14411,27883
37058,13964,14355,27838
37021,13946,14301,27795
36983,13928,14249,27750
36947,13911,14197,27702
36912,13894,14143,27652
36878,13877,14089,27601
36847,13859,14039,27546
36819,13838,13992,27488
36792,13816,13947,27431
36764,13795,13901,27377
36733,13775,13852,27326
36699,13755,13799,27275
36663,13733,13740,27222
36623,13707,13674,27167
36578,13681,13603,27109
36531,13655,13533,27051
36485,13625,13469,26996
36442,13595,13410,26942
36403,13567,13356,26888
36365,13542,13305,26835
36325,13518,13253,26788
36284,13494,13198,26743
36243,13470,13140,26691
36202,13447,13082,26635
36160,13423,13026,26577
36117,13400,12969,26520
36076,13380,12913,26463
36039,13361,12859,26409
36005,13342,12804,26358
35968,13321,12745,26307
35926,13298,12685,26255
35881,13275,12625,26202
35837,13252,12567,26151
35793,13228,12511,26100
35750,13204,12456,26046
35707,13179,12400,25989
35664,13154,12342,25932
35620,13127,12284,25874
35578,13099,12224,25819
35536,13073,12165,25768
35493,13049,12109,25719
35449,13026,12055,25672
35403,13005,12003,25623
35359,12986,11951,25573
35317,12970,11900,25524
35277,12954,11851,25480
35239,12938,11799,25437
35204,12920,11747,25394
35168,12899,11694,25349
35127,12875,11638,25298
35082,12849,11576,25241
35033,12820,11512,25181
34983,12791,11445,25122
34936,12762,11377,25062
34893,12736,11311,25002
34853,12716,11246,24944
34814,12698,11184,24884
34777,12677,11123,24824
34739,12654,11062,24764
34699,12631,11003,24701
34659,12612,10947,24640
34620,12594,10891,24584
34582,12575,10833,24534
34543,12556,10776,24490
34507,12540,10724,24450
34478,12525,10681,24418
34459,12513,10651,24396
34455,12509,10639,24387
34467,12517,10653,24396
34497,12535,10692,24430
34548,12564,10759,24491
34625,12607,10859,24581
34729,12666,10994,24700
34858,12740,11162,24846
35009,12826,11360,25014
35178,12926,11583,25203
35362,13037,11825,25411
35555,13154,12080,25634
35753,13271,12341,25866
35950,13386,12603,26105
36141,13500,12862,26340
36326,13609,13112,26566
36502,13711,13349,26781
36665,13804,13569,26983
36814,13885,13769,27169
36946,13955,13949,27339
37059,14016,14106,27491
37154,14067,14240,27624
37229,14109,14352,27735
37290,14141,14441,27824
37342,14164,14513,27896
37387,14181,14570,27951
37425,14193,14616,27992
37457,14199,14653,28026
37482,14203,14682,28055
37501,14206,14705,28078
37515,14209,14723,28096
37528,14212,14735,28110
37540,14216,14745,28123
37552,14219,14754,28136
37563,14223,14763,28152
37570,14227,14774,28172
37575,14233,14788,28198
37582,14242,14805,28226
37594,14251,14824,28251
37612,14261,14845,28273
37632,14270,14866,28296
37656,14281,14888,28322
37685,14294,14911,28347
37715,14308,14936,28370
37745,14324,14967,28396
37772,14341,15000,28424
37797,14357,15034,28452
37820,14372,15066,28477
37844,14383,15096,28499
37864,14389,15120,28517
37879,14393,15138,28530
37886,14394,15148,28538
37886,14390,15148,28539
37877,14378,15139,28532
37861,14360,15116,28513
37840,14337,15084,28485
37816,14314,15045,28452
37785,14291,14999,28415
37747,14270,14948,28374
37706,14251,14894,28333
37666,14234,14843,28292
37628,14218,14797,28254
37594,14200,14755,28217
37561,14183,14716,28185
37532,14167,14683,28157
37508,14154,14654,28129
37489,14143,14628,28103
37475,14134,14604,28081
37467,14126,14583,28064
37460,14118,14567,28047
37455,14110,14554,28033
37450,14103,14544,28023
37445,14098,14536,28019
37442,14095,14529,28015
37440,14094,14523,28006
37437,14093,14517,27995
37435,14092,14509,27985
37432,14090,14501,27978
37428,14088,14496,27973
37424,14087,14490,27967
37420,14084,14482,27960
37416,14078,14469,27952
37413,14070,14455,27944
37408,14063,14440,27934
37397,14057,14422,27920
37378,14050,14398,27901
37353,14040,14369,27875
37324,14028,14337,27846
37293,14014,14301,27816
37260,13998,14260,27780
37223,13979,14213,27739
37183,13955,14162,27695
37142,13929,14112,27644
37101,13903,14062,27589
37063,13877,14012,27534
37027,13853,13962,27484
36992,13828,13910,27438
36957,13803,13857,27393
36925,13779,13804,27348
36892,13756,13754,27305
36858,13735,13707,27261
36823,13716,13662,27215
36790,13697,13617,27171
36760,13681,13572,27128
36732,13664,13528,27085
36701,13647,13484,27039
36670,13628,13438,26993
36638,13609,13389,26942
36602,13588,13335,26885
36563,13566,13276,26825
36525,13546,13217,26766
36490,13526,13157,26710
36457,13504,13099,26660
36426,13482,13044,26611
36398,13459,12994,26562
36371,13438,12946,26514
36343,13418,12898,26463
36316,13400,12849,26412
36292,13382,12803,26361
36269,13364,12761,26309
36247,13347,12723,26257
36226,13333,12686,26206
36206,13323,12647,26156
36187,13314,12604,26104
36167,13301,12561,26051
36147,13287,12518,25999
36124,13272,12474,25947
36101,13257,12431,25896
36080,13241,12388,25846
36063,13224,12344,25799
36048,13206,12299,25756
36033,13189,12253,25715
36017,13172,12206,25670
35998,13155,12159,25623
35975,13137,12114,25572
35946,13118,12070,25519
35914,13098,12026,25466
35878,13077,11978,25416
35838,13058,11929,25371
35794,13041,11876,25330
35749,13021,11821,25288
35704,13000,11764,25244
35660,12978,11706,25202
35615,12956,11649,25158
35568,12933,11594,25114
35524,12911,11540,25073
35484,12890,11490,25033
35446,12869,11441,24990
35408,12847,11394,24946
35369,12824,11347,24900
35331,12802,11298,24853
35291,12781,11244,24802
35252,12761,11188,24751
35215,12743,11135,24706
35179,12726,11085,24664
35143,12709,11036,24617
35105,12691,10986,24566
35064,12672,10934,24516
35019,12652,10880,24469
34973,12630,10827,24422
34926,12608,10775,24374
34879,12585,10722,24329
34833,12560,10671,24292
34787,12535,10620,24257
34740,12509,10567,24219
34695,12484,10509,24180
34651,12460,10452,24140
34607,12437,10396,24097
34565,12417,10341,24048
34525,12398,10287,23997
34485,12377,10234,23945
34442,12354,10184,23888
34399,12332,10134,23831
34358,12313,10086,23779
34318,12295,10038,23733
34278,12277,9989,23685
34237,12259,9938,23635
34195,12242,9883,23583
34152,12224,9826,23533
34107,12205,9765,23485
34058,12183,9704,23437
34005,12159,9639,23389
33951,12133,9573,23341
33898,12107,9508,23294
33847,12083,9448,23246
33798,12061,9392,23195
33750,12039,9338,23146
33703,12015,9286,23097
33658,11990,9234,23047
33613,11964,9180,22997
33568,11939,9126,22944
33522,11914,9068,22888
33478,11891,9011,22832
33440,11872,8959,22783
33413,11859,8916,22743
33397,11853,8887,22717
33395,11856,8874,22708
33411,11871,8882,22718
33448,11900,8918,22749
33508,11942,8988,22806
33594,11996,9095,22892
33707,12065,9238,23007
33842,12144,9414,23151
33999,12230,9619,23325
34175,12325,9852,23527
34365,12429,10106,23753
34565,12536,10372,23995
34769,12644,10644,24246
34977,12756,10922,24499
35187,12870,11198,24752
35391,12979,11468,24998
35582,13080,11727,25237
35757,13175,11971,25463
35917,13262,12199,25674
36060,13342,12406,25866
36190,13412,12589,26041
36310,13476,12751,26199
36415,13533,12895,26337
36502,13580,13021,26452
36572,13618,13127,26551
36627,13648,13213,26635
36668,13669,13282,26703
36700,13683,13334,26757
36728,13694,13376,26804
36753,13705,13412,26841
36773,13715,13442,26867
36790,13724,13465,26886
36808,13730,13484,26901
36824,13735,13501,26919
36835,13739,13516,26941
36846,13744,13530,26965
36864,13751,13550,26996
36890,13761,13579,27033
36919,13775,13614,27073
36950,13791,13653,27115
36984,13810,13694,27160
37021,13831,13740,27207
37060,13856,13789,27255
37105,13884,13842,27305
37153,13912,13898,27356
37201,13939,13954,27407
37246,13962,14007,27454
37288,13981,14057,27496
37326,13997,14103,27532
37361,14010,14144,27566
37392,14020,14179,27594
37416,14029,14205,27613
37433,14033,14221,27623
37441,14033,14228,27629
37437,14028,14224,27629
37426,14020,14212,27623
37412,14013,14195,27610
37399,14007,14175,27591
37385,14000,14152,27568
37371,13992,14123,27542
37356,13981,14090,27514
37337,13967,14055,27487
37315,13952,14021,27461
37293,13937,13991,27436
37273,13925,13966,27414
37255,13914,13947,27395
37240,13906,13932,27374
37229,13901,13921,27356
37225,13899,13915,27345
37225,13900,13912,27342
37230,13904,13912,27344
37240,13908,13916,27347
37252,13911,13923,27349
37263,13911,13931,27347
37273,13913,13938,27343
37282,13917,13944,27342
37291,13921,13948,27345
37296,13924,13950,27348
37295,13927,13950,27352
37292,13927,13951,27358
37286,13924,13950,27364
37278,13922,13946,27366
37271,13920,13937,27366
37265,13918,13924,27365
37261,13915,13908,27360
37252,13907,13886,27346
37238,13895,13857,27322
37220,13881,13829,27294
37202,13866,13802,27265
37182,13850,13775,27230
37160,13835,13744,27188
37134,13820,13709,27146
37105,13808,13671,27108
37074,13798,13632,27073
37043,13789,13593,27037
37010,13775,13554,27002
36974,13758,13510,26968
36936,13738,13464,26932
36895,13715,13420,26893
36852,13690,13376,26853
36809,13663,13330,26813
36768,13635,13281,26769
36728,13607,13231,26726
36690,13580,13180,26684
36651,13553,13128,26638
36610,13528,13073,26591
36568,13503,13017,26541
36530,13480,12962,26491
36493,13462,12907,26447
36456,13446,12853,26407
36419,13430,12799,26364
36383,13413,12745,26317
36347,13395,12690,26267
36309,13375,12631,26213
36270,13353,12568,26157
36230,13329,12506,26100
36193,13306,12445,26046
36155,13285,12387,25995
36118,13267,12335,25947
36082,13251,12288,25902
36047,13234,12245,25859
36014,13217,12202,25814
35983,13200,12161,25765
35954,13185,12124,25716
35928,13173,12091,25670
35902,13162,12057,25627
35876,13150,12021,25585
35849,13138,11981,25543
35821,13124,11936,25503
35794,13107,11888,25465
35764,13088,11841,25429
35733,13069,11794,25393
35702,13049,11747,25353
35671,13031,11698,25307
35642,13016,11647,25259
35614,13002,11596,25210
35588,12985,11549,25160
35565,12968,11507,25107
35544,12951,11466,25057
35528,12937,11424,25012
35514,12924,11385,24972
35502,12912,11351,24933
35491,12902,11316,24891
35480,12892,11282,24842
35469,12882,11247,24788
35457,12870,11211,24735
35443,12855,11176,24686
35424,12838,11141,24639
35402,12823,11101,24591
35376,12809,11057,24544
35347,12796,11011,24497
35319,12782,10964,24448
35293,12768,10918,24397
35266,12753,10871,24350
35237,12738,10827,24308
35207,12720,10782,24270
35178,12700,10734,24235
35150,12682,10686,24202
35120,12666,10637,24170
35087,12648,10586,24136
35049,12626,10534,24095
35007,12604,10479,24051
34964,12581,10420,24004
34922,12558,10362,23957
34885,12534,10306,23906
34850,12510,10254,23852
34814,12486,10204,23799
34774,12462,10156,23745
34729,12437,10108,23688
34682,12413,10058,23630
34638,12392,10010,23578
34597,12374,9960,23529
34557,12356,9910,23481
34520,12337,9858,23432
34485,12319,9803,23383
34451,12301,9744,23332
34415,12282,9682,23278
34377,12262,9620,23225
34337,12242,9561,23171
34294,12219,9501,23116
34247,12194,9440,23060
34197,12170,9379,23004
34146,12146,9320,22948
34094,12121,9261,22892
34042,12096,9199,22840
33994,12072,9141,22790
33949,12049,9086,22740
33905,12027,9033,22689
33861,12005,8981,22636
33817,11983,8930,22582
33774,11961,8878,22532
33728,11940,8826,22480
33682,11919,8773,22426
33641,11901,8724,22375
33607,11887,8678,22328
33580,11875,8640,22287
33567,11869,8616,22257
33569,11870,8611,22243
33589,11879,8625,22248
33627,11896,8661,22277
33685,11925,8724,22332
33768,11968,8821,22419
33879,12028,8956,22540
34014,12104,9129,22694
34174,12194,9334,22878
34352,12297,9569,23089
34543,12409,9828,23323
34745,12530,10108,23573
34958,12659,10403,23835
35179,12789,10704,24104
35400,12917,11003,24378
35620,13039,11298,24651
35835,13154,11591,24920
36043,13261,11877,25182
36242,13364,12150,25435
36431,13461,12407,25671
36608,13555,12647,25890
36770,13643,12872,26091
36918,13720,13076,26271
37046,13783,13255,26432
37155,13838,13409,26573
37245,13887,13540,26696
37318,13929,13651,26803
37377,13964,13744,26894
37424,13991,13821,26973
37459,14012,13887,27040
37486,14026,13943,27097
37510,14036,13993,27142
37533,14045,14040,27178
37554,14053,14084,27206
37573,14061,14123,27230
37593,14070,14158,27256
37618,14079,14190,27284
37647,14090,14224,27315
37678,14101,14262,27346
37712,14115,14303,27378
37753,14132,14348,27418
37798,14152,14403,27467
37848,14175,14467,27523
37900,14200,14535,27581
37951,14227,14606,27642
38001,14258,14677,27704
38050,14289,14744,27768
38096,14317,14808,27832
38138,14342,14871,27894
38176,14364,14929,27951
38212,14383,14981,28001
38244,14399,15024,28043
38272,14411,15057,28078
38293,14420,15078,28108
38304,14428,15090,28131
38306,14431,15092,28146
38302,14431,15089,28153
38294,14427,15082,28151
38281,14421,15069,28142
38263,14411,15050,28125
38241,14399,15026,28103
38215,14384,14997,28077
38187,14368,14966,28051
38160,14355,14935,28028
38137,14344,14904,28006
38116,14335,14878,27985
38097,14329,14859,27967
38083,14326,14850,27952
38072,14327,14847,27942
38062,14326,14846,27937
38054,14326,14845,27938
38048,14325,14845,27944
38047,14326,14848,27954
38049,14329,14854,27963
38048,14334,14862,27969
38045,14338,14872,27971
38042,14342,14880,27972
38040,14345,14886,27975
38038,14348,14891,27982
38037,14349,14895,27992
38039,14350,14896,28001
38044,14350,14893,28002
38049,14348,14889,27998
38054,14348,14888,27998
38057,14348,14891,27999
38058,14347,14893,27995
38055,14345,14888,27988
38050,14339,14877,27977
38042,14328,14859,27962
38030,14313,14834,27938
38011,14294,14805,27906
37983,14276,14775,27870
37953,14259,14744,27833
37922,14242,14709,27798
37891,14227,14673,27764
37861,14215,14636,27727
37828,14201,14594,27686
37793,14184,14548,27644
37758,14168,14502,27603
37725,14152,14455,27561
37695,14135,14406,27520
37667,14118,14355,27478
37638,14100,14302,27431
37606,14080,14246,27375
37570,14058,14190,27314
37533,14034,14134,27255
37493,14008,14080,27199
37451,13983,14026,27149
37406,13960,13975,27103
37363,13935,13926,27058
37322,13911,13876,27015
37284,13891,13825,26969
37248,13874,13772,26922
37214,13858,13717,26875
37182,13840,13660,26829
37152,13821,13603,26783
37119,13805,13548,26737
37084,13791,13496,26695
37046,13778,13447,26653
37010,13763,13403,26608
36977,13748,13363,26567
36946,13734,13328,26530
36917,13721,13295,26493
36891,13708,13259,26452
36866,13693,13216,26406
36840,13673,13169,26358
36810,13651,13121,26309
36776,13630,13069,26260
36738,13611,13016,26211
36702,13592,12963,26164
36667,13573,12910,26118
36634,13553,12856,26073
36596,13531,12802,26024
36554,13509,12747,25971
36512,13488,12689,25921
36466,13467,12630,25874
36417,13443,12572,25826
36367,13419,12517,25776
36319,13394,12462,25721
36273,13369,12405,25662
36223,13342,12344,25599
36171,13312,12278,25537
36118,13280,12207,25479
36064,13247,12134,25421
36010,13212,12060,25363
35955,13179,11988,25306
35900,13146,11917,25249
35846,13114,11848,25191
35793,13084,11783,25134
35743,13058,11723,25077
35694,13034,11665,25021
35648,13012,11610,24965
35605,12991,11555,24910
35562,12971,11502,24859
35520,12949,11451,24809
35483,12929,11401,24757
35452,12908,11351,24702
35422,12886,11299,24645
35390,12863,11246,24588
35355,12837,11190,24533
35318,12815,11134,24479
35282,12796,11079,24429
35245,12779,11025,24381
35203,12763,10971,24334
35159,12747,10917,24283
35116,12729,10863,24231
35073,12708,10809,24181
35032,12684,10753,24128
34991,12658,10699,24075
34946,12632,10646,24022
34898,12604,10589,23969
34850,12573,10527,23913
34801,12541,10460,23855
34752,12510,10394,23797
34704,12479,10327,23741
34658,12448,10258,23684
34612,12420,10191,23625
34565,12394,10126,23564
34516,12371,10064,23502
34467,12350,10003,23439
34421,12332,9945,23378
34376,12314,9889,23322
34329,12296,9833,23268
34285,12276,9775,23214
34244,12257,9719,23159
34206,12240,9667,23104
34171,12224,9619,23055
34141,12211,9576,23012
34118,12200,9545,22979
34109,12196,9530,22961
34118,12200,9536,22962
34146,12218,9567,22988
34196,12250,9631,23043
34271,12295,9728,23131
34374,12354,9859,23252
34506,12430,10025,23405
34662,12522,10225,23589
34840,12627,10455,23798
35034,12740,10713,24028
35241,12860,10994,24283
35459,12987,11297,24560
35684,13116,11614,24851
35913,13245,11938,25148
36143,13373,12265,25445
36374,13501,12590,25738
36599,13624,12906,26025
36812,13742,13209,26302
37008,13851,13494,26566
37188,13952,13760,26818
37353,14047,14005,27051
37506,14134,14228,27260
37646,14211,14428,27449
37772,14278,14606,27617
37884,14338,14760,27767
37978,14391,14891,27893
38052,14437,15005,27996
38114,14477,15104,28085
38166,14508,15189,28162
38207,14532,15257,28225
38236,14550,15310,28274
38258,14563,15351,28311
38273,14573,15386,28343
38285,14583,15416,28374
38297,14594,15447,28406
38312,14603,15479,28437
38329,14612,15514,28469
38349,14623,15550,28503
38371,14634,15586,28535
38394,14646,15621,28568
38420,14659,15656,28603
38449,14671,15692,28639
38480,14685,15732,28678
38508,14701,15775,28717
38534,14718,15822,28756
38561,14735,15869,28796
38589,14754,15918,28837
38616,14773,15964,28875
38641,14789,16005,28907
38662,14800,16038,28933
38678,14806,16063,28953
38688,14806,16080,28965
38690,14804,16088,28966
38684,14799,16086,28959
38674,14791,16073,28948
38660,14778,16049,28930
38640,14762,16016,28905
38617,14747,15982,28877
38591,14732,15948,28849
38563,14716,15917,28821
38534,14700,15888,28792
38505,14685,15861,28762
38477,14668,15834,28732
38449,14650,15807,28701
38425,14632,15781,28667
38408,14618,15760,28639
38394,14610,15745,28620
38383,14606,15734,28608
38375,14602,15721,28596
38367,14597,15709,28585
38362,14595,15699,28580
38359,14596,15692,28580
38357,14600,15690,28584
38357,14605,15692,28589
38359,14608,15698,28595
38359,14611,15705,28601
38360,14611,15713,28605
38361,14609,15720,28606
38366,14609,15727,28608
38371,14611,15731,28611
38374,14614,15734,28614
38375,14615,15734,28618
38372,14614,15729,28622
38366,14613,15722,28626
38356,14612,15712,28627
38343,14611,15695,28621
38326,14606,15673,28608
38305,14597,15645,28588
38283,14585,15613,28561
38260,14571,15577,28531
38231,14554,15536,28500
38199,14535,15495,28463
38169,14519,15455,28422
38142,14504,15416,28378
38115,14489,15377,28335
38090,14473,15336,28292
38067,14457,15293,28245
38043,14440,15246,28195
38017,14419,15195,28147
37989,14395,15141,28096
37957,14369,15085,28041
37917,14341,15027,27984
37870,14316,14963,27925
37816,14290,14895,27865
37756,14261,14826,27804
37693,14228,14760,27740
37633,14198,14696,27678
37578,14172,14632,27617
37527,14149,14571,27556
37480,14128,14514,27501
37437,14107,14459,27452
37394,14083,14405,27407
37352,14059,14352,27363
37308,14036,14299,27318
37264,14015,14247,27272
37221,13993,14197,27224
37177,13973,14147,27175
37132,13952,14094,27126
37087,13929,14037,27075
37044,13906,13977,27022
37001,13883,13917,26967
36957,13859,13859,26909
36914,13834,13802,26846
36873,13810,13748,26786
36837,13788,13700,26731
36805,13767,13657,26681
36775,13748,13618,26634
36743,13731,13576,26589
36710,13715,13531,26551
36674,13695,13481,26516
36635,13673,13426,26479
36594,13649,13368,26437
36554,13626,13311,26389
36516,13604,13261,26341
36478,13581,13213,26289
36436,13558,13164,26231
36390,13535,13113,26174
36343,13513,13058,26123
36296,13492,13000,26077
36252,13472,12941,26037
36211,13455,12888,26003
36173,13438,12839,25968
36137,13422,12792,25927
36104,13406,12744,25885
36073,13393,12694,25846
36038,13382,12641,25807
36000,13369,12587,25766
35966,13356,12536,25725
35935,13340,12488,25686
35906,13321,12441,25641
35873,13300,12393,25591
35835,13275,12342,25542
35794,13248,12287,25496
35748,13222,12228,25448
35698,13196,12167,25395
35645,13171,12106,25338
35593,13147,12050,25280
35541,13125,11997,25224
35492,13105,11942,25171
35444,13086,11887,25121
35399,13066,11835,25071
35358,13045,11784,25019
35322,13024,11734,24968
35291,13003,11686,24919
35261,12984,11640,24870
35232,12966,11595,24823
35202,12948,11548,24776
35174,12930,11498,24728
35147,12914,11447,24677
35117,12897,11395,24623
35085,12878,11340,24566
35052,12857,11285,24511
35022,12838,11231,24461
