Channel 1,Channel 4
51447,33912
51353,33824
51255,33730
51149,33625
51043,33519
50945,33417
50846,33305
50741,33182
50638,33068
50539,32963
50437,32853
50329,32733
50223,32619
50122,32511
50017,32401
49907,32293
49805,32199
49709,32116
49608,32030
49504,31939
49409,31857
49321,31779
49232,31688
49142,31588
49059,31497
48979,31411
48894,31318
48809,31224
48733,31135
48659,31043
48577,30943
48490,30844
48405,30756
48318,30670
48224,30580
48128,30490
48037,30408
47945,30319
47847,30218
47754,30125
47674,30046
47601,29969
47525,29887
47447,29811
47369,29742
47283,29664
47187,29570
47094,29479
47007,29397
46916,29308
46818,29212
46722,29120
46632,29029
46540,28925
46443,28814
46347,28714
46254,28615
46155,28504
46051,28384
45950,28270
45853,28159
45751,28042
45647,27924
45549,27821
45454,27725
45353,27620
45247,27511
45142,27411
45037,27312
44925,27202
44812,27085
44708,26976
44608,26870
44504,26762
44405,26660
44320,26573
44247,26498
44185,26426
44147,26377
44149,26367
44191,26392
44275,26455
44420,26577
44634,26771
44908,27032
45233,27349
45607,27725
46029,28153
46481,28613
46953,29101
47449,29626
47968,30179
48494,30738
49015,31301
49528,31872
50026,32437
50494,32970
50929,33470
51339,33952
51719,34407
52057,34817
52356,35185
52628,35519
52876,35816
53095,36075
53290,36307
53467,36521
53625,36712
53763,36871
53890,37012
54017,37150
54138,37282
54248,37406
54354,37539
54464,37684
54573,37827
54674,37956
54774,38083
54878,38213
54980,38331
55073,38432
55160,38526
55241,38613
55306,38682
55352,38727
55382,38758
55398,38776
55390,38768
55359,38730
55313,38679
55253,38615
55171,38524
55070,38414
54966,38305
54862,38200
54755,38085
54651,37974
54564,37886
54493,37820
54425,37759
54360,37698
54305,37647
54260,37602
54212,37550
54165,37498
54129,37459
54101,37428
54069,37394
54034,37360
54000,37331
53964,37295
53920,37248
53874,37204
53836,37169
53798,37130
53750,37080
53700,37030
53654,36986
53607,36938
53555,36880
53502,36822
53452,36767
53394,36704
53323,36628
53246,36550
53166,36469
53078,36375
52978,36272
52877,36177
52777,36085
52671,35984
52556,35873
52443,35764
52337,35657
52230,35542
52120,35426
52019,35321
51922,35223
51817,35116
51705,35005
51601,34903
51500,34799
51390,34680
51273,34549
51161,34419
51051,34285
50933,34141
50809,33996
50689,33864
50572,33742
50450,33621
50331,33507
50220,33408
50116,33310
50014,33206
49918,33106
49832,33019
49745,32936
49656,32846
49571,32760
49494,32681
49413,32596
49319,32503
49220,32413
49127,32325
49030,32223
48927,32105
48825,31988
48724,31872
48614,31744
48498,31611
48387,31490
48283,31377
48177,31258
48068,31136
47966,31027
47870,30930
47773,30833
47677,30739
47591,30659
47509,30586
47420,30500
47329,30406
47248,30318
47172,30231
47089,30136
47004,30040
46921,29950
46835,29853
46741,29740
46643,29626
46549,29519
46453,29411
46350,29296
46248,29188
46152,29092
46054,28995
45947,28887
45839,28781
45739,28683
45643,28582
45545,28473
45449,28368
45357,28271
45262,28169
45163,28059
45070,27959
44983,27870
44894,27781
44800,27687
44705,27597
44612,27508
44515,27406
44414,27295
44317,27190
44224,27088
44128,26977
44033,26865
43946,26767
43865,26676
43780,26578
43698,26484
43628,26410
43570,26352
43520,26300
43496,26272
43519,26290
43596,26356
43724,26462
43910,26621
44163,26848
44478,27131
44839,27455
45238,27823
45675,28246
46139,28707
46616,29187
47105,29688
47604,30210
48097,30732
48572,31242
49033,31750
49484,32251
49907,32726
50296,33168
50656,33589
50992,33989
51297,34351
51566,34676
51812,34980
52042,35265
52252,35519
52437,35742
52610,35951
52776,36149
52926,36323
53062,36481
53196,36637
53324,36788
53436,36919
53539,37037
53646,37159
53754,37280
53850,37387
53938,37482
54027,37581
54112,37680
54182,37769
54249,37855
54322,37948
54393,38033
54448,38096
54491,38150
54530,38200
54555,38231
54559,38233
54553,38224
54541,38207
54512,38166
54462,38101
54402,38029
54337,37955
54262,37867
54177,37769
54091,37677
54005,37592
53915,37504
53826,37412
53750,37328
53689,37254
53632,37177
53577,37102
53533,37048
53499,37009
53463,36967
53426,36921
53397,36885
53371,36856
53341,36823
53312,36791
53291,36767
53267,36738
53229,36691
53182,36633
53138,36580
53090,36527
53027,36461
52956,36388
52888,36320
52814,36250
52731,36170
52646,36089
52561,36010
52469,35920
52368,35814
52263,35710
52162,35614
52062,35512
51958,35398
51855,35282
51754,35167
51645,35049
51529,34922
51418,34794
51317,34672
51213,34541
51100,34400
50989,34264
50880,34133
50767,34003
50652,33876
50543,33767
50442,33670
50342,33570
50245,33472
50158,33384
50077,33300
49991,33203
49900,33100
49813,33006
49726,32914
49631,32812
49532,32705
49439,32604
49348,32504
49252,32394
49155,32285
49063,32185
48973,32084
48879,31975
48786,31871
48699,31777
48612,31680
48518,31573
48425,31469
48340,31377
48252,31286
48154,31187
48054,31088
47964,30996
47876,30903
47788,30802
47711,30710
47646,30633
47581,30558
47514,30481
47450,30410
47390,30341
47323,30257
47247,30158
47167,30058
47079,29954
46981,29836
46878,29713
46779,29600
46681,29492
46572,29377
46457,29260
46348,29153
46246,29051
46145,28940
46043,28823
45945,28711
45849,28602
45749,28486
45648,28375
45558,28279
45474,28185
45386,28087
45300,27998
45220,27922
45139,27843
45048,27753
44953,27660
44861,27571
44763,27470
44650,27350
44530,27224
44415,27102
44301,26971
44186,26829
44074,26691
43969,26563
43860,26437
43747,26311
43639,26198
43542,26099
43445,25998
43347,25894
43259,25801
43181,25715
43102,25624
43023,25535
42959,25466
42913,25417
42878,25378
42860,25356
42884,25374
42962,25438
43094,25542
43285,25699
43542,25926
43855,26215
44210,26548
44610,26931
45050,27367
45512,27837
45982,28325
46460,28832
46945,29360
47425,29889
47885,30400
48325,30898
48750,31384
49148,31844
49511,32267
49844,32664
50155,33040
50439,33377
50690,33674
50919,33946
51134,34207
51332,34448
51508,34665
51669,34867
51822,35059
51964,35234
52094,35392
52220,35548
52346,35697
52462,35822
52568,35931
52673,36040
52774,36146
52863,36235
52942,36314
53018,36398
53087,36476
53139,36532
53180,36577
53222,36623
53263,36663
53289,36686
53303,36698
53312,36710
53310,36711
53289,36691
53257,36663
53221,36632
53174,36585
53112,36516
53045,36441
52982,36369
52916,36290
52841,36204
52767,36122
52699,36049
52634,35976
52572,35902
52521,35839
52484,35789
52449,35739
52412,35688
52382,35652
52360,35629
52338,35606
52314,35580
52296,35560
52281,35543
52260,35517
52232,35486
52205,35461
52178,35435
52141,35392
52095,35338
52050,35284
52002,35225
51944,35155
51879,35087
51819,35028
51757,34967
51684,34887
51603,34798
51521,34713
51434,34623
51333,34515
51222,34400
51108,34284
50986,34157
50854,34012
50725,33864
50609,33727
50497,33593
50382,33458
50273,33333
50174,33224
50078,33117
49978,33002
49883,32892
49793,32791
49697,32680
49591,32559
49487,32444
49388,32339
49287,32228
49180,32110
49077,31999
48981,31894
48880,31781
48774,31666
48673,31562
48582,31466
48489,31365
48395,31266
48310,31180
48232,31101
48149,31015
48065,30930
47991,30857
47926,30790
47854,30709
47775,30619
47699,30533
47626,30448
47549,30356
47473,30270
47402,30192
47328,30109
47246,30014
47161,29921
47082,29835
47002,29745
46916,29640
46829,29534
46746,29436
46661,29339
46568,29235
46474,29136
46384,29049
46292,28961
46196,28869
46104,28781
46018,28700
45930,28615
45839,28524
45752,28440
45670,28356
45585,28259
45496,28153
45412,28054
45330,27961
45241,27861
45147,27757
45058,27661
44971,27567
44880,27460
44787,27343
44694,27231
44598,27118
44494,26998
44390,26881
44298,26781
44212,26687
44122,26585
44032,26482
43950,26387
43867,26293
43776,26194
43684,26101
43601,26021
43524,25941
43450,25858
43391,25788
43358,25745
43359,25727
43396,25734
43480,25787
43621,25897
43812,26057
44047,26264
44332,26528
44668,26849
45039,27212
45437,27607
45859,28039
46301,28497
46743,28960
47175,29424
47599,29895
48009,30358
48393,30790
48749,31196
49086,31589
49401,31959
49680,32292
49927,32591
50152,32873
50355,33133
50532,33357
50689,33555
50840,33744
50979,33919
51096,34066
51198,34194
51293,34313
51373,34412
51431,34484
51475,34540
51517,34595
51551,34637
51568,34656
51575,34666
51580,34680
51581,34687
51576,34683
51573,34681
51577,34685
51572,34679
51553,34655
51528,34627
51499,34597
51454,34550
51393,34482
51326,34406
51253,34322
51170,34223
51074,34116
50978,34017
50884,33922
50784,33816
50680,33707
50587,33614
50504,33533
50423,33451
50348,33373
50292,33314
50251,33270
50216,33229
50190,33197
50181,33183
50181,33178
50178,33170
50180,33164
50189,33165
50195,33162
50187,33151
50171,33141
50154,33138
50130,33127
50093,33096
50046,33052
49995,33001
49935,32936
49863,32857
49790,32777
49723,32702
49649,32614
49562,32512
49470,32416
49378,32328
49283,32231
49184,32125
49087,32023
48994,31924
48893,31810
48785,31688
48681,31573
48582,31460
48476,31337
48362,31206
48246,31077
48128,30952
48004,30821
47881,30693
47769,30579
47665,30471
47558,30352
47452,30232
47357,30127
47268,30028
47175,29923
47083,29821
46995,29730
46905,29635
46804,29525
46698,29412
46595,29306
46489,29200
46377,29091
46269,28989
46175,28896
46086,28801
45998,28703
45917,28613
45850,28534
45787,28454
45717,28367
45648,28283
45581,28204
45505,28117
45419,28023
45337,27938
45261,27863
45184,27782
45103,27693
45028,27609
44957,27531
44879,27444
44793,27357
44709,27280
44628,27206
44539,27117
44442,27016
44348,26921
44256,26828
44160,26725
44060,26621
43969,26531
43882,26443
43789,26344
43692,26245
43599,26158
43507,26073
43409,25975
43308,25874
43213,25778
43119,25681
43023,25576
42930,25472
42846,25376
42762,25272
42676,25157
42593,25046
42517,24948
42437,24851
42353,24754
42282,24676
42240,24634
42229,24625
42258,24655
42346,24745
42501,24897
42714,25100
42985,25352
43316,25662
43695,26024
44105,26418
44540,26843
45000,27309
45476,27804
45948,28303
46410,28803
46866,29309
47310,29803
47727,30268
48117,30708
48483,31131
48815,31527
49106,31883
49367,32204
49609,32502
49831,32767
50022,32989
50189,33183
50343,33366
50482,33531
50600,33669
50706,33800
50811,33933
50906,34057
50988,34164
51069,34265
51157,34360
51237,34444
51305,34518
51372,34595
51442,34676
51508,34744
51563,34795
51612,34844
51655,34892
51682,34927
51695,34948
51702,34967
51700,34980
51679,34968
51642,34931
51597,34883
51542,34826
51471,34746
51389,34651
51306,34556
51219,34458
51124,34345
51027,34231
50944,34133
50870,34046
50795,33953
50726,33864
50670,33795
50621,33731
50574,33662
50535,33607
50510,33580
50493,33563
50474,33540
50453,33518
50437,33504
50417,33481
50388,33441
50355,33399
50324,33361
50289,33317
50244,33265
50198,33218
50156,33178
50107,33128
50048,33064
49988,33001
49927,32939
49856,32864
49771,32778
49686,32696
49601,32615
49509,32518
49409,32411
49310,32309
49212,32205
49102,32083
48984,31950
48868,31821
48754,31693
48635,31558
48516,31425
48409,31311
48308,31204
48199,31088
48089,30969
47986,30860
47890,30760
47791,30655
47694,30555
47607,30467
47520,30376
47427,30273
47336,30170
47251,30073
47164,29970
47068,29852
46971,29737
46879,29636
46787,29534
46690,29425
46594,29322
46503,29227
46407,29127
46305,29022
46212,28923
46128,28828
46041,28722
45949,28611
45862,28515
45783,28433
45702,28345
45618,28256
45540,28179
45466,28105
45386,28019
45300,27923
45214,27828
45129,27733
45039,27632
44948,27532
44865,27445
44786,27365
44702,27276
44618,27184
44544,27101
44472,27019
44391,26928
44309,26837
44235,26759
44163,26678
44082,26579
43995,26475
43913,26378
43830,26278
43738,26166
43642,26057
43551,25957
43453,25853
43345,25742
43237,25634
43136,25532
43030,25425
42917,25312
42805,25206
42698,25108
42590,25004
42480,24898
42379,24800
42287,24709
42195,24610
42106,24507
42023,24418
41945,24334
41860,24238
41769,24137
41685,24056
41608,23988
41534,23919
41471,23857
41434,23823
41430,23817
41464,23837
41550,23898
41703,24022
41920,24210
42196,24451
42531,24755
42927,25129
43371,25557
43845,26019
44345,26521
44869,27065
45400,27623
45921,28175
46434,28729
46938,29287
47420,29826
47868,30338
48287,30828
48681,31296
49041,31722
49365,32107
49663,32465
49936,32799
50175,33093
50383,33348
50576,33582
50759,33797
50922,33982
51066,34147
51203,34309
51331,34463
51446,34599
51555,34724
51665,34856
51773,34985
51867,35096
51953,35200
52044,35315
52134,35429
52212,35525
52285,35609
52361,35688
52432,35755
52485,35804
52525,35845
52560,35884
52581,35910
52579,35913
52562,35899
52541,35878
52508,35839
52458,35775
52394,35701
52328,35631
52256,35552
52171,35458
52083,35365
51999,35276
51912,35176
51817,35068
51728,34971
51651,34886
51579,34798
51507,34709
51447,34633
51399,34570
51353,34509
51307,34453
51269,34413
51239,34381
51203,34340
51163,34298
51134,34270
51111,34249
51083,34220
51048,34184
51016,34150
50984,34111
50943,34056
50891,33993
50837,33932
50781,33864
50715,33785
50641,33705
50566,33629
50484,33540
50386,33431
50280,33319
50177,33214
50070,33102
49952,32977
49830,32850
49715,32730
49602,32610
49482,32483
49362,32362
49249,32248
49130,32127
49002,31993
48875,31861
48752,31735
48628,31605
48508,31472
48398,31348
48297,31237
48196,31120
48091,31000
47989,30889
47888,30781
47775,30659
47657,30532
47545,30419
47438,30316
47328,30206
47218,30094
47115,29994
47016,29898
46914,29794
46814,29687
46723,29588
46637,29488
46544,29375
46447,29258
46356,29149
46265,29042
46171,28933
46082,28836
46006,28756
45931,28675
45845,28584
45756,28495
45672,28417
45587,28337
45496,28248
45409,28162
45329,28079
45239,27982
45137,27868
45037,27753
44942,27643
44842,27522
44731,27388
44623,27261
44521,27146
44416,27031
44308,26919
44214,26823
44133,26739
44049,26649
43961,26558
43879,26477
43802,26400
43718,26311
43628,26215
43542,26123
43453,26032
43352,25930
43245,25826
43145,25733
43044,25639
42931,25529
42814,25416
42706,25312
42602,25210
42493,25099
42385,24991
42286,24896
42189,24800
42085,24695
41986,24591
41894,24490
