Channel 1,Channel 4
29739,20966
29705,20933
29673,20899
29642,20860
29609,20814
29572,20761
29534,20709
29495,20665
29460,20627
29429,20594
29401,20565
29373,20538
29343,20510
29313,20483
29286,20458
29263,20439
29245,20423
29232,20411
29222,20400
29215,20387
29206,20369
29195,20346
29183,20323
29165,20300
29142,20274
29113,20245
29080,20211
29040,20164
28993,20106
28941,20044
28884,19981
28826,19915
28767,19845
28705,19767
28641,19682
28575,19590
28507,19493
28435,19394
28361,19298
28283,19206
28203,19121
28124,19037
28049,18949
27976,18856
27905,18761
27831,18666
27753,18571
27677,18479
27605,18394
27537,18312
27470,18225
27404,18135
27338,18046
27271,17961
27204,17881
27136,17805
27071,17730
27008,17656
26949,17578
26894,17497
26840,17415
26787,17339
26736,17272
26685,17210
26634,17148
26582,17081
26528,17008
26472,16931
26417,16858
26364,16789
26315,16724
26271,16658
26233,16591
26195,16524
26151,16461
26101,16400
26048,16343
25993,16286
25937,16223
25882,16156
25828,16085
25775,16012
25718,15939
25659,15869
25602,15804
25541,15746
25479,15688
25420,15624
25363,15559
25306,15492
25248,15418
25189,15339
25128,15256
25065,15172
25004,15089
24947,15004
24893,14919
24841,14836
24790,14754
24740,14679
24689,14609
24634,14541
24573,14473
24513,14406
24454,14341
24394,14275
24333,14203
24272,14128
24210,14053
24145,13976
24076,13894
24005,13814
23937,13739
23871,13665
23805,13590
23738,13520
23671,13450
23604,13379
23540,13304
23480,13225
23422,13145
23365,13068
23315,12997
23281,12945
23270,12927
23289,12949
23346,13021
23449,13148
23598,13326
23787,13553
24009,13830
24259,14155
24531,14521
24819,14917
25123,15333
25436,15761
25750,16198
26059,16634
26359,17057
26644,17462
26905,17843
27141,18193
27353,18507
27539,18783
27697,19015
27826,19205
27925,19358
27997,19483
28041,19581
28063,19649
28065,19685
28050,19692
28019,19673
27976,19637
27924,19590
27868,19536
27810,19476
27750,19414
27695,19352
27645,19292
27604,19233
27570,19178
27540,19128
27513,19085
27486,19050
27462,19024
27446,19012
27441,19014
27444,19022
27452,19035
27463,19051
27476,19069
27487,19081
27494,19085
27494,19082
27484,19071
27463,19051
27435,19024
27402,18994
27368,18960
27332,18923
27294,18883
27255,18838
27219,18790
27186,18740
27154,18691
27126,18648
27099,18612
27074,18584
27052,18564
27033,18551
27013,18539
26990,18525
26966,18508
26943,18490
26921,18471
26902,18455
26885,18442
26871,18431
26858,18420
26847,18405
26835,18384
26823,18355
26808,18321
26789,18282
26764,18242
26731,18200
26690,18152
26644,18102
26596,18055
26546,18008
26491,17949
26433,17881
26373,17803
26308,17717
26241,17627
26173,17536
26105,17445
26037,17353
25967,17263
25896,17174
25825,17084
25753,16989
25679,16890
25604,16791
25528,16695
25451,16600
25370,16509
25291,16423
25215,16340
25143,16259
25073,16179
25007,16096
24946,16010
24890,15923
24832,15839
24771,15759
24708,15681
24644,15604
24582,15529
24522,15455
24464,15382
24406,15309
24349,15236
24292,15161
24236,15082
24180,15004
24124,14928
24067,14855
24010,14785
23954,14719
23902,14661
23856,14611
23810,14565
23765,14514
23721,14457
23678,14398
23635,14341
23590,14284
23546,14231
23503,14182
23460,14136
23418,14087
23377,14035
23334,13980
23290,13919
23243,13849
23193,13776
23141,13705
23084,13633
23025,13559
22966,13489
22908,13426
22850,13366
22794,13302
22741,13232
22692,13158
22645,13082
22594,13007
22539,12931
22482,12856
22424,12785
22364,12719
22304,12659
22246,12601
22194,12539
22145,12472
22096,12403
22047,12327
21994,12247
21938,12166
21881,12091
21820,12022
21759,11953
21701,11882
21649,11808
21599,11733
21547,11656
21493,11579
21441,11507
21388,11438
21334,11370
21281,11305
21232,11247
21190,11196
21164,11158
21159,11144
21184,11167
21246,11232
21351,11347
21498,11517
21684,11744
21906,12023
22161,12348
22446,12717
22753,13118
23076,13539
23407,13974
23740,14418
24069,14869
24386,15319
24686,15760
24969,16182
25230,16578
25465,16938
25672,17255
25848,17529
25994,17764
26112,17959
26202,18108
26262,18216
26296,18292
26306,18337
26297,18356
26273,18354
26238,18329
26193,18281
26141,18215
26083,18140
26022,18063
25958,17987
25895,17915
25839,17850
25788,17788
25742,17731
25701,17682
25665,17643
25636,17608
25613,17578
25596,17559
25584,17553
25576,17555
25572,17562
25576,17573
25583,17584
25588,17589
25589,17588
25586,17586
25578,17584
25564,17579
25548,17569
25533,17553
25517,17530
25498,17497
25475,17456
25449,17412
25419,17369
25387,17333
25361,17305
25344,17282
25332,17266
25324,17253
25314,17241
25303,17230
25291,17220
25281,17212
25272,17209
25266,17211
25261,17211
25253,17205
25245,17195
25237,17184
25225,17173
25211,17158
25194,17139
25174,17117
25152,17092
25127,17063
25102,17031
25074,16992
25043,16944
25006,16890
24966,16830
24922,16768
24874,16706
24822,16641
24768,16570
24713,16494
24657,16408
24597,16309
24530,16206
24464,16109
24396,16019
24328,15932
24261,15843
24197,15753
24132,15659
24063,15562
23987,15467
23909,15377
23833,15293
23761,15210
23695,15130
23633,15055
23574,14980
23519,14901
23466,14822
23412,14744
23357,14665
23301,14585
23246,14508
23192,14434
23139,14357
23087,14278
23037,14199
22985,14122
22933,14047
22881,13974
22829,13904
22777,13839
22725,13777
22674,13715
22626,13654
22582,13595
22537,13538
22492,13483
22448,13433
22406,13385
22365,13337
22323,13288
22284,13241
22245,13195
22205,13146
22165,13088
22126,13026
22084,12961
22040,12897
21991,12833
21940,12771
21892,12713
21846,12661
21802,12606
21756,12544
21709,12479
21663,12413
21617,12350
21569,12287
21518,12221
21463,12153
21407,12087
21350,12028
21293,11972
21238,11919
21188,11865
21139,11804
21090,11738
21043,11669
20996,11597
20947,11527
20897,11459
20844,11397
20792,11339
20745,11282
20702,11222
20658,11158
20613,11089
20569,11015
20527,10933
20484,10850
20436,10773
20384,10703
20329,10634
20271,10565
20211,10491
20152,10413
20095,10334
20039,10261
19989,10201
19950,10160
19937,10147
19956,10172
20013,10246
20114,10373
20261,10556
20455,10795
20690,11086
20961,11423
21260,11799
21582,12211
21921,12651
22270,13112
22625,13589
22979,14075
23329,14561
23668,15032
23987,15482
24281,15903
24547,16287
24780,16630
24980,16928
25148,17181
25283,17394
25386,17568
25459,17703
25505,17802
25526,17862
25523,17886
25500,17877
25462,17842
25412,17786
25351,17717
25281,17639
25208,17556
25132,17469
25059,17379
24993,17287
24935,17198
24881,17116
24830,17041
24781,16976
24738,16923
24702,16880
24673,16846
24652,16819
24639,16800
24633,16787
24627,16777
24620,16774
24613,16772
24602,16766
24586,16754
24571,16737
24557,16712
24540,16679
24520,16641
24497,16608
24474,16580
24452,16552
24434,16527
24419,16504
24407,16481
24397,16458
24388,16434
24379,16412
24370,16397
24362,16390
24356,16390
24356,16395
24360,16406
24364,16414
24369,16413
24374,16411
24377,16409
24376,16405
24371,16401
24365,16402
24356,16403
24346,16395
24337,16376
24328,16352
24313,16325
24291,16294
24265,16260
24233,16226
24197,16190
24161,16148
24123,16095
24079,16031
24024,15957
23964,15874
23901,15789
23833,15704
23762,15619
23694,15535
23626,15448
23555,15353
23481,15251
23406,15145
23331,15042
23255,14941
23181,14844
23110,14751
23042,14657
22973,14560
22902,14465
22830,14373
22757,14280
22684,14181
22613,14081
22546,13987
22486,13902
22431,13822
22379,13746
22328,13675
22278,13602
22228,13527
22178,13453
22127,13380
22074,13307
22022,13237
21971,13170
21922,13108
21875,13046
21830,12978
21786,12906
21744,12836
21706,12770
21666,12709
21626,12652
21589,12596
21554,12545
21519,12496
21482,12445
21443,12396
21401,12348
21358,12300
21315,12254
21276,12213
21241,12177
21209,12138
21176,12091
21139,12040
21100,11990
21061,11940
21021,11893
20979,11846
20936,11797
20895,11744
20853,11687
20811,11624
20769,11557
20729,11488
20689,11422
20651,11361
20613,11303
20573,11244
20531,11185
20488,11128
20444,11073
20397,11014
20349,10961
20303,10912
20259,10864
20214,10811
20171,10753
20129,10688
20086,10621
20041,10554
19993,10487
19942,10421
19891,10354
19840,10283
19787,10207
19733,10129
19678,10047
19622,9962
19569,9878
19515,9801
19463,9730
19415,9669
19378,9624
19358,9605
19367,9618
19411,9671
19495,9776
19622,9938
19793,10153
20009,10423
20268,10748
20563,11120
20886,11532
21234,11976
21596,12446
21963,12935
22329,13432
22691,13928
23044,14420
23379,14895
23693,15342
23985,15755
24253,16129
24493,16458
24702,16744
24875,16991
25012,17202
25113,17376
25183,17514
25226,17616
25243,17682
25238,17714
25215,17713
25178,17681
25130,17624
25071,17551
25002,17468
24930,17380
24856,17289
24783,17191
24710,17094
24640,17004
24575,16922
24514,16847
24461,16780
24417,16727
24380,16686
24350,16657
24328,16640
24310,16627
24295,16614
24284,16602
24277,16589
24269,16573
24261,16553
24253,16532
24245,16510
24236,16488
24226,16468
24216,16449
24205,16430
24189,16411
24172,16387
24158,16360
24145,16337
24135,16320
24127,16308
24121,16296
24118,16288
24119,16283
24125,16278
24136,16274
24149,16271
24163,16266
24174,16261
24183,16259
24190,16264
24196,16276
24202,16290
24209,16306
24216,16319
24219,16325
24217,16326
24211,16321
24203,16311
24190,16297
24174,16278
24155,16256
24133,16225
24108,16183
24078,16133
24039,16074
23992,16006
23937,15930
23878,15847
23815,15760
23750,15676
23685,15595
23623,15515
23564,15434
23504,15350
23440,15260
23374,15163
23305,15066
23236,14973
23165,14883
23094,14792
23022,14698
22953,14600
22885,14499
22818,14394
22748,14287
22677,14180
22608,14077
22541,13980
22479,13886
22420,13796
22362,13711
22302,13631
22243,13557
22184,13487
22125,13419
22070,13353
22019,13285
21968,13216
21918,13146
21869,13078
21824,13014
21782,12950
21740,12885
21700,12819
21663,12756
21626,12699
21588,12641
21547,12580
21505,12516
21462,12452
21418,12387
21373,12324
21329,12269
21283,12219
21238,12170
21196,12121
21157,12067
21118,12006
21078,11942
21041,11883
21004,11827
20966,11772
20927,11714
20889,11653
20851,11590
20811,11525
20771,11460
20731,11404
20686,11356
20638,11309
20591,11259
20543,11202
20494,11139
20444,11073
20394,11007
20346,10944
20297,10888
20249,10832
20200,10774
20149,10715
20095,10650
20043,10583
19993,10516
19947,10452
19901,10389
19856,10325
19811,10260
19770,10194
19729,10124
19683,10047
19630,9967
19571,9892
19512,9823
19456,9759
19403,9697
19357,9639
19319,9587
19297,9551
19303,9547
19344,9589
19426,9685
19556,9840
19738,10055
19967,10330
20238,10659
20545,11038
20881,11459
21236,11911
21603,12384
21976,12871
22348,13363
22714,13854
23067,14331
23403,14787
23715,15218
24002,15621
24261,15990
24491,16321
24692,16609
24863,16855
25001,17057
25105,17212
25175,17323
25215,17395
25230,17436
25222,17453
25196,17450
25158,17428
25113,17386
25058,17323
24994,17243
24925,17150
24854,17047
24782,16939
24712,16832
24642,16730
24571,16633
24505,16544
24448,16466
24401,16400
24363,16345
24333,16300
24311,16266
24295,16236
24284,16210
24278,16186
24272,16166
24266,16150
24257,16139
24248,16127
24238,16113
24227,16092
24212,16065
24195,16035
24176,16007
24157,15981
24141,15958
24132,15938
24126,15922
24124,15908
24124,15894
24124,15882
24124,15874
24128,15868
24136,15866
24146,15869
24158,15875
24171,15883
24184,15891
24195,15900
24204,15910
24211,15923
24219,15939
24228,15957
24236,15970
24241,15974
24243,15966
24238,15949
24227,15924
24210,15894
24186,15867
24153,15841
24114,15812
24074,15772
24035,15721
23994,15660
23952,15589
23907,15510
23857,15433
23799,15358
23736,15279
23671,15193
23608,15101
23548,15007
23486,14913
23418,14817
23349,14724
23280,14634
23209,14545
23136,14457
23065,14369
22995,14283
22924,14194
22852,14099
22783,14004
22715,13910
22645,13820
22576,13736
22514,13660
22459,13588
22407,13514
22359,13441
22315,13372
22274,13306
22235,13239
22199,13172
22163,13108
22129,13047
22094,12991
22061,12940
22028,12891
21994,12840
21958,12786
21921,12733
21885,12688
21852,12646
21822,12600
21793,12548
21764,12497
21734,12450
21704,12408
21673,12370
21640,12332
21609,12291
21580,12247
21550,12201
21517,12152
21483,12100
21446,12045
