Channel 1,Channel 4
32333,41220
32246,41120
32157,41023
32070,40923
31988,40820
31908,40718
31827,40621
31747,40529
31669,40436
31592,40342
31519,40250
31449,40163
31382,40075
31318,39989
31256,39909
31195,39838
31130,39768
31062,39694
30993,39617
30924,39539
30857,39465
30797,39396
30741,39332
30685,39269
30627,39201
30570,39123
30514,39046
30462,38973
30415,38904
30371,38840
30330,38780
30289,38726
30247,38675
30205,38623
30163,38571
30119,38520
30077,38473
30039,38428
30004,38382
29967,38333
29927,38280
29884,38220
29841,38154
29793,38085
29738,38014
29678,37942
29613,37867
29544,37785
29471,37700
29396,37617
29323,37538
29256,37463
29201,37399
29165,37361
29161,37360
29198,37405
29288,37510
29439,37692
29655,37956
29935,38294
30272,38700
30647,39156
31043,39640
31447,40134
31847,40622
32228,41089
32583,41525
32906,41925
33192,42285
33441,42603
33652,42879
33828,43106
33967,43291
34070,43443
34142,43562
34186,43646
34209,43700
34215,43729
34206,43735
34185,43717
34154,43684
34114,43644
34067,43594
34014,43536
33962,43472
33912,43409
33862,43345
33811,43281
33760,43214
33707,43144
33655,43074
33605,43004
33558,42931
33512,42855
33465,42780
33417,42704
33364,42621
33304,42526
33233,42425
33149,42323
33060,42218
32970,42105
32879,41992
32787,41886
32697,41785
32613,41689
32535,41601
32465,41523
32407,41458
32365,41406
32339,41367
32324,41341
32319,41328
32322,41328
32336,41338
32362,41361
32397,41402
32435,41454
32476,41508
32521,41561
32566,41615
32609,41669
32649,41721
32684,41765
32713,41804
32734,41838
32749,41861
32760,41866
32761,41857
32754,41840
32739,41818
32718,41786
32689,41744
32650,41698
32601,41648
32544,41592
32481,41522
32413,41443
32339,41359
32263,41268
32186,41170
32107,41068
32026,40967
31946,40866
31867,40761
31786,40657
31703,40556
31621,40459
31542,40365
31467,40272
31392,40182
31319,40097
31249,40016
31179,39934
31108,39852
31040,39772
30973,39693
30908,39612
30844,39529
30781,39447
30716,39367
30655,39288
30598,39208
30544,39127
30490,39050
30438,38976
30393,38902
30354,38833
30316,38771
30276,38714
30233,38655
30189,38593
30141,38536
30092,38484
30044,38432
29994,38376
29939,38316
29879,38255
29819,38194
29758,38136
29698,38078
29638,38019
29581,37960
29527,37900
29473,37838
29420,37768
29368,37698
29316,37631
29264,37566
29213,37503
29160,37440
29107,37373
29053,37305
28996,37234
28935,37159
28871,37083
28806,37008
28742,36932
28678,36851
28615,36769
28556,36694
28508,36634
28476,36591
28468,36576
28491,36606
28561,36701
28696,36872
28906,37121
29190,37452
29541,37866
29945,38352
30386,38884
30845,39438
31301,39997
31740,40543
32150,41054
32527,41520
32867,41946
33164,42329
33420,42662
33635,42946
33811,43187
33950,43391
34059,43556
34142,43684
34201,43776
34236,43837
34256,43872
34263,43885
34259,43882
34244,43867
34222,43843
34193,43809
34157,43767
34113,43717
34065,43663
34015,43612
33966,43565
33919,43521
33875,43473
33831,43421
33789,43369
33752,43320
33720,43270
33691,43217
33661,43163
33628,43109
33592,43051
33551,42988
33503,42921
33448,42852
33385,42778
33315,42696
33240,42607
33163,42517
33088,42429
33021,42344
32963,42264
32914,42196
32875,42144
32845,42103
32825,42071
32815,42051
32815,42045
32824,42048
32844,42057
32870,42073
32895,42096
32921,42128
32948,42165
32973,42199
32996,42227
33017,42251
33033,42272
33044,42287
33052,42296
33058,42305
33061,42317
33059,42322
33052,42315
33037,42295
33014,42266
32983,42228
32946,42179
32904,42124
32859,42066
32809,42001
32754,41929
32694,41853
32631,41775
32564,41694
32494,41611
32421,41527
32342,41439
32260,41344
32179,41241
32100,41133
32019,41027
31936,40922
31853,40823
31771,40730
31687,40637
31603,40539
31519,40441
31438,40346
31359,40254
31283,40166
31208,40082
31134,40002
31064,39922
30997,39840
30932,39759
30867,39679
30804,39602
30745,39529
30686,39456
30626,39381
30563,39307
30499,39236
30437,39164
30378,39086
30315,39004
30251,38924
30191,38853
30136,38785
30080,38715
30023,38649
29966,38584
29912,38515
29860,38443
29806,38370
29751,38298
29699,38224
29650,38153
29603,38091
29558,38036
29516,37982
29473,37928
29428,37874
29382,37820
29339,37768
29301,37716
29263,37664
29223,37611
29182,37554
29139,37493
29092,37428
29039,37363
28982,37296
28926,37222
28869,37144
28813,37064
28755,36991
28698,36922
28641,36855
28586,36790
28538,36734
28500,36698
28480,36688
28491,36714
28549,36796
28668,36949
28858,37180
29120,37496
29449,37895
29836,38362
30265,38878
30715,39424
31165,39979
31603,40526
32015,41045
32393,41518
32732,41941
33030,42318
33287,42651
33506,42938
33690,43179
33840,43381
33955,43545
34038,43671
34093,43760
34125,43817
34139,43853
34138,43868
34126,43864
34103,43846
34070,43817
34032,43781
33991,43739
33946,43691
33897,43639
33846,43583
33796,43526
33747,43467
33699,43403
33653,43340
33608,43284
33565,43233
33522,43181
33479,43132
33435,43082
33391,43026
33346,42962
33295,42893
33236,42820
33171,42740
33100,42650
33022,42555
32937,42458
32850,42362
32767,42261
32689,42156
32614,42055
32544,41965
32484,41887
32438,41821
32404,41775
32379,41750
32367,41743
32368,41752
32379,41772
32397,41800
32423,41837
32457,41880
32498,41924
32543,41967
32588,42012
32632,42055
32669,42095
32696,42128
32714,42153
32726,42173
32730,42185
32728,42189
32716,42182
32694,42165
32664,42138
32630,42101
32595,42052
32556,41993
32510,41927
32456,41854
32396,41771
32331,41685
32261,41599
32191,41516
32121,41430
32051,41337
31982,41240
31912,41149
31843,41064
31774,40979
31705,40890
31637,40802
31569,40720
31500,40639
31430,40557
31358,40477
31284,40398
31210,40317
31136,40229
31059,40139
30979,40052
30904,39969
30835,39888
30769,39808
30704,39726
30643,39644
30587,39569
30532,39495
30477,39421
30423,39347
30371,39278
30321,39213
30272,39148
30223,39084
30174,39022
30125,38960
30075,38895
30025,38834
29974,38778
29921,38722
29866,38660
29810,38593
29753,38524
29696,38457
29642,38394
29591,38336
29539,38278
29484,38216
29427,38152
29372,38085
29315,38015
29254,37940
29188,37862
29121,37779
29052,37690
28982,37600
28913,37511
28846,37425
28783,37343
28727,37266
28680,37196
28644,37143
28631,37123
28652,37149
28717,37230
28837,37377
29018,37602
29260,37906
29561,38281
29914,38711
30301,39180
30706,39670
31111,40160
31505,40638
31878,41091
32223,41511
32534,41898
32811,42247
33050,42552
33253,42818
33420,43048
33553,43240
33654,43392
33726,43506
33773,43588
33800,43645
33812,43680
33808,43693
33787,43686
33754,43662
33714,43623
33668,43571
33618,43510
33564,43445
33509,43381
33453,43319
33399,43254
33350,43187
33304,43122
33260,43054
33216,42984
33169,42918
33118,42857
33067,42794
33011,42719
32948,42636
32876,42547
32800,42449
32721,42342
32635,42228
32546,42116
32458,42006
32371,41893
32288,41778
32210,41669
32138,41571
32073,41484
32017,41407
31973,41346
31942,41304
31927,41278
31922,41268
31928,41278
31945,41304
31975,41340
32016,41385
32061,41440
32108,41497
32155,41553
32201,41609
32244,41666
32281,41719
32313,41763
32339,41794
32357,41814
32366,41825
32373,41828
32377,41823
32374,41809
32360,41787
32337,41757
32306,41717
32270,41662
32227,41593
32176,41516
32120,41434
32058,41347
31992,41261
31919,41174
31838,41083
31753,40988
31665,40892
31577,40797
31489,40704
31405,40617
31324,40534
31249,40451
31181,40361
31119,40266
31059,40176
31002,40093
30948,40014
30894,39936
30840,39862
30785,39793
30728,39723
30669,39647
30606,39570
30537,39489
30466,39405
30391,39320
30311,39240
30229,39163
30153,39083
30081,38998
30009,38913
29939,38834
29870,38760
29807,38687
29746,38614
29688,38544
29638,38476
29596,38409
29558,38344
29520,38284
29483,38231
29448,38182
29415,38134
29385,38086
29357,38039
29329,37994
29300,37951
29268,37908
29229,37860
29179,37803
29124,37741
29065,37674
29000,37603
28931,37527
28861,37451
28792,37380
28729,37314
28674,37253
28629,37202
28602,37166
28604,37157
28644,37188
28728,37279
28872,37443
29081,37688
29352,38009
29676,38397
30042,38835
30438,39307
30847,39794
31255,40281
31649,40762
