Channel 1,Channel 4
28343,20641
28351,20653
28353,20657
28346,20649
28327,20627
28295,20590
28250,20535
28194,20459
28127,20367
28048,20263
27958,20146
27858,20014
27748,19868
27631,19713
27508,19549
27384,19380
27261,19213
27140,19048
27020,18880
26900,18714
26782,18550
26665,18388
26549,18229
26433,18073
26317,17920
26200,17766
26082,17612
25964,17457
25847,17303
25729,17150
25612,16999
25497,16848
25385,16696
25276,16547
25170,16402
25066,16260
24963,16121
24863,15988
24768,15864
24681,15754
24603,15657
24532,15570
24469,15495
24413,15434
24361,15379
24310,15325
24260,15269
24209,15211
24156,15150
24101,15087
24043,15018
23982,14943
23918,14862
23850,14774
23782,14682
23711,14589
23639,14494
23565,14394
23492,14290
23416,14185
23337,14080
23255,13978
23172,13881
23094,13789
23020,13699
22952,13610
22888,13524
22826,13443
22764,13364
22703,13286
22641,13210
22579,13136
22519,13066
22458,12996
22396,12925
22332,12852
22267,12779
22203,12707
22141,12633
22083,12558
22032,12482
21986,12410
21946,12345
21909,12285
21874,12226
21841,12167
21805,12109
21764,12050
21718,11989
21668,11923
21612,11850
21549,11773
21482,11692
21413,11609
21341,11528
21265,11451
21188,11375
21113,11295
21039,11215
20965,11133
20896,11054
20836,10980
20780,10907
20727,10835
20678,10768
20634,10707
20593,10650
20552,10591
20515,10531
20484,10472
20458,10422
20438,10387
20430,10372
20443,10386
20489,10439
20580,10549
20729,10739
20951,11033
21258,11439
21653,11957
22134,12580
22693,13299
23316,14098
23989,14962
24699,15874
25429,16816
26162,17764
26881,18694
27565,19579
28196,20395
28760,21128
29248,21764
29656,22295
29980,22716
30223,23033
30390,23254
30492,23390
30539,23455
30537,23455
30496,23401
30419,23304
30312,23172
30186,23014
30048,22839
29902,22653
29752,22461
29602,22271
29458,22089
29324,21918
29206,21769
29103,21644
29020,21546
28955,21479
28911,21441
28887,21431
28885,21445
28898,21476
28922,21515
28946,21549
28963,21570
28969,21570
28959,21545
28928,21491
28873,21412
28799,21311
28707,21187
28599,21041
28479,20884
28354,20722
28232,20562
28118,20411
28015,20274
27924,20157
27848,20062
27788,19992
27744,19947
27716,19919
27703,19904
27704,19901
27715,19908
27733,19925
27757,19951
27789,19982
27826,20016
27864,20055
27903,20094
27937,20132
