Channel 1,Channel 4
60789,50568
60740,50499
60679,50417
60601,50312
60510,50188
60412,50054
60311,49911
60206,49759
60104,49607
60006,49465
59909,49327
59811,49186
59719,49056
59639,48948
59567,48852
59502,48766
59451,48699
59411,48649
59376,48603
59346,48561
59323,48533
59305,48519
59290,48504
59276,48484
59261,48465
59242,48445
59217,48418
59187,48384
59156,48343
59118,48291
59071,48226
59018,48150
58963,48067
58906,47975
58840,47866
58766,47747
58684,47623
58590,47486
58485,47333
58372,47178
58256,47021
58133,46857
58002,46681
57865,46495
57727,46305
57589,46112
57445,45914
57298,45714
57153,45520
57010,45329
56867,45134
56726,44942
56590,44759
56457,44576
56327,44390
56200,44211
56078,44041
55958,43875
55842,43714
55728,43561
55617,43420
55507,43282
55398,43143
55294,43012
55197,42889
55101,42763
55006,42634
54914,42511
54828,42394
54744,42276
54663,42155
54588,42047
54515,41953
54441,41858
54366,41755
54292,41654
54216,41556
54136,41455
54057,41353
53986,41262
53920,41178
53853,41089
53782,40995
53710,40906
53635,40822
53557,40737
53479,40656
53404,40581
53333,40500
53263,40411
53193,40320
53125,40239
53055,40158
52982,40066
52910,39970
52840,39877
52770,39782
52697,39682
52626,39582
52556,39490
52482,39400
52406,39310
52335,39227
52264,39150
52189,39072
52112,38992
52038,38912
51965,38832
51891,38748
51818,38666
51749,38594
51683,38528
51618,38455
51551,38376
51484,38298
51414,38219
51341,38134
51266,38046
51193,37961
51119,37874
51042,37784
50967,37700
50899,37626
50833,37554
50774,37490
50729,37450
50708,37438
50717,37460
50763,37527
50860,37660
51025,37884
51275,38219
51623,38681
52082,39290
52647,40046
53300,40919
54011,41865
54741,42840
55452,43799
56118,44706
56726,45538
57267,46286
57736,46944
58133,47506
58465,47974
58738,48359
58957,48671
59122,48908
59243,49075
59330,49192
59389,49273
59420,49317
59430,49327
59429,49324
59421,49312
59402,49283
59375,49241
59347,49200
59320,49162
59292,49118
59267,49070
59249,49030
59236,48993
59224,48958
59215,48933
59215,48928
59221,48931
59230,48934
59240,48940
59251,48950
59261,48959
59270,48961
59278,48961
59283,48963
59278,48956
59263,48934
59237,48900
59197,48851
59143,48784
59078,48698
59003,48600
58917,48486
58820,48353
58718,48212
58615,48069
58514,47922
58411,47767
58312,47613
58218,47473
58129,47344
58047,47223
57980,47120
57927,47040
57888,46977
57861,46929
57846,46903
57844,46899
57850,46905
57854,46912
57854,46920
57855,46931
57859,46939
57859,46941
57855,46941
57849,46940
57838,46928
57819,46903
57795,46874
57768,46842
57729,46796
57678,46732
57617,46656
57546,46570
57460,46470
57361,46349
57258,46213
57152,46069
57043,45914
56931,45751
56818,45583
56701,45409
56581,45226
56459,45035
56334,44843
56207,44659
56076,44477
55944,44295
55817,44123
55693,43956
55573,43786
55457,43616
55346,43453
55238,43297
55130,43143
55024,42995
54925,42860
54829,42729
54731,42590
54634,42443
54542,42301
54453,42171
54364,42047
54277,41931
54196,41830
54119,41738
54042,41645
53967,41549
53897,41458
53829,41374
53760,41291
53692,41213
53630,41144
53570,41074
53510,40999
53455,40925
53403,40855
53349,40780
53292,40697
53232,40616
53171,40539
53108,40457
53043,40368
52981,40281
52920,40198
52861,40114
52802,40029
52746,39949
52687,39870
52621,39784
52548,39687
52473,39586
52397,39482
52317,39372
52236,39259
52159,39152
52084,39052
52011,38954
51940,38865
51871,38789
51802,38715
51734,38640
51673,38576
51624,38534
51592,38511
51580,38508
51595,38542
51649,38634
51756,38794
51933,39045
52200,39418
52567,39926
53034,40561
53591,41310
54217,42153
54881,43045
55545,43932
56183,44782
56779,45580
57324,46312
57807,46962
58226,47528
58587,48019
58890,48437
59138,48772
59336,49037
59491,49250
59608,49421
59693,49554
59754,49654
59798,49727
59828,49776
59846,49803
59856,49813
59861,49817
59863,49815
59859,49801
59850,49782
59838,49764
59826,49744
59809,49714
59793,49681
59781,49655
59775,49633
59770,49607
59770,49581
59777,49563
59788,49552
59796,49546
59803,49544
59813,49550
59823,49559
59828,49563
59828,49559
59823,49547
59804,49518
59770,49469
59724,49404
59666,49322
59594,49217
59510,49089
59418,48950
59321,48809
59220,48662
59118,48512
59022,48367
58937,48235
58857,48114
58785,48009
58723,47926
58672,47866
58630,47815
58595,47766
58571,47727
58554,47703
58540,47684
58529,47666
58524,47659
58520,47663
58513,47663
58504,47658
58496,47655
58489,47651
58476,47633
58456,47604
58432,47570
58403,47529
58362,47474
58313,47406
58257,47329
58193,47237
58114,47126
58021,47000
57920,46866
57813,46718
57702,46555
57586,46386
57464,46216
