Channel 1,Channel 4
59696,58159
59651,58054
59606,57960
59559,57872
59504,57774
59446,57667
59390,57558
59332,57445
59266,57324
59196,57199
59128,57078
59060,56953
58986,56819
58911,56683
58841,56546
58773,56405
58704,56259
58638,56116
58577,55989
58520,55877
58465,55764
58411,55652
58362,55554
58317,55456
58276,55348
58241,55240
58210,55143
58176,55056
58134,54970
58091,54880
58049,54789
58004,54695
57957,54596
57909,54499
57862,54408
57819,54315
57782,54225
57751,54149
57726,54086
57701,54025
57679,53970
57673,53936
57683,53929
57707,53955
57757,54041
57844,54214
57973,54472
58149,54804
58373,55213
58643,55708
58944,56272
59256,56877
59576,57505
59899,58141
60216,58757
60516,59335
60796,59871
61052,60355
61275,60777
61461,61133
61618,61435
61749,61697
61852,61918
61925,62089
61975,62224
62007,62334
62020,62405
62013,62432
61992,62433
61964,62422
61929,62390
61883,62324
61834,62238
61784,62145
61732,62047
61681,61948
61630,61853
61579,61761
61529,61667
61482,61571
61438,61484
61394,61406
61346,61325
61293,61232
61237,61134
61180,61029
61118,60910
61054,60774
60992,60625
60928,60465
60860,60293
60796,60129
60740,59992
60688,59869
60637,59746
60593,59632
60558,59548
60528,59489
60505,59444
60496,59420
60506,59430
60527,59467
60555,59513
60593,59572
60643,59654
60698,59752
60758,59851
60825,59953
60890,60063
60946,60167
60990,60256
61028,60337
61061,60410
61088,60462
61108,60495
61124,60514
61135,60521
61133,60510
61121,60484
61101,60449
61072,60404
61037,60342
60997,60267
60953,60187
60905,60096
60853,59981
60800,59853
60745,59728
60687,59600
60623,59463
60555,59323
60486,59187
60415,59055
60343,58922
60272,58790
60206,58665
60142,58543
60076,58416
60009,58284
59945,58156
59880,58028
59810,57895
59738,57762
59666,57636
59594,57511
59519,57379
59448,57247
59385,57120
59326,56990
59264,56858
59204,56738
59147,56630
59089,56516
59029,56394
58975,56276
58926,56171
58879,56072
58833,55964
58789,55853
58741,55751
58684,55651
58624,55551
58567,55455
58513,55357
58459,55248
58406,55138
58355,55044
58308,54965
58265,54889
58234,54824
58219,54789
58223,54787
58251,54820
58312,54912
58418,55092
58575,55371
58779,55744
59030,56210
59323,56763
59644,57371
59978,58003
60318,58643
60654,59279
60968,59883
61251,60432
61503,60927
61725,61381
61913,61781
62065,62118
62185,62400
62282,62640
62355,62833
62399,62971
62424,63063
62436,63116
62432,63132
62411,63109
62383,63056
62345,62986
62296,62900
62243,62798
62192,62690
62135,62575
62069,62443
61997,62293
61924,62140
61850,61991
61771,61842
61690,61692
61610,61547
61530,61405
61446,61259
61363,61108
61286,60960
61211,60809
61131,60649
61048,60488
60966,60333
60881,60173
60792,60002
60709,59828
60634,59667
60564,59519
60501,59385
60451,59273
60422,59192
60410,59136
60408,59095
60418,59074
60442,59087
60476,59133
60516,59197
60565,59285
60620,59400
60674,59524
60727,59640
60782,59748
60838,59850
60891,59940
60934,60016
60970,60086
61003,60151
61022,60194
61028,60212
61019,60216
60997,60206
60962,60173
60919,60117
60876,60050
60832,59974
60784,59878
60737,59766
60685,59651
60623,59523
60551,59370
60474,59207
60399,59049
60322,58890
60236,58722
60148,58555
60063,58399
59977,58248
59883,58096
59785,57943
59689,57786
59592,57622
59492,57450
59395,57285
59304,57132
59215,56978
59126,56818
59040,56662
58957,56518
58874,56379
58792,56226
58712,56063
58633,55905
58557,55747
58481,55588
58410,55435
58344,55295
58278,55156
58206,55012
58134,54870
58063,54730
57991,54583
57920,54432
57851,54288
57783,54149
57711,54009
57634,53871
57556,53744
57480,53622
57407,53496
57339,53378
57280,53280
57228,53197
57184,53116
57153,53048
57145,53027
57170,53075
57234,53198
57348,53409
57524,53733
57759,54174
58042,54711
58363,55325
58715,55997
59080,56703
59449,57416
59815,58120
60166,58800
60487,59437
60771,60013
61017,60522
61225,60962
61392,61323
61521,61603
61618,61815
61691,61975
61738,62075
61756,62113
61750,62113
61729,62087
61689,62026
61630,61934
61557,61817
61472,61685
61378,61531
61278,61352
61175,61156
61070,60950
60961,60732
60849,60505
60736,60283
60622,60068
60500,59851
60372,59630
60249,59408
60133,59181
60016,58942
59897,58697
59779,58465
59659,58246
59534,58022
59408,57790
59289,57566
59179,57355
59077,57146
58987,56953
58911,56792
58846,56660
58792,56551
58758,56473
58744,56431
58745,56418
58756,56431
58785,56477
58831,56567
58892,56687
58962,56814
59042,56952
59128,57108
59213,57266
59289,57411
59359,57549
59426,57685
59486,57809
59535,57914
59576,58005
59608,58081
59625,58131
59630,58149
59622,58142
59599,58111
59558,58046
59505,57955
59449,57852
59388,57739
59314,57609
59230,57468
59143,57326
59050,57181
58952,57025
58850,56856
58752,56684
58655,56510
58551,56321
58444,56121
58341,55927
58241,55740
58140,55551
58038,55363
57940,55185
57847,55015
57757,54850
57672,54688
57592,54524
57512,54355
57429,54181
57347,54011
57263,53856
57178,53716
57095,53573
57014,53428
56932,53285
56847,53130
56756,52959
56663,52784
56569,52616
56477,52459
56395,52307
56323,52160
56256,52014
56189,51863
56120,51708
56055,51561
55994,51424
55931,51297
55871,51185
55828,51098
55806,51050
55809,51053
55849,51129
55941,51302
56093,51591
56306,52002
56581,52536
56916,53183
57293,53913
57693,54683
58103,55469
58514,56257
58911,57020
59281,57733
59619,58391
59924,58988
60192,59507
60415,59940
60594,60293
60730,60570
60823,60772
60880,60901
60912,60972
60919,61005
60897,61002
60851,60951
60789,60861
60714,60745
60626,60598
60524,60417
60416,60217
60299,60011
60172,59796
60038,59560
59901,59312
59764,59061
59627,58804
59489,58544
59352,58288
59219,58032
59081,57767
58938,57494
58793,57222
58642,56949
58488,56674
58335,56401
58191,56140
58052,55889
57918,55641
57794,55405
57688,55193
57594,55003
57511,54832
57442,54691
57398,54592
57377,54537
57374,54517
57386,54532
57416,54584
57463,54673
57523,54792
57599,54939
57689,55109
57786,55290
57885,55474
57985,55662
58084,55852
58176,56031
58256,56188
58324,56330
58381,56458
58422,56560
58448,56629
58464,56673
58470,56691
58458,56675
58428,56625
58386,56552
58337,56463
58273,56349
58191,56210
58100,56059
58004,55900
57900,55731
57791,55550
57684,55358
57577,55155
57468,54940
57357,54718
57249,54506
57139,54303
57023,54096
56907,53887
56796,53684
56685,53473
56570,53246
56456,53020
56351,52810
56248,52622
56146,52440
56049,52257
55960,52081
55873,51910
55785,51735
55698,51560
55614,51392
55529,51225
55443,51054
55360,50886
55280,50734
55194,50584
55097,50422
54993,50256
54890,50103
54791,49953
54694,49797
54605,49645
54526,49514
54460,49404
54415,49314
54402,49269
54430,49303
54505,49431
54641,49675
54855,50062
55150,50601
55515,51276
55941,52064
56412,52934
56905,53840
57395,54739
57868,55615
58312,56455
58714,57238
59069,57938
59380,58554
59648,59092
59873,59544
60047,59893
60169,60150
60250,60337
60299,60463
60321,60528
60323,60541
60306,60512
60270,60444
60216,60338
60148,60210
60072,60065
59985,59892
59883,59687
59776,59468
59668,59252
59551,59030
59427,58793
59297,58550
59164,58314
59029,58080
58895,57843
58763,57611
58633,57388
58504,57161
58371,56925
58242,56686
58116,56444
57991,56197
57870,55952
57758,55720
57655,55503
57554,55288
57457,55081
57368,54902
57289,54751
57217,54625
57155,54530
57114,54472
57098,54443
57101,54432
57126,54445
57180,54497
57254,54595
57335,54728
57426,54881
57526,55045
57622,55216
57703,55398
57779,55587
57857,55771
57927,55934
57985,56067
58036,56176
58085,56271
58121,56341
58142,56384
58149,56414
58139,56436
58109,56425
58064,56369
58016,56281
57970,56174
57915,56047
57844,55901
