Channel 1,Channel 4
22726,16822
22529,16577
22380,16426
22322,16391
22203,16257
21991,16009
21846,15860
21790,15806
21660,15637
21444,15372
21303,15223
21235,15154
21076,14949
20839,14660
20690,14505
20607,14417
20429,14191
20200,13920
20086,13815
20042,13773
19908,13593
19744,13395
19708,13375
19733,13405
19664,13300
19585,13200
19642,13275
19741,13374
19740,13337
19736,13325
19854,13483
19987,13637
20011,13657
20040,13713
20181,13910
20313,14062
20334,14072
20372,14131
20508,14312
20605,14410
20587,14361
20597,14378
20693,14507
20723,14530
20640,14422
20599,14394
20639,14458
20604,14402
20469,14230
20393,14158
20388,14171
20297,14051
20124,13838
20031,13749
20008,13739
19893,13597
19708,13388
19614,13317
19579,13298
19445,13124
19254,12897
19164,12818
19118,12782
18965,12596
18770,12375
18683,12299
18628,12236
18458,12017
18261,11786
18177,11709
18114,11635
17944,11417
17772,11223
17725,11187
17688,11134
17541,10942
17407,10798
17392,10800
17367,10749
17238,10563
17138,10451
17143,10480
17110,10430
16975,10253
16889,10166
16906,10203
16865,10146
16726,9976
16655,9909
16681,9953
16641,9893
16518,9742
16478,9715
16524,9780
16486,9719
16370,9574
16340,9552
16379,9597
16322,9501
16196,9338
16164,9317
16185,9348
16100,9233
15963,9077
15935,9071
15953,9100
15864,8981
15747,8850
15758,8886
15822,8952
15802,8890
15801,8871
15963,9062
16191,9309
16363,9472
16590,9726
16987,10197
17434,10704
17817,11134
18249,11666
18818,12375
19377,13039
19830,13568
20306,14158
20863,14858
21345,15441
21685,15854
22036,16312
22445,16837
22749,17199
22912,17388
23098,17632
23330,17931
23448,18065
23443,18051
23476,18112
23552,18215
23516,18156
23383,17994
23321,17945
23313,17945
23196,17794
23005,17572
22901,17482
22848,17435
22693,17245
22492,17021
22396,16943
22338,16889
22172,16689
21976,16475
21892,16406
21833,16335
21666,16115
21487,15902
21421,15838
21366,15762
21199,15554
21030,15378
20970,15338
20907,15257
20748,15050
20622,14908
20615,14911
20595,14863
20487,14706
20425,14641
20467,14710
20465,14700
20376,14586
20355,14582
20440,14699
20474,14727
20433,14673
20475,14751
20607,14932
20666,14990
20652,14964
20725,15075
20871,15258
20923,15289
20896,15239
20945,15323
21038,15458
21016,15428
20929,15325
20934,15354
20973,15411
