Channel 1,Channel 4
19203,33588
19179,33534
19118,33405
19040,33261
18997,33198
18966,33152
18899,33032
18828,32910
18800,32871
18781,32829
18727,32704
18669,32587
18648,32556
18629,32513
18571,32392
18519,32293
18508,32279
18495,32243
18442,32134
18393,32051
18379,32034
18356,31979
18298,31855
18249,31769
18232,31744
18198,31674
18131,31544
18082,31461
18066,31434
18032,31356
17971,31231
17930,31164
17916,31137
17877,31038
17810,30896
17771,30828
17756,30800
17708,30700
17638,30563
17601,30502
17583,30471
17531,30364
17460,30234
17423,30177
17399,30135
17340,30013
17268,29877
17233,29822
17208,29777
17149,29655
17083,29532
17053,29492
17030,29452
16973,29331
16915,29220
16893,29193
16870,29151
16811,29029
16755,28923
16738,28892
16720,28838
16663,28714
16610,28620
16593,28596
16568,28531
16509,28397
16461,28303
16444,28275
16411,28206
16348,28084
16303,28015
16290,27997
16256,27918
16193,27787
16150,27719
16132,27695
16089,27600
16022,27464
15982,27403
15962,27381
15912,27283
15844,27150
15809,27090
15794,27052
15746,26937
15680,26797
15644,26733
15624,26690
15575,26580
15524,26479
15520,26485
15547,26538
15569,26567
15622,26665
15749,26917
15919,27232
16091,27526
16294,27882
16563,28364
16849,28866
17108,29312
17376,29791
17682,30348
17974,30871
18213,31307
18443,31749
18691,32226
18905,32630
19061,32929
19208,33229
19364,33548
19477,33781
19537,33925
19601,34092
19684,34280
19735,34381
19750,34414
19785,34501
19844,34625
19875,34677
19887,34690
19936,34787
20013,34938
20061,35029
20093,35093
20166,35232
20261,35398
20321,35492
20364,35570
20447,35725
20544,35893
20600,35981
20642,36058
20718,36207
20792,36349
20816,36394
20822,36425
20853,36517
20876,36579
20846,36531
20804,36469
20787,36463
20756,36416
20674,36265
20588,36115
20537,36024
20476,35898
20375,35703
20283,35549
20232,35471
20174,35360
20089,35196
20030,35088
20014,35051
19986,34977
19934,34866
19908,34829
19919,34856
19913,34825
19881,34752
19876,34755
19895,34809
19881,34791
19841,34727
19833,34730
19846,34760
19822,34707
19774,34617
19757,34594
19757,34584
19719,34489
19664,34373
19639,34331
19623,34295
19567,34180
19499,34057
19465,34010
19437,33961
19368,33828
19295,33698
19258,33646
19220,33582
19140,33435
19064,33309
19029,33267
18995,33209
18924,33072
18861,32959
18838,32917
18807,32845
18739,32708
18686,32614
18671,32590
18641,32530
18579,32417
18538,32356
18533,32352
18507,32290
18450,32172
18414,32110
18406,32094
18374,32015
18317,31895
18286,31848
18278,31840
18239,31757
18178,31634
18149,31583
18138,31562
18091,31464
18023,31340
17989,31288
17971,31253
17917,31140
17850,31015
17820,30972
17800,30938
17746,30823
17682,30702
17655,30661
17635,30623
17580,30507
17522,30400
17500,30377
17479,30339
17419,30216
17360,30104
17338,30069
17314,30014
17253,29890
17199,29798
17183,29777
17160,29719
17103,29592
17056,29506
17044,29485
17019,29420
16965,29294
16927,29218
16916,29196
