Channel 1,Channel 4
21249,36672
21179,36558
21111,36455
21041,36348
20971,36228
20904,36106
20832,35989
20754,35873
20675,35750
20600,35629
20527,35509
20453,35383
20380,35256
20312,35140
20249,35039
20188,34936
20129,34822
20069,34708
20002,34602
19928,34496
19857,34388
19792,34284
19729,34185
19660,34087
19589,33991
19522,33904
19460,33818
19397,33722
19332,33630
19270,33549
19214,33468
19159,33378
19101,33281
19042,33182
18980,33085
18911,32989
18844,32895
18786,32806
18734,32717
18689,32632
18663,32575
18669,32566
18716,32607
18812,32701
18952,32867
19131,33115
19346,33432
19599,33801
19884,34212
20188,34657
20498,35120
20814,35588
21133,36062
21451,36540
21755,37001
22041,37445
22310,37876
22558,38284
22780,38647
22974,38965
23143,39253
23290,39509
23413,39717
23514,39879
23599,40015
23666,40138
23718,40237
23759,40306
23790,40357
23804,40402
23801,40438
23795,40460
23795,40480
23794,40500
23788,40512
23785,40520
23788,40532
23793,40541
23798,40537
23805,40538
23812,40556
23813,40563
23810,40544
23800,40517
23779,40488
23743,40442
23699,40378
23648,40302
23591,40215
23525,40112
23453,39997
23380,39882
23309,39774
23237,39661
23165,39547
23102,39447
23048,39366
22997,39286
22951,39200
22912,39128
22880,39080
22855,39042
22841,39005
22834,38977
22828,38958
22818,38940
22807,38922
22798,38908
22789,38895
22772,38874
22752,38855
22737,38842
22728,38814
22717,38764
22700,38717
22677,38683
22648,38648
22611,38599
22565,38536
22515,38456
22462,38364
22400,38268
22333,38170
22267,38070
22199,37964
22128,37850
22062,37734
22005,37616
21942,37495
21869,37375
21796,37264
21725,37165
21650,37064
21572,36955
21493,36843
21412,36731
21331,36614
21254,36492
21183,36372
21117,36258
21047,36147
20975,36038
20910,35930
20851,35817
20788,35698
20721,35583
20658,35478
20598,35371
20534,35255
20466,35145
20402,35049
20344,34949
20284,34829
20219,34711
20153,34611
20091,34519
20030,34424
19969,34338
19906,34265
19845,34195
19784,34119
19721,34034
19659,33938
19595,33836
19529,33734
19466,33628
19411,33524
19356,33428
19302,33347
19269,33293
19271,33281
19309,33314
19384,33399
19506,33555
19677,33790
19889,34090
20136,34434
20409,34821
20699,35249
20998,35705
21303,36171
21611,36641
21917,37113
22210,37581
22486,38032
22744,38455
22983,38843
23195,39194
23382,39512
23549,39797
23696,40039
23816,40232
23909,40391
