Channel 1,Channel 4
49210,35112
49152,35035
49071,34943
49005,34888
48965,34868
48910,34814
48831,34730
48778,34687
48766,34682
48756,34652
48746,34617
48791,34656
48893,34766
49006,34882
49138,35022
49336,35251
49586,35542
49840,35824
50103,36115
50411,36476
50739,36872
51032,37230
51302,37570
51586,37931
51859,38266
52078,38523
52263,38743
52452,38980
52618,39193
52726,39341
52807,39470
52895,39614
52958,39715
52967,39737
52958,39742
52959,39763
52930,39735
52849,39644
52758,39554
52685,39474
52596,39356
52477,39202
52369,39082
52291,39006
52204,38912
52096,38790
52005,38699
51943,38640
51871,38559
51786,38469
51727,38418
51692,38386
51641,38321
51576,38240
51538,38198
51523,38172
51486,38100
51442,38014
51439,37986
51464,37997
51470,37991
51469,37989
51502,38036
51554,38098
51582,38125
51605,38149
51662,38216
51724,38279
51754,38296
51783,38313
51845,38372
51913,38440
51957,38476
52001,38516
52077,38604
52151,38696
52191,38754
52230,38828
52293,38942
52338,39020
52335,39024
52325,39015
52336,39016
52332,38979
52292,38903
52256,38861
52239,38853
52200,38797
52130,38692
52073,38615
52034,38561
51971,38468
51884,38361
51817,38311
51765,38288
51680,38209
51567,38089
51473,37988
51394,37889
51291,37751
51180,37613
51104,37534
51048,37481
50972,37402
50895,37325
50851,37292
50816,37260
50745,37178
50667,37090
50622,37035
50583,36972
50510,36869
50429,36777
50384,36731
50345,36675
50275,36569
50206,36467
50172,36409
50138,36348
50073,36257
50015,36196
49991,36193
49962,36179
49906,36125
49861,36081
49841,36064
49806,36017
49742,35934
49696,35879
49679,35856
49645,35805
49585,35736
49544,35701
49523,35685
49482,35636
49420,35571
49378,35543
49350,35523
49293,35456
49217,35374
49170,35336
49134,35305
49064,35218
48977,35113
48918,35050
48868,34995
48786,34896
48691,34790
48624,34728
48559,34663
48457,34553
48345,34448
48262,34386
48181,34314
48069,34189
47961,34067
47900,34003
47863,33960
47823,33914
47822,33918
47895,34007
48009,34133
48137,34261
48310,34438
48552,34689
48820,34963
49083,35250
49371,35591
49684,35970
49977,36312
50232,36618
50482,36931
50730,37238
50935,37478
51095,37670
51256,37882
51413,38098
51511,38242
51552,38325
51592,38413
51627,38497
51612,38511
51560,38473
51522,38452
51486,38425
51409,38331
51306,38203
51223,38110
51142,38031
51024,37898
50895,37748
50801,37656
50719,37582
50612,37467
50512,37361
50453,37309
50405,37264
50331,37181
50263,37100
50226,37046
50184,36973
50107,36870
50029,36783
49978,36729
49925,36671
49849,36592
49784,36537
49747,36505
49701,36441
49638,36365
49607,36337
49613,36343
49615,36327
49607,36306
49628,36337
49678,36395
49711,36415
49732,36425
49787,36493
49865,36588
49917,36644
49949,36687
50012,36776
50086,36864
50118,36888
50122,36893
50150,36934
50185,36975
50186,36966
50166,36939
50161,36944
50152,36937
50098,36873
50027,36795
49978,36756
49926,36716
49835,36625
49737,36525
49668,36463
49596,36386
49491,36251
49390,36115
49320,36021
49242,35914
49128,35763
49018,35627
48937,35534
48849,35429
48739,35304
48651,35221
48599,35176
