Channel 1,Channel 4
61121,40616
61089,40556
61057,40505
61021,40459
60983,40407
60951,40346
60918,40280
60875,40204
60831,40125
60795,40051
60764,39986
60728,39925
60689,39864
60657,39806
60626,39751
60593,39692
60564,39631
60541,39574
60517,39520
60487,39467
60459,39420
60437,39380
60415,39341
60390,39298
60370,39254
60354,39215
60331,39178
60302,39144
60279,39119
60262,39106
60245,39092
60225,39072
60210,39052
60200,39031
60190,38996
60175,38943
60161,38888
60148,38846
60129,38812
60106,38779
60088,38754
60076,38744
60060,38738
60042,38720
60026,38693
60014,38670
59993,38648
59969,38624
59951,38601
59936,38577
59919,38546
59905,38509
59899,38471
59892,38434
59880,38393
59866,38349
59854,38309
59840,38284
59825,38271
59820,38266
59825,38273
59833,38302
59847,38353
59883,38425
59946,38532
60024,38674
60113,38843
60222,39036
60352,39256
60491,39501
60629,39762
60771,40030
60918,40301
61059,40564
61190,40813
61318,41054
61444,41288
61556,41505
61655,41691
61748,41843
61828,41970
61881,42070
61914,42144
61942,42200
61966,42255
61976,42298
61979,42319
61985,42329
61988,42333
61980,42324
61967,42306
61954,42284
61938,42262
61912,42232
61885,42196
61868,42165
61858,42138
61847,42112
61837,42089
61830,42070
61820,42057
61802,42036
61783,42001
61766,41958
61742,41911
61708,41853
61669,41783
61631,41712
61589,41644
61542,41570
61501,41490
61465,41417
61429,41351
61394,41288
61370,41230
61354,41186
61335,41160
61316,41145
61309,41143
61310,41151
61312,41159
61316,41165
61330,41178
61353,41210
61375,41254
61387,41301
61397,41343
61415,41368
61426,41377
61424,41380
61427,41384
61437,41392
61443,41394
61443,41385
61442,41372
61436,41357
61423,41335
61406,41301
61393,41265
61379,41237
61356,41211
61329,41180
61306,41143
61278,41103
61242,41059
61210,41008
61186,40952
61159,40894
61123,40833
61085,40775
61053,40724
61018,40675
60978,40615
60944,40542
60916,40463
60886,40378
60847,40289
60809,40209
60778,40138
60744,40078
60708,40022
60678,39972
60652,39933
60619,39893
60579,39849
60546,39813
60521,39783
60496,39751
60471,39710
60449,39654
60429,39595
60406,39538
60387,39481
60379,39429
60372,39382
60353,39339
60327,39297
60306,39262
60290,39234
60271,39207
60248,39178
60227,39151
60206,39125
60183,39095
60166,39062
60156,39033
60140,39007
60120,38977
60103,38944
60091,38915
60075,38889
60054,38857
60038,38819
60032,38778
60027,38740
60017,38705
60010,38673
60008,38648
59998,38625
59979,38593
59962,38554
59945,38521
59919,38495
59888,38464
59863,38429
59844,38395
59823,38360
59800,38326
59782,38295
59765,38270
59741,38241
59719,38208
59708,38185
59702,38183
59700,38200
59707,38234
59730,38294
59768,38381
59821,38494
59897,38635
59999,38807
60114,39012
60234,39236
60369,39471
60518,39719
60668,39970
60809,40219
60946,40459
61078,40689
61192,40905
61285,41100
61371,41275
61453,41443
61522,41599
61575,41723
61622,41808
61662,41866
61689,41906
61705,41923
61721,41929
61732,41941
61728,41948
61718,41941
61711,41925
61704,41910
61687,41893
61666,41868
61651,41835
61645,41797
61636,41758
61623,41722
61615,41693
61602,41668
61574,41635
61539,41591
61510,41532
61482,41466
61444,41397
61401,41323
61362,41247
61320,41174
61271,41105
61224,41029
61189,40951
61158,40878
61120,40812
61089,40754
61071,40707
61059,40671
61042,40645
61031,40628
61028,40629
61027,40644
61026,40656
61033,40663
61047,40679
61056,40701
61063,40719
61077,40731
61095,40747
61108,40767
61117,40782
61132,40797
61147,40815
61152,40830
61151,40839
61156,40845
61164,40850
61167,40854
61161,40851
61152,40837
61141,40817
61125,40791
61110,40762
61102,40733
61090,40701
61063,40652
61030,40584
60998,40511
60964,40444
60927,40372
60890,40290
60856,40209
60821,40141
60779,40086
60744,40039
60720,39992
60696,39941
60664,39889
60634,39837
60611,39789
60586,39742
60557,39689
60530,39629
60507,39576
60479,39530
60446,39485
60415,39438
60388,39396
60358,39352
60324,39294
60291,39225
60258,39173
60223,39143
60190,39121
60169,39096
60161,39054
60149,38997
60123,38939
60096,38887
60075,38845
60056,38809
60038,38773
60029,38743
60025,38726
60015,38714
60002,38702
59991,38690
59979,38669
59960,38642
59940,38613
59927,38585
59916,38559
59900,38524
59885,38478
59873,38437
59859,38402
59839,38364
59822,38322
59813,38288
59800,38266
59781,38245
59768,38220
59760,38192
59751,38160
59737,38133
59724,38120
59718,38119
59714,38123
59712,38124
59724,38124
59747,38138
59771,38174
59802,38234
59856,38327
59930,38463
60016,38636
60112,38826
60223,39026
60343,39236
60462,39445
60580,39659
60701,39880
60822,40102
60934,40319
61040,40529
61149,40733
61249,40927
61330,41097
61399,41234
61464,41348
61518,41444
61556,41514
61582,41559
61602,41584
61609,41596
61605,41591
61598,41569
61594,41538
61584,41504
61565,41470
61549,41435
61538,41399
61517,41359
61485,41307
61453,41249
61426,41196
61398,41147
61364,41092
61331,41035
61298,40980
61257,40916
