Channel 1,Channel 4
53882,7078
53910,7111
53965,7198
54050,7325
54163,7487
54300,7692
54465,7945
54655,8235
54859,8541
55064,8851
55270,9168
55480,9495
55681,9826
55862,10137
56025,10403
56163,10619
56270,10818
56351,11022
56414,11199
56464,11324
56495,11412
56509,11469
56516,11493
56512,11491
56495,11474
56465,11438
56420,11375
56363,11296
56302,11199
56243,11079
56183,10940
56118,10793
56053,10646
55993,10501
55932,10368
55869,10266
55809,10197
55760,10143
55715,10091
55669,10025
55628,9930
55591,9823
55552,9724
55515,9630
55481,9535
55450,9446
55422,9365
55395,9296
55371,9247
55349,9221
55329,9215
55321,9226
55327,9252
55340,9285
55354,9309
55366,9331
55388,9370
55419,9434
55451,9506
55487,9571
55532,9627
55582,9678
55632,9725
55669,9755
55684,9757
55679,9757
55658,9768
55634,9780
55611,9783
55583,9780
55544,9771
55502,9748
55469,9703
55447,9635
55427,9568
55405,9505
55386,9434
55368,9358
55342,9288
55309,9217
55276,9146
55240,9077
55196,9008
55138,8928
55067,8823
54984,8705
54900,8599
54826,8516
54766,8451
54711,8389
54655,8327
54596,8257
54537,8174
54481,8088
54428,8011
54382,7942
54344,7875
54312,7804
54290,7750
54275,7711
54254,7673
54227,7627
54204,7574
54183,7534
54161,7505
54136,7469
54114,7447
54102,7448
54097,7446
54097,7442
54097,7440
54094,7439
54076,7434
54046,7400
54009,7334
53969,7258
53926,7185
53888,7107
53862,7028
53847,6966
53835,6919
53821,6874
53809,6841
53801,6831
53804,6832
53824,6849
53865,6892
53932,6962
54032,7071
54160,7238
54307,7460
54469,7729
54644,8038
54826,8372
55010,8705
55195,9029
55374,9341
55543,9637
55705,9914
55854,10155
55988,10356
56103,10532
56199,10701
56273,10840
56329,10932
56371,11006
56402,11067
56419,11094
56415,11090
56394,11058
56357,11004
56301,10919
56232,10796
56152,10659
56068,10516
55981,10366
55890,10218
55803,10078
55712,9956
55611,9861
55511,9773
55421,9671
55343,9577
55271,9496
55203,9410
55147,9316
55091,9222
55025,9127
54963,9018
54921,8898
54889,8809
54855,8771
54825,8757
54799,8738
54775,8705
54752,8681
54738,8685
54747,8717
54778,8762
54821,8801
54868,8849
54914,8903
54967,8940
55025,8965
55081,9003
55135,9064
55183,9121
55220,9167
55249,9222
55270,9283
55285,9342
55299,9401
55303,9443
55292,9457
55272,9461
55245,9448
55215,9416
55182,9386
55138,9349
55084,9286
55034,9201
54995,9108
54956,9011
54915,8903
54871,8793
54817,8688
54749,8578
54673,8467
54603,8352
54541,8232
