Channel 1,Channel 4
22310,6214
22266,6151
22220,6087
22175,6024
22135,5973
22092,5923
22043,5869
21995,5821
21954,5781
21915,5736
21874,5679
21839,5624
21813,5580
21786,5540
21753,5498
21719,5457
21691,5420
21663,5383
21637,5346
21618,5323
21605,5315
21592,5310
21580,5307
21574,5317
21574,5339
21576,5356
21579,5365
21590,5382
21604,5404
21613,5420
21620,5434
21636,5458
21658,5491
21678,5518
21695,5542
21718,5574
21746,5603
21764,5612
21772,5609
21777,5608
21775,5597
21763,5573
21747,5549
21734,5530
21719,5505
21695,5467
21663,5425
21630,5393
21595,5360
21557,5313
21519,5267
21488,5228
21457,5188
21423,5144
21392,5106
21370,5079
21344,5054
21311,5022
21278,4988
21249,4956
21216,4917
21178,4870
21142,4826
21111,4787
21076,4746
21038,4701
21005,4663
20981,4634
20959,4598
20938,4553
20920,4515
20900,4485
20872,4452
20843,4419
20824,4397
20810,4376
20789,4348
20767,4325
20754,4316
20747,4311
20739,4300
20731,4289
20730,4289
20729,4293
20719,4287
20703,4275
20688,4262
20669,4241
20639,4204
20608,4161
20585,4123
20566,4088
20544,4053
20528,4032
20523,4030
20521,4033
20515,4035
20513,4041
20520,4049
20525,4049
20523,4043
20523,4043
20535,4058
20554,4085
20580,4118
20624,4164
20690,4233
20776,4328
20886,4459
21027,4636
21200,4856
21397,5108
21615,5390
21857,5711
22117,6063
22380,6423
22639,6785
22896,7145
23138,7489
23350,7795
23535,8061
23701,8298
23844,8496
23947,8636
24015,8735
24058,8803
24074,8832
24059,8818
24018,8770
23964,8700
23895,8609
23810,8490
23719,8358
23627,8222
23530,8070
23426,7905
23322,7743
23224,7596
23129,7454
23033,7311
22941,7181
22858,7070
22784,6963
22713,6859
22652,6772
22600,6704
22546,6633
22487,6555
22430,6488
22378,6437
22325,6384
22268,6325
22217,6266
22175,6206
22130,6135
22083,6059
22040,5997
21997,5950
21953,5902
21915,5849
21891,5801
21870,5753
21845,5704
21821,5662
21810,5635
21807,5615
21803,5592
21800,5575
21804,5576
21809,5589
21812,5604
21818,5624
21830,5655
21846,5691
21859,5718
21875,5738
21896,5773
21915,5816
21929,5849
21947,5877
21970,5904
21991,5919
22005,5925
22019,5936
22035,5954
22043,5963
22039,5954
22030,5943
22019,5935
21999,5918
21970,5888
21946,5862
21929,5841
21911,5804
21888,5749
21864,5696
21838,5648
21805,5598
21770,5551
21742,5514
21713,5477
21676,5427
21634,5377
21602,5347
21580,5324
21555,5288
21530,5241
21509,5203
21487,5176
21457,5148
21424,5122
21397,5099
21369,5067
21336,5022
21304,4979
21280,4948
21259,4912
21235,4864
21215,4822
21203,4796
21188,4770
21167,4739
21148,4711
21134,4685
21117,4652
21092,4614
21069,4584
