Channel 1,Channel 4
33447,31548
33390,31491
33328,31425
33266,31354
33206,31284
33152,31215
33103,31149
33060,31090
33026,31038
33001,30995
32983,30964
32970,30944
32961,30934
32958,30932
32960,30939
32967,30953
32980,30972
32993,30992
33006,31011
33018,31027
33031,31036
33038,31035
33035,31022
33021,31000
33005,30975
32986,30949
32962,30919
32938,30885
32915,30850
32894,30819
32872,30791
32854,30766
32843,30750
32836,30741
32833,30733
32834,30725
32838,30724
32842,30732
32848,30749
32859,30773
32878,30802
32900,30834
32920,30865
32941,30892
32962,30910
32977,30921
32984,30926
32984,30925
32981,30919
32975,30908
32963,30892
32947,30873
32930,30851
32908,30826
32879,30789
32843,30739
32800,30682
32752,30625
32701,30564
32651,30498
32600,30429
32543,30359
32481,30289
32424,30219
32370,30149
32317,30077
32265,30005
32217,29937
32170,29878
32123,29826
32076,29778
32033,29731
31992,29685
31951,29639
31911,29591
31878,29542
31846,29496
31811,29452
31776,29409
31744,29369
31715,29330
31689,29293
31666,29256
31645,29222
31626,29192
31607,29164
31587,29139
31564,29117
31541,29096
31520,29076
31501,29056
31486,29035
31473,29010
31458,28983
31441,28956
31423,28931
31403,28908
31381,28883
31361,28857
31342,28830
31322,28801
31301,28766
31278,28729
31253,28695
31223,28659
31189,28616
31153,28570
31119,28527
31083,28485
31045,28443
31011,28402
30981,28362
30950,28322
30922,28283
30896,28245
30871,28206
30844,28169
30816,28133
30787,28094
30756,28054
30722,28014
30684,27969
30643,27919
30599,27867
30553,27812
30507,27754
30459,27697
30411,27642
30361,27584
30312,27524
30266,27466
30221,27410
30176,27352
30131,27289
30089,27224
30044,27160
29996,27093
29947,27025
29896,26957
29845,26894
29800,26839
29768,26797
29751,26770
29751,26769
29779,26808
29851,26897
29975,27049
30156,27268
30391,27549
30677,27885
31003,28265
31353,28677
31710,29102
32065,29528
32406,29944
32726,30341
33020,30708
33286,31040
33513,31333
33701,31584
33854,31792
33978,31960
34068,32088
34125,32175
34155,32225
34164,32241
34152,32232
34123,32205
34083,32162
34036,32107
33983,32045
33923,31976
33859,31904
33797,31833
33740,31766
33687,31704
33640,31646
33602,31600
33574,31570
33561,31553
33563,31543
33575,31536
33587,31531
33597,31530
33605,31535
33613,31546
33623,31561
33633,31577
33641,31595
33647,31611
33644,31617
33632,31610
33616,31592
33595,31566
33568,31537
33540,31505
33516,31473
33495,31441
33474,31408
33454,31374
33438,31338
33424,31309
33408,31286
33395,31266
33387,31253
33379,31251
33372,31259
33371,31275
33379,31295
33394,31316
33413,31335
33433,31354
33455,31372
33473,31390
33484,31400
33493,31398
33499,31389
33498,31378
33489,31367
33475,31351
33457,31330
33432,31308
33404,31280
33373,31240
33338,31191
33297,31139
33250,31087
33201,31032
33153,30977
33107,30923
33061,30866
33015,30806
32965,30744
32912,30678
32858,30610
32807,30544
32759,30485
32712,30430
32668,30377
32628,30325
32592,30275
32558,30223
32527,30167
32499,30112
32467,30062
32430,30012
32392,29963
32358,29921
32325,29884
32291,29849
32259,29814
32230,29781
32201,29749
32172,29716
32146,29684
32123,29654
32100,29625
32078,29597
32057,29569
32038,29539
32018,29510
31996,29479
31976,29445
31954,29411
31931,29378
31910,29344
31891,29314
31874,29290
31855,29270
31833,29250
31811,29227
31790,29205
31766,29181
31740,29151
31715,29117
31691,29080
31661,29043
31626,29002
31588,28959
31549,28914
31509,28869
31471,28821
31435,28775
31403,28734
31372,28698
31341,28661
31312,28625
31283,28588
31248,28544
31212,28491
31177,28433
31140,28378
31102,28326
31062,28275
31021,28220
30978,28162
30933,28102
30884,28038
30831,27971
30773,27900
30711,27828
30649,27756
30586,27685
30519,27616
30449,27546
30384,27474
30325,27404
30269,27337
30217,27277
30175,27224
30147,27182
30135,27159
30147,27166
30195,27216
30292,27322
30442,27491
30645,27726
30899,28023
31197,28373
31521,28759
31855,29161
32193,29566
32522,29964
32832,30347
33121,30705
33382,31029
33607,31318
33798,31565
33957,31770
34083,31938
34179,32070
34248,32164
34290,32222
34306,32252
34298,32258
34270,32242
34231,32204
34184,32149
34124,32084
34053,32011
33978,31936
33904,31860
33831,31781
33764,31702
33707,31629
33659,31566
33619,31513
33585,31466
33559,31421
33540,31387
33524,31366
33511,31354
33505,31353
33508,31360
33514,31372
33520,31381
33527,31383
33528,31377
33522,31365
33510,31345
33496,31319
33476,31290
33451,31257
33426,31222
33401,31186
33378,31157
33354,31138
33333,31126
33317,31121
33308,31123
33309,31130
33319,31142
33337,31159
33359,31183
33383,31212
33408,31241
33436,31271
33464,31303
33490,31335
33515,31364
33540,31390
33559,31414
33573,31429
33583,31433
33588,31431
33585,31427
33575,31418
33558,31398
33533,31368
33501,31331
33465,31291
33426,31247
33384,31196
33336,31137
33285,31077
33233,31017
33181,30953
33125,30879
33066,30800
33010,30722
32958,30650
32910,30588
32864,30530
32818,30474
32772,30422
32728,30376
32689,30334
32656,30291
32625,30251
32594,30216
32565,30183
32539,30152
32514,30121
32489,30086
32467,30050
32447,30016
32428,29984
32411,29952
32396,29920
32381,29890
32367,29864
32356,29840
32349,29820
32344,29805
32338,29791
32326,29773
32312,29754
32298,29737
32283,29721
32270,29704
32256,29683
32240,29658
32220,29631
32195,29603
32172,29574
32152,29544
32131,29514
32110,29483
32091,29453
32071,29428
32048,29405
32025,29377
32005,29345
31982,29312
31954,29279
31921,29247
31888,29214
31853,29179
31816,29142
31781,29101
31748,29059
31714,29015
31676,28968
31638,28917
31600,28865
31560,28812
31514,28756
31464,28695
31412,28629
31356,28562
31298,28499
31243,28438
31191,28378
31140,28315
31086,28250
31034,28186
30986,28127
30945,28081
30919,28051
30919,28046
30954,28078
31030,28160
31154,28300
31329,28498
31550,28755
31810,29065
32099,29417
32406,29797
32718,30189
33027,30581
33330,30963
33622,31326
33896,31660
34140,31960
34350,32222
34527,32441
34670,32616
34777,32749
34848,32841
34888,32899
34902,32931
34893,32941
34867,32927
34828,32893
34777,32843
34715,32781
34648,32714
34578,32643
34509,32569
34438,32497
