Channel 1,Channel 4
59272,22011
59176,21890
59087,21769
58995,21644
58890,21505
58786,21362
58696,21230
58607,21099
58510,20956
58413,20816
58320,20693
58222,20574
58117,20439
58015,20298
57924,20176
57831,20061
57730,19928
57635,19796
57549,19681
57460,19559
57357,19417
57253,19281
57162,19165
57072,19040
56973,18896
56871,18763
56776,18648
56682,18524
56585,18382
56489,18250
56397,18139
56304,18026
56212,17905
56130,17805
56053,17729
55973,17643
55899,17543
55837,17458
55774,17386
55703,17292
55635,17180
55583,17089
55533,17019
55476,16938
55421,16847
55366,16762
55301,16682
55226,16590
55152,16489
55078,16394
54997,16306
54906,16213
54812,16109
54715,15994
54610,15864
54500,15720
54401,15580
54318,15461
54243,15359
54185,15274
54170,15234
54210,15265
54312,15387
54489,15617
54763,15967
55132,16440
55571,17006
56065,17635
56608,18313
57176,19021
57733,19731
58263,20431
58776,21124
59267,21798
59707,22411
60090,22944
60427,23412
60713,23814
60941,24131
61123,24374
61270,24574
61379,24736
61447,24844
61486,24902
61505,24934
61502,24945
61474,24923
61437,24875
61397,24818
61348,24758
61292,24687
61242,24614
61197,24547
61151,24479
61103,24415
61063,24370
61037,24346
61012,24325
60980,24295
60955,24268
60940,24252
60916,24231
60881,24199
60855,24166
60840,24137
60817,24087
60771,24008
60716,23918
60656,23825
60580,23711
60485,23574
60381,23442
60272,23322
60160,23184
60052,23028
59951,22886
59855,22765
59762,22638
59678,22510
59610,22414
59555,22353
59513,22295
59494,22239
59492,22216
59492,22226
59490,22238
59499,22246
59520,22265
59540,22290
59556,22309
59575,22330
59595,22356
59604,22372
59595,22367
59574,22351
59550,22327
59513,22285
59463,22220
59413,22154
59366,22088
59307,21996
59228,21871
59134,21745
59038,21634
58936,21519
58825,21386
58714,21250
58604,21119
58489,20976
58367,20810
58247,20647
58132,20505
58019,20365
57906,20222
57794,20079
57680,19934
57563,19778
57448,19618
57340,19471
57242,19331
57144,19192
57047,19067
56954,18952
56859,18829
56758,18696
56661,18571
56578,18466
56502,18368
56424,18263
56349,18165
56284,18079
56221,17989
56152,17883
56081,17781
56017,17700
55951,17629
55880,17550
55812,17472
55750,17406
55684,17333
55612,17236
55547,17138
55494,17065
55441,16998
55380,16912
55316,16820
55251,16741
55177,16656
55090,16552
55000,16446
54913,16355
54823,16263
54728,16156
54640,16051
54564,15959
54505,15882
54476,15835
54496,15852
54580,15953
54739,16143
54980,16437
55305,16844
55700,17342
56146,17907
56633,18532
57150,19207
57673,19901
58176,20574
58657,21213
59111,21819
59523,22374
59885,22865
60206,23302
60487,23686
60722,24011
60908,24262
61055,24451
61168,24598
61245,24701
61288,24762
61304,24803
61302,24828
61280,24818
61238,24776
61189,24729
61139,24685
61080,24624
61011,24545
60950,24470
60902,24403
60852,24327
60796,24243
60753,24175
60727,24129
60696,24086
60654,24038
60618,23992
60590,23950
60552,23900
60503,23836
60457,23769
60409,23699
60342,23606
60258,23492
60172,23378
60082,23261
59980,23130
59872,22997
59773,22878
59681,22766
59581,22646
59480,22527
59395,22429
59322,22345
59257,22259
59209,22177
59184,22120
59172,22082
59159,22047
59151,22032
59159,22053
59178,22088
59200,22113
59232,22137
59274,22180
59311,22227
59336,22255
59352,22267
59360,22284
59355,22298
59343,22291
59335,22267
59326,22240
59299,22206
59256,22151
59208,22079
59155,21998
59086,21912
59003,21815
58920,21709
58833,21596
58731,21472
58611,21336
58493,21197
58380,21047
58261,20888
58140,20733
58033,20595
57935,20462
57825,20315
57708,20162
57604,20028
57512,19912
57419,19792
57327,19671
57242,19564
57157,19466
57067,19357
56973,19240
56884,19139
56802,19041
56722,18923
56647,18797
56575,18686
56496,18585
56413,18479
56340,18374
56276,18287
56206,18209
56132,18119
56067,18023
56005,17930
55931,17840
55852,17748
55785,17660
55731,17584
55669,17515
55603,17443
55547,17372
55497,17306
55440,17232
55380,17143
55329,17064
55284,17004
55233,16936
55181,16855
55138,16793
55106,16763
55090,16747
55108,16762
55172,16846
55286,17013
55462,17260
55721,17597
56063,18038
56469,18567
56916,19150
57393,19768
57891,20413
58388,21061
58868,21695
59328,22313
59769,22911
60176,23465
60536,23946
60856,24362
61135,24733
61364,25053
61546,25302
61693,25485
61807,25626
61880,25738
61922,25818
61950,25863
61962,25881
61945,25880
61906,25859
61870,25819
61844,25770
61809,25712
61768,25648
61736,25597
61708,25567
61672,25534
61636,25486
61611,25450
61597,25440
61586,25429
61581,25407
61584,25400
61582,25404
61570,25393
61560,25368
61549,25345
61518,25309
61463,25245
61402,25166
61339,25081
61267,24981
61177,24858
61079,24729
60982,24608
60877,24480
60764,24339
60659,24200
60571,24081
60495,23972
60427,23864
60373,23778
60336,23730
60306,23700
60281,23667
60268,23646
60273,23657
60284,23684
60299,23704
60325,23727
60360,23768
60396,23815
60426,23858
60455,23896
60478,23931
60489,23952
60490,23955
60488,23944
60477,23919
60448,23880
60402,23839
60352,23792
60299,23725
60231,23631
60152,23525
60077,23431
60004,23346
59919,23237
59829,23104
59745,22976
59660,22858
59564,22735
59468,22606
59379,22485
59288,22365
59193,22235
59103,22107
59019,21988
58931,21867
58833,21731
58729,21593
58631,21473
58537,21362
58439,21242
58345,21126
58260,21030
58176,20932
58089,20815
58005,20696
57930,20596
57854,20503
57775,20404
57702,20305
57632,20216
57556,20134
57477,20047
57408,19950
57344,19850
57276,19755
57207,19671
57149,19587
57100,19497
57040,19404
56970,19316
56910,19241
56858,19171
56797,19093
56734,19012
56687,18941
56651,18872
56606,18796
56553,18721
56504,18659
56450,18600
56383,18519
56308,18420
56233,18328
56152,18245
56061,18152
55967,18051
55874,17949
55774,17837
55671,17717
55584,17615
55528,17551
55507,17525
55532,17549
55631,17660
55818,17881
56083,18200
56418,18611
56831,19127
57313,19736
57833,20385
58369,21047
58909,21730
59440,22425
59940,23087
60399,23696
60819,24268
61196,24805
61527,25275
61813,25663
62053,25997
62245,26284
62394,26501
62509,26652
62596,26774
62653,26878
62686,26940
62711,26964
62729,26975
62728,26973
62707,26943
62679,26896
62652,26853
62620,26815
62586,26775
62561,26740
62548,26710
62535,26677
62512,26637
62484,26611
62464,26615
62452,26626
62441,26622
62437,26618
62440,26627
62438,26629
62424,26601
62403,26564
62378,26547
62340,26528
62288,26478
62232,26402
62170,26316
62094,26222
62009,26111
61927,25982
61845,25845
61746,25709
61639,25578
61545,25456
61467,25350
61390,25251
61314,25158
61254,25082
61208,25022
61162,24960
61122,24902
61102,24877
61095,24885
61086,24888
61080,24874
61082,24862
61083,24850
61076,24826
61069,24795
61064,24776
61050,24770
61030,24764
61014,24753
61000,24738
60979,24715
60940,24678
60893,24632
60850,24582
60803,24516
60745,24431
60684,24348
60621,24272
60543,24179
60448,24053
60347,23921
60248,23803
60145,23675
60035,23525
59924,23372
59814,23233
59703,23096
59596,22949
59500,22799
59407,22654
59305,22513
59196,22378
59093,22242
58993,22096
58884,21950
58771,21816
58674,21700
58589,21593
58496,21471
58396,21342
58308,21230
58228,21135
58142,21031
58054,20922
57976,20825
57903,20734
57820,20627
57732,20507
57652,20392
57580,20284
57505,20170
57430,20059
57359,19971
57287,19888
57214,19785
57143,19680
57078,19600
57014,19530
56946,19444
56884,19356
56826,19291
56759,19235
56683,19163
56610,19079
56542,18995
56470,18909
56398,18814
56333,18710
56268,18605
56188,18503
56098,18398
56012,18286
55927,18168
55833,18048
55735,17925
55643,17803
55555,17683
55461,17567
55374,17468
55312,17390
55278,17333
55268,17307
55303,17342
55412,17477
55608,17723
55882,18073
56237,18531
56676,19096
57180,19736
57713,20411
58258,21102
58808,21810
59344,22513
59851,23185
60331,23818
60778,24411
61177,24950
61525,25423
61828,25832
62088,26187
62294,26481
62450,26716
62575,26907
62675,27063
62741,27173
62774,27237
62793,27278
62805,27305
62799,27302
62776,27271
62750,27240
62723,27216
62687,27176
62643,27114
62602,27060
62564,27020
62524,26976
62489,26924
62466,26888
62445,26873
62414,26844
62379,26794
62354,26754
62331,26731
62299,26703
62265,26668
62237,26642
62205,26614
62157,26555
62099,26468
62035,26375
61959,26280
61868,26171
61773,26047
61675,25920
61573,25798
61469,25666
61371,25528
61281,25404
61198,25292
61125,25184
61068,25092
61025,25027
60986,24983
60945,24948
60921,24930
60920,24936
60921,24951
60917,24964
60924,24984
60940,25012
60949,25035
60951,25037
60954,25036
60956,25042
60943,25038
60917,25015
60892,24978
60865,24927
60819,24856
60755,24770
60691,24684
60628,24599
60554,24502
60473,24402
60400,24313
60327,24224
60239,24120
60141,24007
60046,23892
59951,23765
59847,23618
59738,23467
59633,23327
59525,23187
59409,23029
59291,22866
59180,22718
59068,22576
58950,22424
58831,22270
58708,22132
58577,22001
58446,21858
58330,21703
58228,21557
58126,21422
58022,21279
57926,21132
57831,20992
57725,20859
57610,20727
57505,20593
57411,20463
57311,20340
57207,20217
57115,20092
57032,19963
56943,19828
56847,19694
56761,19576
56686,19475
56606,19371
56520,19268
56440,19182
56362,19101
56274,19006
56185,18907
56113,18821
56054,18741
55988,18647
55914,18543
55843,18449
55772,18361
55696,18262
55620,18158
