Channel 1,Channel 4
46283,44012
46550,44397
46778,44731
46969,45013
47127,45251
47252,45442
47348,45583
47418,45690
47463,45773
47490,45834
47502,45871
47498,45886
47480,45881
47448,45848
47407,45793
47361,45734
47313,45668
47263,45596
47213,45526
47162,45458
47110,45386
47053,45308
46996,45227
46943,45150
46890,45076
46833,44997
46770,44910
46702,44815
46626,44719
46544,44629
46464,44545
46387,44458
46306,44363
46223,44260
46146,44155
46074,44051
46002,43950
45936,43859
45881,43784
45838,43724
45809,43673
45794,43634
45792,43615
45799,43606
45813,43610
45838,43637
45873,43684
45913,43739
45952,43792
45988,43844
46024,43899
46061,43951
46092,43996
46119,44038
46144,44075
46167,44098
46182,44110
46188,44115
46187,44107
46175,44084
46150,44051
46112,44005
46066,43939
46013,43859
45951,43766
45881,43655
45808,43539
45732,43431
45653,43329
45570,43228
45490,43125
45410,43014
45326,42896
45239,42789
45148,42687
45054,42584
44959,42476
44865,42368
44774,42259
44686,42137
44596,42005
44511,41879
44429,41760
44347,41643
44265,41530
44185,41431
44110,41343
44037,41255
43962,41156
43886,41046
43816,40938
43751,40834
43689,40739
43631,40653
43572,40569
43517,40495
43470,40433
43428,40377
43384,40321
43339,40261
43295,40198
43255,40141
43217,40091
43179,40040
43145,39992
43118,39949
43093,39906
43066,39859
43036,39812
43006,39763
42975,39711
42942,39653
42910,39598
42876,39547
42834,39497
42790,39451
42751,39414
42715,39376
42678,39330
42638,39279
42600,39228
42566,39172
42532,39108
42495,39047
42458,39000
42424,38955
42392,38900
42355,38838
42318,38776
42280,38708
42240,38635
42200,38569
42157,38508
42110,38441
42058,38369
42000,38294
41942,38216
41881,38136
41815,38053
41748,37972
41681,37897
41615,37826
41554,37757
41506,37705
41479,37681
41486,37698
41538,37772
41645,37911
41812,38120
42038,38402
42322,38752
42656,39163
43039,39635
43458,40158
43899,40713
44353,41289
44814,41880
45271,42473
45709,43046
46123,43589
46506,44102
46851,44571
47154,44988
47420,45354
47652,45680
47847,45962
48007,46201
48139,46411
48246,46591
48321,46729
48367,46825
48393,46890
48403,46929
48400,46946
48388,46947
48370,46929
48345,46892
48311,46845
48273,46799
48236,46753
48199,46706
48162,46662
48124,46626
48085,46598
48043,46569
47996,46528
47948,46472
47901,46406
47851,46333
47794,46249
47729,46159
47655,46061
47572,45947
47483,45821
47392,45696
47302,45572
47214,45450
47133,45338
47060,45244
46992,45162
46930,45085
46876,45016
46833,44954
46797,44899
46770,44853
46754,44819
46752,44810
46758,44823
46772,44849
46793,44888
46821,44937
46854,44985
46887,45026
46917,45061
46947,45092
46978,45122
47005,45147
47022,45159
47030,45156
47028,45141
47018,45110
46997,45059
46967,44997
46931,44937
46886,44880
46835,44826
46781,44770
46721,44702
46649,44615
46571,44508
46495,44388
46423,44262
46348,44130
46268,43993
46186,43863
46104,43738
46023,43613
45942,43494
45860,43377
45777,43264
45694,43158
45612,43049
45530,42942
45446,42850
45363,42766
45280,42677
45200,42578
45121,42471
45044,42358
44971,42248
44900,42136
44830,42017
44762,41907
44693,41809
44622,41722
44552,41650
44489,41591
44431,41537
44376,41476
44323,41405
44276,41335
44237,41266
44197,41188
44154,41106
44107,41033
44061,40978
44017,40925
43972,40867
43927,40811
43883,40760
43841,40707
43797,40646
43751,40578
43707,40517
43669,40468
43634,40422
43597,40367
43562,40313
43524,40263
43480,40200
43432,40125
43387,40056
43345,39992
43307,39933
43271,39877
43232,39820
43190,39763
43146,39706
43101,39645
43056,39584
43009,39526
42961,39466
42911,39399
42860,39323
42807,39246
42753,39176
42695,39109
42634,39039
42570,38962
42504,38878
42435,38797
42367,38716
42297,38633
42230,38556
42165,38481
42097,38402
42025,38316
41950,38230
41876,38150
41804,38067
41732,37968
41664,37865
41603,37778
41546,37709
41498,37654
41471,37621
41478,37623
41528,37676
41627,37791
41785,37978
42005,38244
42285,38586
42625,39002
43019,39485
43454,40020
43919,40590
44402,41183
44891,41798
45375,42424
45839,43038
46278,43627
46688,44187
47060,44701
47389,45166
47679,45583
47932,45949
48149,46273
48332,46558
48483,46802
48605,47000
48698,47151
48763,47265
48804,47354
48826,47418
48830,47448
48819,47449
48800,47432
48773,47400
48740,47355
48699,47305
48653,47249
48605,47179
48560,47097
48519,47022
48482,46970
48449,46939
48420,46919
48389,46888
48349,46833
48302,46772
48249,46713
48187,46649
48117,46575
48043,46485
47962,46375
47871,46254
47779,46131
47693,46009
47613,45889
47539,45777
47474,45682
47417,45600
47365,45528
47320,45472
47285,45428
47258,45387
47237,45363
47225,45365
47227,45386
47243,45416
47268,45453
47295,45490
47321,45527
47347,45561
47373,45586
47394,45606
47412,45620
