Channel 1,Channel 4
54287,41586
54248,41537
54206,41489
54141,41445
54087,41399
54080,41363
54110,41360
54164,41401
54258,41489
54412,41636
54597,41856
54787,42138
55000,42447
55253,42770
55522,43117
55794,43480
56080,43845
56380,44223
56662,44620
56911,45005
57150,45356
57393,45681
57618,45990
57823,46278
58030,46528
58232,46742
58388,46933
58498,47095
58595,47218
58684,47310
58735,47373
58755,47408
58782,47418
58810,47421
58804,47428
58767,47419
58725,47385
58683,47340
58617,47297
58543,47242
58497,47158
58470,47079
58431,47026
58384,46979
58346,46930
58306,46892
58253,46861
58210,46817
58200,46770
58197,46742
58177,46715
58157,46676
58151,46632
58139,46598
58104,46569
58070,46520
58054,46460
58034,46418
57996,46386
57955,46346
57923,46316
57879,46314
57827,46319
57798,46305
57791,46284
57787,46271
57786,46271
57812,46279
57855,46307
57881,46362
57899,46412
57944,46437
58007,46465
58057,46508
58098,46560
58151,46610
58203,46664
58229,46726
58242,46775
58267,46801
58298,46813
58315,46815
58330,46806
58360,46792
58378,46793
58359,46808
58324,46807
58292,46784
58250,46753
58189,46712
58136,46659
58104,46609
58066,46576
58004,46546
57939,46493
57883,46421
57816,46344
57737,46256
57676,46148
57639,46043
57593,45956
57530,45870
57475,45783
57432,45707
57369,45648
57291,45584
57230,45498
57186,45415
57129,45345
57066,45272
57026,45200
56994,45147
56932,45111
56854,45062
56791,44992
56741,44910
56682,44820
56623,44723
56591,44630
56566,44558
56519,44512
56463,44472
56417,44429
56364,44384
56293,44332
56232,44269
56199,44206
56170,44155
56131,44103
56103,44046
56093,44004
56072,43986
56029,43975
55993,43944
55975,43894
55954,43841
55926,43789
55916,43743
55918,43712
55900,43697
55864,43670
55842,43618
55832,43565
55807,43525
55767,43489
55746,43449
55736,43413
55702,43385
55650,43342
55614,43284
55589,43224
55550,43168
55504,43119
55482,43076
55469,43046
55433,43030
55380,43006
55334,42963
55288,42914
55224,42860
55157,42796
55114,42727
55079,42673
55025,42622
54967,42550
54925,42469
54877,42396
54811,42320
54760,42233
54741,42152
54732,42109
54723,42099
54739,42112
54802,42170
54897,42295
55020,42477
55200,42686
55437,42930
55693,43234
55954,43587
56235,43971
56528,44373
56799,44781
57056,45173
57330,45534
57614,45881
57875,46222
58105,46545
58328,46848
58536,47135
58699,47399
58835,47609
58979,47761
59117,47883
59221,47983
59297,48055
59364,48099
59407,48127
59405,48139
59378,48123
59348,48086
59311,48041
59257,47992
59209,47932
59181,47868
59147,47821
59089,47782
59033,47730
58996,47678
58958,47635
58909,47588
58878,47531
58869,47480
58850,47462
58814,47461
58794,47449
58793,47427
58784,47409
58764,47397
58760,47385
58763,47374
58738,47367
58695,47340
58669,47283
58652,47224
58618,47178
58575,47136
58556,47097
58550,47073
58525,47067
58487,47061
58465,47055
58462,47053
58462,47054
58476,47053
58521,47052
58573,47075
58607,47122
58638,47163
58678,47192
58713,47224
58731,47259
58756,47296
58801,47343
58836,47403
58844,47461
58853,47494
58879,47496
58901,47487
58904,47473
58911,47443
58923,47409
58913,47391
58876,47379
58837,47357
58803,47328
58748,47297
58678,47250
58630,47175
58600,47095
58551,47029
58484,46972
58428,46917
58381,46864
58312,46805
58236,46718
58188,46599
58156,46488
58111,46399
58055,46314
58006,46235
57954,46173
57881,46122
57808,46064
57758,45996
57718,45930
57672,45871
57633,45803
57611,45729
57578,45673
57515,45626
57449,45565
57400,45498
57352,45435
57292,45365
57243,45284
57214,45209
57173,45160
57109,45124
57054,45070
57023,45009
56993,44963
56957,44925
56936,44892
56926,44869
56895,44855
56848,44830
56821,44783
56813,44731
56793,44676
56763,44619
56750,44563
56747,44525
56720,44514
56681,44501
56660,44469
56649,44434
56623,44398
56591,44350
56580,44293
56572,44256
56539,44242
56495,44218
56459,44183
56422,44150
56370,44111
56323,44055
56299,43995
56277,43954
56237,43928
56194,43892
56158,43844
56112,43795
56049,43740
55991,43656
55960,43553
55935,43462
55894,43388
55854,43320
55823,43268
55775,43234
55707,43194
55658,43122
55630,43042
55593,42981
55540,42923
55496,42860
55459,42796
55398,42734
55319,42653
55261,42551
55223,42462
55185,42408
55154,42392
55161,42425
55210,42514
55282,42658
55396,42835
55578,43040
55807,43294
56048,43601
56306,43936
56592,44294
56883,44678
57153,45071
57421,45439
57710,45782
57999,46118
58264,46447
58512,46761
58750,47064
58953,47349
59111,47596
59252,47785
59392,47929
59511,48064
59595,48185
59660,48273
59713,48339
59735,48393
59725,48428
59715,48433
59712,48419
59683,48402
59626,48372
59574,48327
59535,48272
59486,48208
59433,48128
59402,48030
59384,47944
59343,47880
59285,47822
59239,47765
59205,47721
59162,47688
59124,47645
59121,47592
59136,47556
59134,47537
59125,47519
59127,47506
59119,47506
59082,47506
59044,47479
59027,47435
59011,47401
58976,47373
58944,47341
58931,47316
58914,47309
58886,47309
58877,47301
58898,47289
58920,47293
58932,47312
58958,47334
59002,47360
59030,47403
59043,47453
59072,47495
59117,47538
59151,47582
59175,47620
59216,47650
59268,47692
59300,47754
59315,47799
59341,47809
59375,47804
59392,47792
59396,47777
59413,47763
59424,47760
59401,47769
59359,47763
59324,47725
59290,47671
59242,47609
59192,47540
59157,47476
59116,47428
59050,47379
58979,47306
58925,47214
58874,47124
58816,47037
58767,46948
58733,46876
58685,46835
58612,46800
58544,46748
58493,46686
58441,46624
58379,46554
58331,46477
58301,46410
58257,46362
58194,46311
58141,46240
58100,46160
58051,46077
57995,46001
57960,45935
57934,45885
57885,45849
57822,45796
57777,45721
57753,45641
57725,45567
57693,45501
57680,45441
57674,45400
57650,45379
57613,45361
57585,45345
57556,45331
57509,45309
57462,45267
57440,45214
57425,45177
57394,45157
57359,45136
57340,45116
57321,45101
57287,45078
57261,45028
57259,44964
57252,44916
57225,44888
57199,44860
57186,44825
57160,44799
57118,44773
57088,44723
57075,44664
57051,44617
57012,44574
56987,44526
56980,44490
56955,44474
56911,44453
56873,44411
56839,44364
56786,44313
56731,44246
56703,44168
56687,44112
56652,44085
56602,44057
56564,44015
56529,43975
56466,43941
56392,43881
56338,43786
56292,43689
56231,43604
56173,43515
56134,43423
56092,43353
56030,43300
55975,43251
55951,43220
55942,43220
55943,43249
55990,43299
56102,43380
56249,43527
56411,43738
56604,43992
56836,44291
57079,44630
57317,44978
57573,45312
57849,45642
58118,45973
58374,46301
58644,46618
58921,46930
59162,47243
59362,47536
59547,47794
59721,48025
59857,48237
59963,48411
60070,48528
60168,48611
60230,48677
60268,48717
60303,48734
60313,48742
60273,48746
60209,48730
60153,48687
60095,48623
60023,48540
59954,48445
59907,48355
59862,48276
59798,48204
59738,48128
59700,48053
59659,47997
59603,47952
59560,47888
59537,47816
59512,47757
59476,47701
59449,47641
59434,47591
59403,47570
59352,47570
59311,47565
59284,47551
59246,47523
59198,47484
59175,47441
59173,47404
59157,47386
59130,47373
59122,47347
59130,47319
59131,47297
59137,47283
59179,47284
59240,47321
59286,47390
59322,47467
59368,47540
59410,47619
59428,47696
59450,47748
59503,47780
59561,47812
59602,47845
59640,47879
59688,47917
59721,47966
59724,48017
59721,48041
59730,48032
59730,48006
59708,47959
59687,47898
59676,47853
59645,47832
59584,47809
59520,47765
59466,47705
59406,47642
59339,47568
59292,47473
59263,47377
59218,47305
59154,47248
59095,47189
59041,47127
58965,47066
58876,46997
58808,46912
58751,46824
58675,46736
58591,46641
58526,46552
58470,46487
58400,46438
58326,46375
58272,46296
58233,46218
58183,46140
58136,46057
58116,45979
58099,45918
58062,45865
58020,45809
57988,45757
57944,45723
57875,45697
57813,45650
57779,45586
57752,45527
57714,45472
57683,45417
57668,45377
57642,45363
57595,45355
57555,45331
57532,45297
57505,45263
57473,45225
57462,45176
57465,45134
57452,45117
57427,45108
57416,45086
57409,45050
57374,45010
57324,44955
57290,44884
57271,44824
57237,44776
57199,44718
57185,44647
57182,44595
57158,44571
57116,44549
57074,44527
57032,44519
56972,44518
56912,44494
56874,44436
56842,44372
56796,44313
56747,44246
56711,44178
56668,44124
56602,44072
56537,44001
56492,43910
56446,43814
56390,43723
56350,43634
56334,43559
56316,43525
56289,43529
56288,43567
56330,43655
56395,43799
56483,43977
56625,44171
56819,44395
