Channel 1,Channel 4
9511,4435
9478,4407
9449,4383
9426,4365
9401,4348
9373,4325
9350,4291
9331,4242
9309,4179
9287,4112
9264,4046
9237,3991
9206,3946
9171,3905
9138,3875
9107,3855
9078,3834
9048,3802
9021,3760
8993,3723
8963,3690
8938,3657
8917,3624
8897,3581
8874,3530
8847,3478
8817,3435
8785,3399
8755,3368
8727,3346
8706,3333
8696,3336
8708,3374
8759,3447
8856,3554
9003,3700
9200,3896
9446,4154
9735,4467
10052,4812
10388,5181
10731,5567
11069,5956
11397,6339
11713,6715
12019,7082
12306,7429
12568,7749
12804,8043
13019,8304
13205,8514
13360,8668
13490,8783
13598,8889
13681,8990
13734,9074
13760,9136
13768,9187
13756,9227
13726,9245
13690,9243
13655,9211
13613,9147
13556,9056
13489,8946
13415,8838
13333,8737
13244,8638
13157,8538
13075,8442
12993,8354
12909,8266
12826,8185
12748,8123
12676,8080
12609,8046
12551,8012
12502,7974
12459,7928
12420,7871
12386,7812
12355,7755
12322,7683
12281,7596
12237,7506
12189,7416
12132,7324
12069,7224
12012,7124
11964,7032
11918,6946
11872,6871
11835,6818
11808,6787
11788,6770
11775,6767
11771,6787
11773,6829
11778,6881
11791,6939
11817,7010
11856,7090
11902,7162
11953,7219
12005,7274
12055,7336
12106,7386
12161,7419
12221,7452
12282,7487
12336,7521
12384,7547
12423,7562
12452,7578
12470,7592
12479,7592
12479,7581
12465,7562
12441,7539
12416,7520
12390,7504
12358,7481
12322,7454
12287,7429
12251,7401
12214,7368
12177,7333
12143,7306
12111,7281
12077,7243
12042,7189
12010,7127
11980,7057
11943,6978
11893,6893
11835,6804
11773,6718
11708,6640
11648,6575
11594,6518
11536,6459
11471,6392
11405,6331
11347,6287
11294,6255
11243,6215
11195,6152
11153,6073
11114,5990
11074,5910
11030,5829
10986,5755
10938,5689
10885,5619
10835,5553
10787,5487
10735,5420
10678,5359
10622,5305
10573,5264
10529,5225
10488,5180
10452,5139
10421,5102
10388,5063
10357,5031
10334,5015
10314,4999
10292,4963
10271,4913
10253,4866
10234,4831
10214,4803
10189,4775
10159,4735
10126,4689
10091,4650
10058,4620
10029,4594
10003,4576
9979,4562
9962,4552
9953,4551
9944,4549
9934,4532
9926,4501
9918,4471
9901,4440
9877,4401
9852,4351
9825,4291
9794,4232
9759,4184
9724,4152
9690,4125
9655,4091
9618,4046
9580,3999
9540,3959
9494,3921
9449,3871
9412,3816
9380,3772
9345,3733
9307,3695
9265,3663
9219,3622
9169,3554
9116,3466
9065,3369
9010,3276
8951,3197
8898,3142
8859,3111
8835,3100
8840,3112
8895,3166
9019,3286
9211,3482
9468,3751
9789,4095
10165,4498
10572,4930
10992,5384
11412,5854
11820,6328
12207,6795
12566,7242
12896,7666
13197,8065
13467,8433
13712,8763
13934,9048
14128,9279
14293,9462
14431,9614
14543,9739
14624,9836
14676,9905
14707,9952
14724,9988
14730,10016
14724,10027
14701,10027
14666,10024
14624,10004
14571,9951
14509,9861
14440,9751
14363,9642
14276,9539
14183,9443
14092,9363
14007,9291
13924,9223
13845,9165
13778,9115
13722,9063
13673,9010
13632,8960
13598,8909
13568,8859
13535,8807
13502,8753
13472,8698
13437,8644
13393,8594
13343,8544
13295,8496
13244,8445
13190,8383
13143,8323
13104,8272
13065,8216
13019,8157
12973,8112
12931,8078
12894,8048
12862,8024
12843,8018
12839,8033
12845,8058
12860,8083
12886,8109
12923,8140
12964,8170
13007,8189
13053,8203
13099,8213
13138,8214
13166,8214
13188,8227
13209,8257
13230,8296
13250,8341
13276,8390
13304,8431
13326,8448
13341,8453
13350,8456
13351,8458
13340,8462
13325,8465
13310,8464
13290,8457
13266,8443
13245,8417
13217,8367
13178,8299
13136,8226
13097,8158
13057,8098
13011,8042
12958,7990
12902,7946
12848,7910
12789,7872
12727,7820
12666,7757
12606,7687
12544,7615
12481,7541
12424,7466
12372,7389
12319,7309
12268,7222
12221,7132
12171,7047
12113,6973
12050,6921
11987,6895
11920,6884
11852,6871
11790,6849
11743,6813
11704,6765
11665,6701
11628,6625
11597,6545
11567,6466
11536,6382
11502,6294
11464,6214
11423,6139
11379,6065
11334,5996
11290,5944
11252,5915
11221,5892
11193,5863
11166,5824
11142,5780
11121,5733
11105,5684
11088,5637
11065,5594
11034,5551
10997,5512
10956,5481
10914,5453
10875,5433
10841,5424
10811,5423
10784,5423
10760,5416
10742,5402
10725,5382
10705,5346
10684,5291
10664,5226
10641,5153
10611,5066
10571,4966
10524,4875
10472,4816
10420,4786
10371,4756
10323,4715
10271,4666
10220,4622
10176,4587
10144,4546
10116,4499
10086,4450
10058,4402
10033,4363
10002,4321
9961,4265
9918,4203
9878,4147
9832,4097
9774,4052
9714,4016
9660,3987
9608,3962
9560,3941
9520,3919
9479,3880
9431,3819
9383,3753
9337,3695
9289,3627
9233,3535
9170,3432
9105,3346
9038,3278
8972,3213
8911,3150
8858,3096
8809,3042
8757,2976
8706,2891
8662,2792
8622,2700
8586,2625
8570,2584
8594,2603
8676,2697
8831,2877
9074,3159
9410,3552
9825,4044
10294,4594
10790,5162
11290,5726
11773,6268
12226,6781
12648,7261
13029,7700
13364,8095
13651,8450
13897,8768
14116,9049
14306,9288
14466,9497
14605,9685
14722,9843
14815,9965
14883,10060
14930,10134
14958,10189
14963,10223
14942,10227
14900,10207
14840,10179
14763,10150
14676,10113
14586,10064
14496,10002
14403,9927
14311,9845
14220,9752
14128,9641
14038,9512
13950,9375
13862,9241
13772,9116
13681,9019
13598,8944
13529,8877
13471,8816
13420,8762
13371,8716
13322,8666
13271,8597
13219,8512
13164,8416
13102,8319
13031,8226
12953,8130
12870,8029
12789,7937
12713,7865
12646,7804
12592,7751
12553,7710
12529,7678
12513,7646
12502,7619
12500,7611
12506,7620
12517,7640
12537,7675
12566,7728
12599,7785
12636,7838
12684,7894
12742,7953
12801,8010
12858,8065
12913,8108
12964,8128
13005,8141
13036,8160
13062,8190
13086,8227
13104,8267
13114,8309
13122,8347
13127,8376
13125,8399
13117,8425
13104,8451
13082,8464
13051,8455
13022,8426
12993,8379
12955,8306
12908,8219
12856,8142
12804,8076
12749,8013
12690,7949
12634,7885
12579,7817
12522,7747
12464,7676
12409,7601
12354,7523
12293,7427
12224,7307
12149,7176
12068,7048
11984,6924
11896,6808
11810,6714
11724,6651
11639,6602
11555,6551
11478,6501
11403,6453
11326,6405
11250,6352
11180,6290
11115,6206
11050,6101
10985,5996
10923,5905
10861,5820
10797,5737
10735,5657
10672,5586
10609,5530
10553,5475
10507,5424
10468,5378
10428,5324
10383,5258
10343,5192
10309,5130
10276,5058
10237,4980
10194,4915
10150,4871
10103,4832
10051,4787
9998,4740
9948,4703
9898,4673
9851,4646
9811,4618
9775,4586
9739,4544
9710,4488
9687,4419
9663,4351
9630,4293
9591,4244
9550,4204
9511,4172
9470,4142
9430,4107
9396,4070
9367,4035
9334,3998
9298,3957
9263,3910
9223,3863
9179,3812
