Channel 1,Channel 4
4003,15257
4028,15289
4035,15318
4028,15340
4015,15356
4000,15365
3986,15369
3973,15367
3961,15362
3949,15353
3937,15342
3929,15328
3923,15313
3919,15297
3913,15279
3900,15254
3882,15221
3858,15184
3828,15146
3797,15110
3766,15072
3731,15033
3693,14992
3654,14949
3616,14905
3578,14859
3544,14813
3515,14767
3492,14725
3475,14693
3458,14671
3444,14653
3434,14639
3426,14630
3422,14627
3425,14625
3433,14622
3443,14618
3454,14615
3465,14615
3476,14616
3481,14613
3481,14608
3476,14600
3468,14589
3455,14575
3439,14554
3421,14531
3402,14505
3379,14476
3352,14444
3321,14411
3286,14372
3248,14327
3212,14281
3176,14232
3139,14181
3099,14128
3057,14072
3013,14012
2967,13949
2918,13885
2866,13823
2814,13760
2763,13699
2712,13644
2661,13592
2613,13541
2566,13487
2519,13429
2475,13370
2432,13312
2390,13253
2349,13193
2309,13134
2271,13079
2235,13029
2203,12978
2177,12927
2151,12874
2122,12824
2091,12779
2059,12739
2026,12703
1993,12670
1964,12637
1941,12607
1920,12577
1899,12548
1878,12516
1856,12482
1831,12446
1802,12410
1773,12374
1742,12340
1708,12303
1669,12264
1631,12220
1594,12174
1555,12130
1518,12087
1485,12045
1453,12007
1421,11972
1387,11935
1352,11893
1314,11844
1274,11792
1231,11739
1189,11684
1147,11628
1103,11571
1055,11512
1005,11448
952,11377
896,11302
836,11226
777,11154
724,11087
674,11024
630,10971
595,10929
571,10899
559,10884
568,10889
602,10923
663,10993
757,11103
883,11252
1041,11441
1228,11667
1446,11928
1690,12218
1951,12525
2217,12840
2485,13158
2752,13472
3012,13776
3257,14068
3488,14341
3704,14591
3901,14821
4077,15033
4233,15224
4370,15394
4489,15542
4588,15669
4668,15775
4734,15861
4786,15929
4826,15984
4857,16027
4882,16061
4902,16085
4916,16099
4924,16110
4931,16121
4941,16132
4952,16142
4964,16153
4977,16167
4989,16181
5000,16195
5012,16210
5024,16227
5036,16246
5046,16267
5054,16284
5056,16295
5051,16299
5039,16291
5023,16272
5004,16247
4981,16218
4953,16182
4923,16141
4894,16100
4862,16060
4830,16019
4799,15975
4770,15930
4741,15887
4713,15850
4687,15820
4665,15796
4648,15773
4632,15749
4619,15730
4610,15715
4604,15701
4605,15690
4611,15683
4618,15681
4623,15684
4626,15686
4627,15684
4626,15677
4623,15667
4619,15654
4611,15639
4599,15624
4581,15610
4556,15589
4529,15561
4506,15528
4483,15492
4457,15455
4427,15413
4395,15365
4358,15312
4319,15259
4279,15207
4235,15156
4187,15107
4138,15056
4091,15002
4043,14948
3996,14895
3952,14840
3911,14786
3869,14733
3826,14677
3785,14620
3745,14565
3706,14513
3670,14461
3637,14413
3603,14368
3566,14324
3528,14280
3495,14237
3464,14194
3433,14152
3401,14109
3372,14069
3343,14033
