Channel 1,Channel 4
54161,35980
54083,35871
54003,35764
53920,35658
53834,35554
53745,35451
53656,35352
53568,35255
53485,35158
53407,35063
53336,34972
53271,34887
53216,34813
53169,34752
53130,34700
53098,34654
53075,34616
53060,34589
53049,34571
53046,34560
53050,34555
53062,34567
53079,34600
53102,34649
53130,34708
53162,34777
53196,34858
53232,34946
53272,35036
53312,35126
53352,35210
53389,35290
53422,35369
53445,35446
53459,35515
53465,35571
53463,35614
53450,35651
53423,35680
53384,35697
53337,35701
53281,35692
53221,35666
53159,35617
53095,35548
53029,35462
52965,35367
52905,35270
52851,35179
52804,35099
52761,35029
52721,34964
52685,34903
52652,34842
52625,34781
52605,34714
52591,34638
52582,34552
52575,34459
52572,34363
52570,34268
52568,34174
52564,34078
52556,33984
52543,33899
52526,33824
52506,33758
52480,33701
52451,33654
52420,33616
52387,33585
52353,33557
52317,33526
52282,33493
52251,33454
52222,33404
52196,33345
52174,33281
52156,33213
52140,33142
52125,33069
52110,33000
52097,32939
52085,32888
52073,32845
52062,32812
52054,32788
52046,32777
52039,32773
52033,32773
52026,32777
52016,32784
52000,32792
51982,32797
51962,32799
51943,32796
51925,32790
51911,32782
51901,32774
51897,32768
51905,32778
51932,32818
51983,32896
52064,33021
52177,33197
52325,33427
52503,33710
52705,34036
52922,34391
53146,34760
53367,35126
53577,35480
53773,35813
53951,36119
54111,36400
54248,36657
54362,36881
54452,37063
54517,37202
54560,37302
54583,37364
54591,37386
54589,37379
54579,37352
54563,37309
54544,37257
54522,37198
54497,37135
54470,37064
54441,36988
54408,36909
54373,36826
54336,36743
54296,36663
54254,36590
54210,36524
54166,36461
54119,36405
54070,36352
54020,36298
53973,36242
53928,36183
53882,36122
53833,36061
53780,36000
53723,35939
53660,35878
53592,35816
53525,35752
53462,35687
53406,35625
53359,35573
53325,35535
53302,35518
53293,35523
53296,35547
53311,35582
53337,35627
53373,35686
53418,35755
53469,35824
53523,35895
53579,35971
53633,36052
53684,36135
53729,36215
53769,36290
53802,36355
53831,36406
53854,36444
53871,36470
53882,36479
53895,36466
53909,36436
53924,36397
53942,36357
53965,36315
53993,36271
54021,36222
54049,36166
54079,36103
54111,36033
54142,35958
54175,35878
54212,35794
54253,35710
54298,35623
54344,35531
54388,35436
54430,35340
54472,35240
54513,35138
54550,35037
54583,34936
54612,34835
54637,34738
54660,34652
54681,34582
54699,34527
54715,34483
54732,34445
54751,34405
54774,34356
54801,34294
54831,34220
54863,34134
54895,34038
54930,33938
54969,33835
55009,33733
55050,33631
55090,33531
55134,33437
55182,33354
55228,33282
55273,33223
55311,33178
55340,33144
55363,33120
55379,33104
55387,33089
55391,33071
55395,33048
55405,33016
55421,32980
55439,32937
55460,32889
55484,32837
55506,32784
55528,32732
55554,32681
55583,32635
55611,32602
55641,32582
55673,32583
55709,32606
55752,32654
55805,32730
55871,32838
55948,32973
56032,33126
56125,33295
56229,33477
56342,33670
56459,33874
56577,34084
56693,34297
56806,34510
56913,34716
57012,34912
57103,35095
57185,35255
57256,35384
57315,35487
57366,35566
57412,35624
57449,35661
57475,35679
57491,35682
57497,35678
57494,35668
57482,35650
57463,35628
57438,35608
57408,35591
57378,35573
57349,35552
57322,35532
57294,35518
57267,35509
57243,35500
57220,35494
57199,35490
57179,35487
57159,35484
57137,35482
57113,35479
57087,35477
57059,35473
57030,35468
57001,35466
56972,35465
56945,35462
56917,35458
56886,35453
56855,35446
56825,35438
56797,35431
56772,35423
56751,35414
56736,35407
56729,35405
56729,35414
56737,35433
56751,35458
56770,35485
56792,35516
56816,35554
56843,35596
56872,35638
56903,35679
56932,35717
56956,35753
56975,35785
56991,35808
57005,35821
57014,35824
57016,35815
57016,35795
57015,35766
57011,35734
57006,35697
57003,35655
57000,35612
56998,35572
56999,35537
57005,35507
57013,35480
57018,35458
57019,35442
57018,35428
57018,35414
57016,35397
57012,35374
57007,35342
57001,35303
56995,35254
56985,35195
56974,35133
