Channel 1,Channel 4
17608,15685
17587,15642
17547,15548
17494,15434
17458,15366
17428,15316
17376,15224
17316,15120
17272,15057
17231,14997
17170,14887
17108,14771
17066,14696
17025,14618
16965,14500
16906,14396
16868,14343
16829,14286
16776,14187
16731,14101
16705,14060
16673,13999
16622,13892
16579,13800
16554,13751
16520,13680
16471,13570
16434,13487
16414,13448
16381,13381
16330,13279
16294,13212
16273,13181
16236,13121
16182,13036
16147,12992
16130,12975
16102,12911
16062,12811
16038,12752
16021,12721
15980,12654
15933,12571
15911,12532
15899,12507
15866,12434
15828,12355
15820,12338
15834,12360
15846,12377
15876,12435
15956,12591
16065,12797
16180,13003
16316,13253
16489,13587
16679,13944
16865,14273
17060,14619
17276,15011
17481,15384
17659,15703
17837,16020
18026,16360
18196,16663
18339,16905
18477,17142
18613,17388
18719,17577
18793,17699
18863,17820
18932,17953
18970,18032
18982,18053
18998,18087
19018,18132
19011,18118
18981,18058
18961,18027
18949,18022
18915,17976
18865,17900
18836,17863
18820,17845
18781,17779
18731,17688
18700,17631
18675,17580
18627,17481
18569,17366
18524,17285
18472,17197
18395,17052
18312,16899
18247,16790
18190,16686
18119,16549
18054,16426
18013,16350
17974,16270
17919,16150
17872,16052
17849,16015
17827,15982
17791,15924
17769,15899
17775,15929
17781,15951
17774,15945
17784,15977
17817,16056
17840,16104
17849,16108
17873,16138
17913,16201
17935,16228
17938,16225
17954,16262
17982,16327
17988,16343
17977,16320
17976,16324
17979,16338
17954,16301
17917,16238
17900,16210
17889,16186
17853,16104
17804,16007
17775,15954
17752,15912
17707,15829
17656,15738
17623,15684
17588,15623
17527,15511
17461,15401
17412,15334
17361,15253
17290,15118
17223,14985
17178,14899
17127,14803
17058,14674
17000,14575
16961,14522
16910,14442
16842,14324
16788,14238
16750,14197
16699,14124
16632,14008
16578,13921
16544,13868
16498,13777
16437,13650
16393,13563
16365,13512
16323,13428
16270,13324
16240,13274
16225,13260
16194,13207
16153,13135
16132,13109
16127,13108
16110,13064
16085,13004
16078,12989
16080,12986
16062,12932
16036,12859
16025,12826
16010,12795
15970,12715
15930,12636
15915,12614
15910,12612
15902,12603
15924,12650
15996,12791
16095,12975
16204,13173
16348,13440
16532,13794
16728,14166
16921,14516
17132,14895
17365,15316
17586,15713
17783,16060
17986,16419
18198,16799
18387,17125
18546,17385
18703,17649
18859,17917
18978,18113
19058,18245
19137,18383
19216,18513
19263,18567
19280,18568
19302,18595
19320,18631
19302,18609
19268,18552
19255,18528
19249,18507
19219,18434
19173,18353
19143,18320
19117,18288
19072,18208
19020,18121
18982,18071
18941,18010
18874,17894
18808,17774
18764,17691
18713,17597
18635,17456
18560,17325
18507,17238
18450,17137
18372,16993
18307,16877
18270,16819
18231,16751
18181,16651
18151,16584
18148,16568
18142,16539
18128,16491
18131,16490
18153,16535
18166,16558
18168,16557
18189,16597
18225,16661
18246,16676
18252,16660
18274,16685
18302,16738
18308,16754
18302,16745
18311,16770
18328,16804
18323,16787
18309,16754
18314,16767
18327,16789
18323,16760
18314,16713
18323,16703
18329,16695
18306,16638
18279,16581
18273,16572
18263,16554
18227,16481
18190,16412
18172,16386
18149,16339
18103,16234
18061,16143
18038,16097
18007,16026
17957,15908
17915,15815
17888,15768
17853,15697
17800,15588
17758,15509
17734,15471
17698,15400
17649,15289
17616,15212
17597,15173
17561,15102
17507,15002
17466,14938
17436,14898
17389,14818
17331,14716
17295,14661
17267,14630
17218,14553
17161,14453
17123,14394
17098,14350
17056,14262
17009,14163
16980,14106
16953,14055
16901,13960
16847,13864
16815,13820
16785,13780
16737,13691
16692,13604
16672,13562
16653,13512
16617,13425
16591,13363
16591,13361
16593,13358
16590,13336
16619,13374
16694,13507
16783,13672
16878,13850
17009,14102
17177,14432
17349,14762
17523,15081
17727,15449
17955,15860
18170,16241
18366,16591
18565,16961
18760,17334
18926,17636
19065,17882
19203,18143
19333,18398
19432,18582
19512,18717
19598,18864
19676,18998
19718,19064
19738,19098
19768,19152
19795,19195
19796,19182
19790,19156
19800,19167
19808,19176
19795,19138
19777,19102
19772,19108
19764,19101
19738,19047
19715,19001
19709,18995
19700,18970
19672,18891
19650,18817
19637,18778
19607,18711
19554,18594
19504,18492
19463,18423
19402,18327
19322,18196
19253,18097
19205,18035
19154,17949
19099,17846
19067,17793
19056,17775
19039,17725
19015,17656
19012,17637
19024,17652
19024,17632
19019,17596
19039,17607
19074,17644
19092,17646
19100,17642
19126,17691
19158,17757
19173,17776
19182,17782
19207,17829
19230,17875
19232,17867
19231,17848
19245,17861
19256,17862
19245,17819
19229,17783
19227,17787
19215,17770
19177,17697
19136,17628
19107,17593
19068,17534
19010,17431
18961,17347
18933,17298
18893,17219
18828,17096
18770,16994
18726,16924
18667,16821
18590,16681
18529,16577
18486,16511
18434,16412
18373,16284
18335,16199
18317,16145
18280,16049
18222,15933
18178,15869
18142,15829
18084,15740
18016,15630
