Channel 1,Channel 4
6719,28382
6618,28220
6530,28076
6455,27954
6396,27857
6355,27789
6332,27755
6329,27751
6345,27775
6379,27825
6429,27896
6493,27981
6570,28081
6654,28197
6741,28322
6828,28453
6916,28595
7007,28742
7099,28882
7185,29012
7266,29133
7343,29246
7413,29354
7474,29454
7525,29535
7564,29593
7592,29633
7610,29656
7616,29667
7607,29661
7588,29635
7561,29594
7527,29546
7487,29492
7442,29424
7390,29345
7334,29257
7275,29164
7214,29066
7149,28967
7085,28868
7022,28767
6959,28664
6895,28560
6828,28450
6753,28333
6674,28215
6594,28098
6517,27985
6445,27876
6376,27773
6307,27671
6238,27571
6171,27475
6106,27378
6046,27282
5989,27189
5936,27098
5887,27012
5841,26934
5798,26863
5758,26794
5719,26727
5681,26667
5644,26615
5611,26567
5581,26519
5555,26482
5534,26455
5513,26430
5494,26403
5478,26375
5464,26344
5448,26317
5429,26298
5412,26286
5397,26275
5384,26261
5374,26244
5361,26229
5347,26220
5334,26210
5325,26198
5318,26187
5309,26175
5296,26160
5282,26140
5269,26114
5253,26079
5231,26034
5203,25982
5168,25933
5125,25884
5078,25826
5031,25762
4986,25699
4943,25636
4902,25578
4864,25529
4829,25487
4802,25450
4786,25433
4789,25451
4819,25509
4884,25617
4990,25780
5139,25999
5326,26278
5546,26616
5795,27004
6067,27433
6353,27889
6648,28353
6943,28813
7226,29268
7493,29711
7741,30124
7972,30492
8184,30819
8371,31111
8526,31364
8651,31574
8756,31742
8841,31867
8900,31952
8935,32002
8948,32015
8939,31990
8909,31932
8865,31849
8810,31746
8744,31624
8671,31485
8592,31334
8506,31175
8412,31010
8314,30837
8215,30659
8118,30483
8021,30310
7922,30136
7824,29969
7725,29804
7623,29633
7513,29458
7399,29285
7286,29115
7175,28948
7068,28789
6972,28641
6891,28511
6824,28406
6775,28330
6747,28279
6737,28250
6747,28244
6775,28263
6819,28310
6873,28378
6937,28462
7012,28560
7094,28679
7183,28816
7272,28958
7360,29096
7446,29234
7528,29371
7603,29502
7671,29622
7736,29730
7796,29823
7846,29901
7886,29961
7917,30001
7936,30023
7944,30030
7943,30023
7931,30001
7911,29967
7884,29922
7852,29871
7814,29813
7768,29745
7716,29668
7663,29582
7607,29489
7550,29391
7491,29287
7430,29183
7372,29081
7316,28979
7259,28879
7199,28785
7138,28696
7077,28608
7015,28519
6954,28425
6892,28322
6824,28215
6753,28111
6682,28012
6611,27914
6547,27817
6490,27724
6437,27638
6380,27558
6324,27481
6275,27403
6234,27330
6196,27265
6159,27203
6120,27149
6085,27106
6055,27067
6026,27033
5998,27004
5971,26975
5947,26946
5922,26919
5899,26896
5878,26874
5860,26854
5847,26833
5839,26812
5833,26795
5824,26781
5817,26762
5812,26742
5805,26729
5795,26717
5783,26703
5769,26691
5755,26679
5739,26660
5717,26636
5692,26605
5665,26563
5631,26513
5591,26456
5550,26389
5508,26318
5467,26249
5426,26187
5384,26133
5339,26080
5294,26026
5255,25977
5220,25937
5192,25911
5177,25903
5184,25925
5221,25990
5291,26106
5398,26271
5539,26490
5715,26761
5926,27078
6164,27436
6420,27828
6687,28247
6959,28678
7228,29109
7490,29530
7740,29932
7974,30314
8187,30668
8376,30990
8545,31271
8689,31505
8805,31695
8895,31844
8961,31952
9004,32020
9027,32053
9034,32050
9026,32014
9000,31951
8958,31864
8906,31756
8843,31631
8773,31489
8695,31339
8609,31190
8515,31040
8414,30879
8310,30711
8208,30545
8108,30379
8005,30208
7896,30034
7785,29860
7675,29681
7562,29497
7446,29313
7330,29130
7217,28951
7109,28781
7013,28628
6929,28492
6860,28379
6807,28296
6770,28243
6750,28215
6744,28210
6755,28228
6782,28263
6822,28319
6873,28393
6933,28476
7002,28569
7078,28676
7159,28790
7241,28910
7321,29040
7398,29171
7473,29292
7542,29399
7605,29492
7660,29572
7701,29638
7729,29688
7748,29717
7759,29730
7759,29735
7746,29733
7724,29719
7695,29684
7661,29635
7624,29578
7582,29518
7533,29449
7479,29369
7425,29276
7370,29178
7311,29078
7248,28973
7182,28863
7116,28751
7047,28635
6972,28515
6892,28395
6809,28283
6728,28177
6650,28070
6576,27961
6505,27854
6435,27750
6362,27644
6292,27543
6226,27446
6161,27348
6097,27251
6036,27161
5977,27075
5915,26991
5855,26911
5798,26831
5743,26754
5690,26681
5639,26611
5591,26541
5547,26473
5512,26407
5481,26343
5452,26288
5425,26241
5406,26198
5393,26160
5381,26135
5367,26121
5352,26110
5339,26096
5332,26082
5329,26069
5324,26060
5313,26055
5300,26048
5286,26034
5273,26019
5261,26004
5249,25986
5232,25964
5208,25937
5181,25904
5150,25865
5114,25822
5073,25774
5030,25719
4987,25663
4944,25606
4904,25544
4867,25482
4828,25422
4790,25363
4755,25304
4722,25253
4692,25217
4670,25195
4661,25193
4667,25222
4701,25291
4771,25404
4880,25572
5031,25804
5220,26098
5441,26447
5689,26844
5957,27276
6237,27725
6520,28175
6801,28619
7071,29053
7322,29470
7555,29852
7765,30194
7949,30500
8105,30768
8232,30990
8334,31164
8415,31291
8473,31377
8509,31425
8526,31443
8525,31433
8509,31392
8478,31322
8433,31230
8372,31121
8299,30994
8217,30851
8127,30693
8032,30528
7935,30363
7838,30193
7741,30022
7642,29849
7540,29675
7433,29499
7320,29320
7202,29138
7079,28953
6955,28766
6832,28578
6711,28391
6594,28208
6486,28035
6390,27878
6309,27743
6247,27627
6205,27533
6184,27474
6182,27455
6193,27467
6220,27500
6265,27553
6323,27628
6388,27724
6454,27841
6527,27971
6608,28102
6695,28235
6785,28372
6876,28511
6963,28646
7044,28771
7121,28883
7190,28984
7248,29072
7295,29145
7333,29204
7361,29250
7379,29281
7387,29293
7386,29289
7377,29273
7358,29247
7331,29208
7300,29156
7267,29092
7227,29017
7179,28934
7128,28851
7074,28769
7016,28682
6953,28587
6891,28489
6828,28385
6760,28278
6688,28174
6615,28069
6542,27963
6470,27858
6402,27755
6334,27656
6265,27560
6197,27462
6135,27359
6076,27259
6020,27164
5965,27070
5912,26981
5864,26902
5821,26829
5778,26759
5732,26693
5685,26632
5642,26577
5601,26527
5562,26479
5526,26432
5491,26383
5455,26334
5423,26291
5392,26251
5361,26210
5332,26169
5307,26132
5283,26095
5259,26062
5237,26031
5217,26001
5198,25975
5179,25953
5164,25932
5151,25915
5138,25899
5125,25881
5108,25863
5090,25848
5071,25830
5047,25801
5017,25762
4987,25714
4957,25656
4924,25598
4889,25542
4854,25486
4819,25429
4786,25373
4753,25319
4719,25269
4683,25226
4653,25191
4636,25169
4634,25172
4650,25211
4692,25288
4768,25411
4882,25593
5035,25836
5224,26130
5445,26469
5693,26851
5961,27266
6239,27698
6521,28137
6798,28571
7064,28989
7313,29384
7542,29752
7753,30090
7942,30394
8106,30662
8245,30893
8361,31086
8454,31238
8524,31347
8575,31416
8602,31452
8608,31458
8597,31435
8571,31385
8530,31312
8476,31211
8410,31085
8333,30950
8249,30812
8162,30669
8073,30516
7985,30356
7894,30191
7799,30023
7701,29855
7602,29689
7499,29516
7391,29336
7279,29153
7162,28968
7040,28780
6922,28593
6814,28412
6718,28245
6634,28101
6565,27980
6511,27881
6474,27813
6453,27777
6450,27771
6466,27793
6497,27837
6539,27898
6591,27978
6655,28077
6731,28187
6812,28306
6895,28436
6980,28575
7065,28717
7149,28860
7232,28996
7313,29117
7385,29226
7444,29316
7492,29384
7527,29438
7551,29479
7566,29504
7572,29512
7570,29510
7560,29500
7542,29478
7517,29446
7489,29399
7458,29338
7422,29269
7382,29200
7338,29131
7293,29056
7245,28974
7197,28883
7147,28791
7092,28701
7034,28611
6975,28521
6916,28431
6853,28336
6790,28234
6727,28130
6664,28030
6599,27936
6534,27841
6470,27745
6412,27654
6359,27567
6309,27488
6258,27422
6210,27363
6165,27303
6123,27240
6084,27176
6047,27112
6008,27049
5968,26987
5930,26925
5894,26866
5860,26805
5827,26744
5794,26690
5761,26646
5731,26604
5704,26565
5680,26533
5659,26506
5641,26485
5626,26469
5617,26455
5612,26438
5607,26423
5603,26414
5600,26412
5594,26412
5589,26410
5590,26407
5593,26410
5590,26416
5582,26416
5575,26412
5565,26405
5550,26390
5528,26365
5501,26331
5471,26288
5436,26237
5399,26178
5358,26116
5316,26054
5273,25990
5227,25923
5177,25862
5129,25808
5084,25757
5043,25709
5009,25658
4979,25608
4958,25568
4950,25545
4962,25550
4999,25598
5067,25698
5174,25857
5320,26086
5506,26384
5729,26739
5981,27137
6259,27575
6555,28044
6855,28526
7151,29007
7442,29473
7721,29913
7980,30329
8214,30723
8424,31087
8611,31410
8775,31689
8914,31925
9027,32118
9115,32264
9180,32365
9223,32426
9246,32448
9250,32433
9237,32385
9207,32311
9160,32215
9101,32102
9034,31968
8961,31816
8884,31660
8800,31503
8709,31339
8614,31171
8520,31009
8427,30849
8333,30686
8236,30525
8138,30368
8039,30207
7936,30040
7832,29872
7727,29706
7621,29543
7519,29388
7426,29244
7342,29113
7269,29000
7212,28914
7171,28856
7145,28823
7137,28811
7147,28822
7174,28859
7214,28914
7267,28981
7331,29058
7404,29150
7480,29259
7556,29377
7632,29500
7710,29625
7789,29747
7863,29865
7928,29977
7988,30077
8041,30160
8089,30229
8133,30289
8169,30340
8195,30379
8211,30406
8215,30419
8206,30418
8185,30402
8156,30364
8122,30308
8082,30243
8039,30167
7990,30080
7934,29988
7877,29892
7817,29789
7756,29681
7697,29573
7637,29463
7573,29354
7506,29249
7444,29147
7384,29048
7323,28951
7262,28852
7200,28754
7136,28655
7077,28554
7021,28454
6966,28362
6911,28277
6855,28198
6801,28123
6752,28054
6708,27991
6663,27930
6617,27868
6577,27807
6541,27748
6509,27690
6480,27636
6450,27587
6419,27539
6387,27489
6358,27447
6330,27411
6303,27378
6281,27350
6267,27328
6260,27315
6254,27304
6249,27294
6240,27287
6231,27281
6223,27273
6211,27266
6198,27262
6184,27261
6169,27264
6151,27270
6132,27271
6111,27259
6086,27234
6059,27203
6033,27164
6006,27115
5982,27061
5961,27010
5935,26964
5902,26922
5866,26876
5830,26821
5792,26762
5751,26700
5706,26632
5660,26562
5614,26491
5569,26418
5521,26345
5472,26280
5425,26222
5382,26170
5348,26128
5326,26110
