Channel 1,Channel 4
21554,48298
21537,48269
21516,48237
21497,48206
21483,48181
21471,48165
21465,48164
21468,48180
21483,48219
21517,48286
21574,48384
21657,48518
21769,48691
21911,48901
22084,49148
22282,49426
22498,49726
22723,50032
22948,50332
23166,50621
23368,50890
23546,51136
23698,51349
23828,51525
23936,51667
24021,51773
24085,51850
24130,51905
24162,51939
24185,51955
24200,51956
24210,51943
24216,51922
24218,51900
24215,51874
24207,51847
24195,51824
24178,51805
24158,51787
24135,51768
24112,51750
24094,51733
24081,51717
24074,51703
24073,51690
24076,51681
24083,51676
24092,51671
24102,51668
24111,51665
24120,51665
24132,51672
24141,51688
24144,51705
24142,51715
24136,51716
24124,51711
24107,51698
24085,51676
24058,51644
24027,51605
23995,51562
23962,51516
23930,51468
23899,51421
23869,51375
23844,51332
23826,51296
23811,51267
23799,51247
23793,51237
23790,51237
23784,51244
23780,51252
23778,51258
23780,51258
23785,51251
23797,51239
23814,51222
23832,51204
23851,51191
23870,51182
23886,51176
23896,51176
23900,51176
23899,51178
23894,51181
23881,51181
23863,51175
23843,51162
23821,51142
23799,51113
23777,51073
23753,51024
23729,50972
23706,50920
23689,50868
23676,50815
23663,50764
23646,50718
23625,50676
23600,50636
23573,50596
23544,50555
23512,50514
23477,50473
23440,50433
23400,50392
23359,50351
23317,50313
23274,50279
23230,50244
23184,50206
23139,50161
23097,50111
23058,50058
23023,50009
22990,49963
22959,49920
22929,49880
22898,49842
22867,49807
22834,49771
22802,49732
22769,49693
22733,49657
22693,49625
22654,49594
22616,49559
22582,49523
22555,49486
22536,49448
22522,49411
22511,49380
22501,49353
22487,49330
22466,49307
22439,49283
22411,49257
22384,49225
22359,49190
22337,49156
22322,49122
22313,49095
22307,49080
22307,49083
22321,49111
22359,49170
22423,49270
22516,49412
22641,49598
22802,49825
22991,50089
23200,50377
23422,50677
23649,50978
23871,51275
24078,51557
24264,51812
24428,52036
24567,52227
24684,52384
24781,52511
24859,52609
24921,52682
24967,52731
24999,52761
25016,52779
25019,52788
25009,52788
24991,52776
24968,52753
24943,52725
24918,52699
24896,52679
24876,52662
24861,52646
24852,52633
24848,52626
24849,52624
24854,52626
24861,52634
24868,52644
24876,52658
24882,52675
24886,52694
24891,52712
24897,52726
24901,52734
24902,52736
24901,52733
24894,52720
24883,52697
24868,52666
24853,52634
24838,52602
24820,52570
24795,52540
24766,52508
24733,52476
24698,52445
24659,52411
24621,52374
24582,52334
24543,52291
24507,52246
24478,52200
24454,52159
24434,52126
24419,52099
24411,52080
24407,52065
24403,52049
24399,52031
24397,52016
24399,52004
24403,51993
24408,51982
24415,51972
24421,51965
24424,51962
24426,51962
24427,51964
24426,51964
24424,51961
24424,51955
24424,51946
24423,51932
24417,51914
24408,51892
24395,51863
24379,51827
24356,51784
24327,51739
24294,51696
24261,51651
24229,51603
24200,51552
24176,51498
24153,51443
24129,51389
24105,51336
24080,51284
24057,51234
24033,51185
24007,51139
23980,51096
23953,51058
23928,51024
23907,50989
23886,50949
23861,50907
23832,50866
23799,50823
23761,50780
23722,50737
23684,50694
23647,50649
23614,50603
23584,50556
23557,50513
23532,50472
23508,50436
23481,50403
23451,50371
23425,50339
23400,50304
23375,50268
23348,50234
23318,50203
23286,50173
23254,50145
23225,50119
23197,50095
23167,50070
23135,50043
23106,50014
23082,49983
23060,49948
23038,49910
23017,49873
22997,49840
22976,49812
22952,49784
22926,49753
22898,49719
22871,49685
22844,49652
22819,49623
22795,49600
22774,49583
22757,49565
22743,49542
22728,49517
22712,49495
22694,49472
22674,49449
22654,49425
22635,49397
22618,49365
22600,49331
22581,49298
22559,49263
22536,49226
22512,49191
22489,49160
22468,49132
22453,49114
22450,49115
22470,49147
22516,49216
22594,49333
22707,49505
22854,49730
23032,50006
23237,50321
23461,50661
23693,51011
23926,51361
24153,51698
24369,52012
24566,52296
24743,52547
24897,52762
25028,52942
25133,53090
25213,53204
25274,53289
25317,53347
25343,53382
25353,53397
25353,53397
25344,53389
25328,53373
25307,53353
25281,53330
25253,53309
25229,53292
25211,53278
25195,53259
25180,53237
25168,53219
25160,53208
25153,53205
25149,53206
25149,53208
25155,53212
25164,53216
25175,53220
25187,53227
25200,53234
25211,53236
25219,53235
25224,53233
25226,53234
25221,53236
25208,53237
25192,53230
25173,53218
25151,53201
25123,53175
25093,53138
25062,53095
25029,53050
24995,53004
24960,52955
24927,52900
24896,52841
24870,52785
24849,52734
24832,52688
24818,52648
24805,52620
24794,52604
24786,52597
24779,52596
24774,52599
24770,52604
24769,52609
24769,52610
24768,52607
24766,52598
24761,52587
24753,52576
24742,52558
24730,52534
24720,52507
24711,52484
24703,52466
24695,52451
24687,52436
24676,52421
24660,52404
24640,52385
24618,52360
24595,52327
24569,52288
24541,52241
24514,52190
24486,52134
24459,52075
24434,52009
24408,51939
24380,51869
24348,51809
24314,51759
24281,51714
24248,51675
24212,51639
24170,51603
24130,51566
24091,51527
24051,51483
24012,51437
23976,51391
23944,51346
23916,51300
23890,51254
23864,51206
23838,51160
23811,51115
23786,51072
23758,51031
23725,50996
23688,50961
23648,50922
23609,50885
23572,50853
23537,50824
23504,50796
23476,50770
23451,50741
23431,50709
23417,50674
23404,50640
23389,50609
23373,50579
23358,50550
23342,50523
23324,50497
23304,50469
23280,50443
23254,50420
23229,50403
23205,50389
23181,50372
23156,50351
23131,50323
23107,50292
23083,50257
23060,50219
23036,50178
23016,50141
22997,50109
22978,50078
22961,50047
22947,50016
22936,49987
22922,49961
22906,49938
22892,49918
22877,49902
22860,49887
22841,49874
22820,49861
22798,49849
22775,49836
22750,49817
22725,49791
22701,49758
22679,49716
22654,49672
22629,49631
22602,49596
22576,49569
22555,49551
22549,49550
22561,49573
22593,49625
22648,49715
22732,49856
22850,50049
23000,50288
23180,50570
23389,50891
23616,51236
23849,51587
24080,51935
24305,52268
24517,52577
24709,52854
24881,53091
25033,53290
25161,53452
25264,53575
25344,53660
25403,53719
25443,53761
25467,53785
25479,53792
25480,53791
25472,53788
25457,53782
25440,53771
25418,53758
25396,53748
25372,53736
25346,53718
25319,53692
25297,53662
25282,53631
25273,53597
25267,53566
25266,53547
25269,53539
25273,53538
25279,53541
25285,53545
25289,53547
25291,53552
25293,53560
25297,53570
25301,53576
25302,53576
25299,53572
25292,53564
25280,53545
25265,53517
25245,53483
25223,53447
25199,53413
25170,53379
25138,53345
25104,53308
25072,53271
25043,53234
25018,53199
24995,53166
24976,53136
24962,53113
24950,53095
24940,53074
24933,53049
24929,53022
24928,52995
24925,52969
24924,52946
24926,52933
24930,52930
24935,52934
24940,52939
24943,52941
24943,52942
24941,52942
24937,52936
24929,52922
24919,52905
24906,52886
24888,52861
24865,52829
24839,52789
24813,52744
24785,52696
24756,52641
24729,52584
24702,52528
24673,52475
24641,52426
24606,52379
24572,52333
24541,52292
24511,52254
24482,52212
24451,52166
24416,52117
24376,52067
24338,52018
24304,51971
24270,51923
24237,51871
24205,51818
24174,51763
24147,51706
24122,51650
24099,51598
24078,51552
24061,51511
24045,51475
24028,51450
24011,51434
23992,51419
23971,51401
23948,51379
23924,51350
23896,51315
23866,51277
23838,51236
23809,51197
23779,51160
23747,51120
23715,51079
23684,51042
23653,51010
23625,50977
23602,50943
23586,50912
23571,50886
23558,50860
23547,50833
23533,50806
23513,50781
23492,50760
23472,50739
23453,50714
23434,50686
23415,50660
23394,50633
23370,50607
23345,50586
23318,50571
23290,50555
23262,50532
23234,50503
23208,50466
23185,50425
23163,50383
23142,50340
23123,50297
23109,50257
23099,50221
23093,50192
23088,50169
23079,50150
23066,50131
23050,50110
23031,50091
23013,50074
22995,50059
22975,50043
22953,50022
22932,49997
22912,49975
22891,49957
22869,49942
22851,49929
22842,49922
22849,49931
22879,49969
22933,50048
23016,50170
23131,50339
23280,50555
23460,50815
23665,51113
23886,51442
24118,51788
24351,52131
24575,52464
24782,52779
24971,53066
25138,53318
25279,53533
25393,53710
25485,53845
25556,53943
25606,54010
25641,54045
25663,54054
25674,54046
25673,54025
25661,53996
25640,53961
25611,53923
25576,53883
25541,53844
25508,53811
25476,53784
25446,53759
25421,53736
25398,53715
25377,53695
25357,53675
25339,53656
25324,53638
25311,53620
25300,53601
25292,53583
25285,53569
25277,53562
25271,53559
25266,53559
25258,53561
25249,53560
25238,53554
25222,53542
25200,53523
25174,53494
25146,53456
25119,53414
25095,53366
25073,53315
25050,53261
25024,53207
24995,53157
24965,53115
24938,53079
24915,53049
24895,53023
24873,52998
24852,52981
24834,52971
24818,52965
24807,52958
24801,52950
24798,52941
24797,52928
24799,52911
24803,52892
24809,52869
24817,52843
24825,52820
24830,52803
24828,52791
24821,52780
24813,52765
24800,52747
24779,52727
24752,52704
24719,52671
24682,52628
24641,52583
24598,52534
24555,52481
24514,52422
24472,52358
24429,52292
24388,52223
24349,52153
24309,52084
24272,52020
24237,51962
24206,51908
24175,51856
24143,51804
24106,51751
24067,51700
24027,51656
23990,51620
23955,51592
23921,51564
23887,51533
23854,51499
23822,51464
23790,51428
23758,51392
23730,51355
23704,51315
23677,51276
23654,51235
23634,51190
23617,51144
23603,51104
23592,51069
23584,51038
23575,51010
23565,50990
23554,50973
23542,50956
23528,50940
23512,50926
23494,50911
23475,50893
23458,50873
23441,50854
23423,50838
23406,50822
23390,50805
23373,50795
23355,50787
