Channel 1,Channel 4
58429,54870
58443,55001
58454,55125
58465,55243
58471,55311
58474,55342
58480,55392
58489,55452
58495,55474
58499,55479
58508,55520
58520,55582
58526,55620
58531,55655
58541,55732
58554,55822
58563,55882
58570,55948
58584,56062
58601,56185
58616,56280
58629,56376
58647,56504
58663,56626
58673,56704
58682,56776
58694,56871
58705,56945
58710,56965
58713,56977
58716,57007
58714,57008
58707,56957
58702,56903
58700,56863
58695,56792
58685,56681
58675,56581
58667,56506
58656,56412
58639,56298
58623,56210
58612,56147
58600,56059
58589,55954
58584,55888
58582,55849
58575,55786
58564,55710
58560,55672
58559,55656
58555,55613
58549,55564
58549,55555
58551,55560
58549,55530
58543,55489
58539,55478
58537,55466
58531,55417
58524,55363
58520,55337
58517,55305
58510,55234
58501,55162
58495,55119
58489,55069
58480,54986
58470,54910
58466,54860
58458,54793
58442,54691
58425,54597
58414,54527
58402,54434
58388,54307
58376,54196
58369,54112
58359,54010
58344,53885
58333,53788
58327,53721
58321,53635
58312,53532
58305,53463
58300,53416
58290,53341
58274,53249
58261,53190
58251,53150
58237,53078
58221,52992
58209,52940
58200,52896
58187,52814
58174,52719
58166,52658
58160,52603
58149,52516
58137,52427
58130,52374
58123,52323
58112,52239
58101,52158
58094,52112
58088,52064
58077,51974
58065,51888
58057,51839
58049,51784
58040,51692
58032,51608
58029,51556
58025,51493
58016,51400
58007,51322
58001,51271
57994,51203
57985,51109
57979,51034
57976,50985
57969,50913
57956,50815
57943,50737
57933,50678
57920,50590
57907,50482
57899,50407
57895,50355
57888,50278
57877,50186
57871,50122
57867,50070
57857,49986
57844,49892
57835,49831
57828,49781
57817,49700
57804,49613
57796,49560
57790,49508
57780,49423
57769,49340
57761,49293
57755,49242
57743,49158
57730,49078
57722,49029
57713,48969
57700,48870
57690,48780
57685,48725
57678,48663
57666,48575
57656,48504
57652,48466
57648,48415
57637,48338
57627,48280
57620,48247
57612,48191
57602,48107
57595,48047
57594,48010
57591,47943
57582,47854
57576,47797
57573,47759
57567,47693
57559,47615
57555,47573
57553,47546
57545,47484
57535,47405
57529,47355
57526,47310
57517,47229
57506,47140
57498,47083
57490,47031
57476,46942
