Channel 1,Channel 4
32119,61342
32054,61268
31977,61181
31888,61083
31789,60974
31684,60857
31574,60736
31459,60611
31341,60478
31221,60341
31100,60202
30977,60060
30854,59912
30731,59758
30609,59600
30484,59437
30357,59268
30230,59096
30103,58927
29976,58764
29852,58607
29732,58455
29615,58314
29501,58180
29392,58052
29288,57929
29186,57813
29088,57703
28999,57603
28916,57512
28834,57425
28755,57336
28678,57242
28603,57144
28531,57046
28459,56947
28388,56849
28317,56754
28249,56662
28180,56571
28110,56478
28040,56390
27968,56309
27897,56226
27831,56140
27766,56051
27703,55964
27642,55882
27582,55808
27521,55734
27457,55658
27388,55576
27314,55487
27235,55393
27152,55294
27071,55191
26994,55087
26919,54986
26845,54889
26774,54793
26705,54700
26641,54616
26587,54548
26553,54505
26549,54494
26584,54525
26667,54609
26804,54754
26996,54961
27237,55228
27524,55550
27849,55915
28203,56315
28574,56735
28948,57162
29318,57586
29676,58000
30016,58398
30335,58778
30629,59137
30896,59471
31133,59775
31341,60045
31520,60277
31669,60469
31784,60616
31863,60719
31908,60779
31920,60803
31900,60794
31851,60751
31776,60677
31673,60574
31547,60444
31407,60287
31257,60109
31094,59912
30917,59695
30729,59462
30530,59217
30321,58966
30103,58708
29880,58443
29651,58172
29416,57897
29173,57620
28925,57342
28678,57067
28436,56799
28204,56539
27989,56299
27796,56088
27630,55904
27497,55747
27398,55616
27331,55518
27295,55458
27291,55437
27319,55449
27374,55494
27448,55570
27539,55673
27642,55795
27751,55930
27865,56067
27981,56200
28097,56327
28214,56448
28325,56565
28427,56673
28517,56771
28596,56857
28662,56930
28714,56987
28752,57025
28773,57046
28779,57055
28770,57050
28745,57028
28703,56991
28647,56942
28579,56875
28503,56788
28418,56687
28323,56575
28219,56452
28108,56320
27989,56182
27867,56040
27741,55891
27611,55735
27473,55577
27330,55417
27189,55258
27053,55102
26921,54954
26790,54811
26665,54671
26544,54536
26428,54408
26317,54286
26210,54168
26105,54056
25999,53949
25895,53843
25797,53740
25707,53640
25623,53540
25548,53443
25478,53350
25410,53261
25342,53171
25274,53077
25206,52980
25137,52886
25069,52798
25002,52713
24935,52635
24869,52565
24804,52499
24743,52431
24687,52363
24633,52296
24579,52229
24525,52163
24473,52100
24422,52042
24371,51985
24319,51928
24268,51870
24214,51809
24156,51746
24099,51684
24042,51629
23985,51580
23932,51533
23888,51485
23854,51446
23832,51424
23835,51426
23874,51460
23958,51536
24090,51659
24268,51833
24496,52063
24770,52350
25085,52688
25432,53070
25802,53485
26182,53920
26557,54366
26924,54810
27281,55245
27622,55665
27940,56066
28235,56441
28507,56785
28750,57094
28957,57364
29128,57592
29266,57780
29373,57923
29447,58021
29486,58076
29494,58094
29470,58082
29416,58037
29339,57961
29239,57857
29118,57727
28976,57574
28819,57402
28650,57213
28467,57009
28272,56792
28067,56564
27855,56325
27638,56077
27413,55817
27181,55544
26940,55262
26692,54978
26442,54693
26200,54408
25968,54130
25748,53865
25545,53622
25366,53409
25214,53233
25092,53096
25005,52999
24955,52945
24941,52932
24960,52956
25008,53009
25084,53087
25184,53185
25301,53303
25432,53436
25575,53579
25724,53730
25872,53889
26014,54048
26150,54201
26275,54349
26383,54492
26477,54624
26560,54740
26632,54834
26690,54906
26732,54954
26758,54981
26768,54989
26763,54977
26744,54945
26709,54896
26657,54828
26590,54748
26508,54656
26417,54552
26316,54438
26208,54314
26094,54183
25976,54051
25851,53921
25720,53793
25586,53660
25448,53521
25311,53381
25177,53237
25050,53090
24928,52945
24811,52808
24702,52679
24601,52554
24503,52431
24408,52308
24317,52185
24231,52065
24148,51951
24063,51841
23978,51736
23897,51637
23818,51547
23740,51464
23663,51381
23587,51294
23509,51209
23434,51127
23363,51044
23296,50964
23230,50888
23164,50815
23097,50744
23030,50676
22964,50610
22898,50546
22836,50483
22777,50420
22720,50356
