Channel 1,Channel 4
38314,42507
38340,42563
38357,42607
38366,42635
38366,42646
38362,42641
38357,42623
38346,42600
38325,42568
38299,42517
38272,42466
38248,42431
38226,42404
38203,42371
38177,42324
38150,42275
38124,42236
38096,42200
38069,42169
38044,42145
38022,42120
38001,42092
37978,42063
37950,42032
37921,41991
37893,41933
37863,41858
37833,41786
37805,41728
37778,41677
37754,41628
37734,41584
37715,41547
37698,41514
37687,41503
37683,41526
37684,41566
37684,41603
37687,41641
37694,41681
37699,41702
37700,41695
37702,41675
37711,41664
37727,41664
37746,41667
37762,41664
37778,41653
37793,41635
37804,41611
37811,41599
37810,41604
37806,41606
37803,41598
37800,41587
37796,41571
37791,41550
37782,41521
37773,41493
37765,41471
37752,41448
37736,41426
37721,41416
37708,41424
37695,41435
37681,41438
37664,41429
37645,41412
37624,41391
37600,41364
37572,41329
37542,41293
37511,41254
37486,41221
37466,41207
37446,41202
37426,41190
37406,41176
37389,41171
37376,41168
37359,41154
37338,41130
37316,41102
37299,41067
37285,41016
37270,40961
37252,40922
37230,40900
37205,40882
37181,40852
37161,40811
37141,40774
37119,40736
37096,40698
37077,40670
37062,40648
37049,40624
37039,40606
37027,40598
37010,40588
36993,40573
36976,40562
36960,40553
36945,40533
36932,40505
36922,40475
36913,40440
36906,40397
36901,40352
36896,40324
36890,40314
36880,40309
36864,40304
36852,40310
36845,40328
36844,40349
36850,40370
36872,40395
36907,40430
36947,40479
36994,40546
37056,40622
37131,40697
37212,40771
37291,40851
37369,40945
37445,41049
37520,41159
37592,41276
37658,41397
37720,41514
37775,41624
37821,41720
37862,41800
37899,41858
37934,41901
37964,41937
37984,41956
37995,41950
37997,41932
37992,41920
37981,41916
37964,41903
37938,41872
37913,41831
37890,41792
37861,41755
37824,41724
37787,41700
37756,41674
37732,41643
37716,41599
37705,41551
37690,41507
37671,41473
37657,41450
37651,41434
37646,41418
37633,41388
37613,41347
37589,41307
37566,41272
37544,41238
37521,41205
37500,41175
37482,41143
37469,41110
37459,41082
37448,41057
37435,41041
37422,41038
37414,41048
37412,41065
37414,41087
37418,41111
37423,41139
37429,41171
37438,41195
37450,41198
37466,41193
37482,41187
37495,41175
37502,41145
37509,41115
37519,41107
37527,41104
37527,41097
37518,41099
37507,41112
37499,41130
37492,41147
37483,41161
37469,41163
37452,41147
37435,41128
37424,41114
37419,41090
37416,41056
37414,41031
37412,41019
37409,41012
37402,40996
37386,40970
37364,40949
37340,40931
37314,40910
37286,40888
37259,40866
37236,40840
37217,40813
37199,40786
37188,40755
37182,40712
37176,40667
37171,40639
37167,40625
37161,40610
37149,40597
37138,40596
37128,40604
37116,40608
37101,40594
37087,40569
37076,40542
37066,40512
37056,40475
37050,40440
37048,40412
37043,40389
37033,40369
37021,40358
37013,40359
37001,40352
36985,40332
36968,40305
36951,40269
36939,40230
36936,40205
36942,40201
36950,40201
36952,40186
36950,40160
36947,40134
36945,40114
36940,40098
36933,40085
36929,40074
36925,40073
36916,40076
36906,40084
36904,40102
36911,40130
36924,40152
36946,40170
36983,40205
37030,40262
37084,40334
37146,40418
37216,40505
37294,40595
37377,40690
37463,40789
37551,40902
37645,41039
37741,41191
37835,41346
37925,41496
38006,41618
38076,41715
38139,41808
38195,41891
38243,41954
38283,42000
38317,42043
38348,42078
38372,42090
38387,42078
38396,42058
38398,42043
38391,42033
38380,42030
38371,42042
38360,42059
38346,42066
38330,42064
38311,42049
38288,42013
38261,41966
38234,41918
38211,41870
38190,41818
38170,41759
38151,41705
38139,41681
38132,41684
38126,41681
38117,41655
38104,41622
38091,41595
38078,41571
38065,41538
38055,41502
38045,41475
38036,41471
38027,41488
38018,41505
38007,41510
37996,41507
37987,41513
37983,41527
37981,41542
37983,41554
37991,41559
38001,41558
38010,41551
38017,41543
38025,41537
38033,41528
38036,41504
38035,41467
38036,41439
38045,41434
38059,41446
38075,41464
38091,41488
38107,41514
38122,41531
38134,41537
38144,41533
38152,41531
38155,41525
38149,41506
38141,41478
38133,41450
38119,41428
38103,41413
38086,41408
38064,41404
38035,41385
38007,41353
37983,41322
37962,41297
37940,41270
37916,41238
37894,41214
37873,41197
37854,41170
37836,41131
37821,41094
37808,41067
37793,41041
37774,41003
37751,40951
37728,40894
37706,40840
37685,40798
37666,40769
37645,40747
37627,40732
37610,40725
37592,40716
37575,40706
37559,40695
37542,40686
37528,40677
37517,40662
37507,40651
37495,40643
37481,40626
37465,40594
37449,40556
37435,40527
37424,40510
37411,40498
37397,40487
37383,40474
37370,40453
37358,40425
37347,40399
37339,40375
37333,40352
37325,40332
37317,40319
37311,40305
37299,40285
37280,40261
37259,40245
37242,40234
37230,40216
37220,40188
37215,40169
37216,40163
37224,40160
37240,40173
37272,40228
37320,40317
37379,40411
37445,40499
37521,40594
37603,40697
