Channel 1,Channel 4
23009,40022
22923,39903
22842,39771
22761,39630
22682,39495
22606,39371
22531,39253
22453,39144
22370,39043
22286,38939
22201,38831
22112,38729
22022,38633
21934,38542
21851,38456
21783,38385
21748,38344
21761,38351
21838,38429
21995,38603
22249,38900
22615,39346
23105,39954
23706,40716
24383,41593
25092,42540
25795,43497
26469,44416
27098,45272
27673,46035
28181,46693
28614,47252
28974,47719
29266,48103
29494,48405
29663,48640
29785,48827
29867,48975
29912,49083
29927,49148
29924,49170
29910,49158
29887,49114
29851,49051
29805,48992
29753,48938
29696,48881
29640,48814
29589,48728
29538,48621
29478,48508
29412,48399
29346,48297
29276,48198
29201,48096
29119,47992
29030,47884
28935,47759
28835,47619
28731,47485
28627,47362
28518,47243
28408,47134
28308,47041
28223,46949
28151,46855
28087,46770
28029,46701
27982,46646
27943,46605
27911,46584
27883,46576
27858,46571
27842,46572
27835,46577
27834,46585
27833,46587
27826,46578
27815,46572
27804,46565
27793,46527
27778,46453
27753,46365
27719,46278
27675,46192
27619,46093
27551,45983
27473,45869
27385,45749
27287,45618
27188,45475
27089,45325
26982,45177
26869,45034
26758,44901
26652,44772
26547,44631
26440,44474
26333,44309
26226,44148
26117,43996
26006,43863
25901,43744
25805,43619
25712,43482
25618,43353
25527,43241
25439,43131
25354,43024
25264,42926
25168,42823
25068,42695
24965,42541
24857,42386
24746,42253
24632,42131
24510,42011
24383,41891
24258,41765
24140,41633
24026,41495
23915,41368
23810,41249
23708,41121
23604,40988
23503,40853
23408,40707
23313,40552
23213,40396
23110,40256
23007,40136
22904,40027
22798,39929
22693,39831
22597,39715
22505,39582
22413,39438
22321,39280
22232,39116
22147,38951
22063,38792
21983,38655
21904,38556
21824,38485
21747,38424
21673,38369
21598,38311
21518,38241
21439,38158
21363,38064
21288,37966
21209,37870
21131,37780
21056,37695
20983,37611
20908,37526
20826,37437
20744,37338
20664,37231
20582,37127
20501,37033
20429,36944
20373,36870
20341,36824
20350,36822
20419,36891
20562,37048
20796,37309
21130,37700
21573,38240
22120,38927
22756,39735
23449,40632
24161,41572
24860,42504
25515,43385
26106,44187
26626,44899
27068,45518
27432,46046
27729,46482
27965,46811
28144,47038
28268,47198
28348,47318
28395,47400
28415,47438
28408,47443
28378,47428
28332,47394
28276,47341
28215,47266
28149,47168
28076,47052
27993,46929
27906,46797
27821,46653
27735,46504
27642,46358
27544,46222
27442,46095
27337,45964
27225,45824
27108,45686
26990,45554
26872,45422
26761,45282
26661,45142
26571,45004
26487,44874
26410,44751
26344,44633
26291,44536
26254,44458
26234,44397
26227,44367
26227,44369
26236,44386
26257,44400
26283,44419
26311,44459
26337,44504
26359,44539
26377,44563
26389,44582
26395,44592
26394,44589
26384,44579
26365,44555
26340,44514
26309,44459
26268,44388
26216,44307
26156,44222
26092,44131
26023,44031
25947,43918
25863,43794
25773,43664
25681,43533
25586,43402
25484,43267
25372,43123
25253,42974
25133,42821
25013,42663
24888,42508
24759,42363
24630,42216
24500,42067
24365,41923
24227,41778
24091,41634
23954,41490
23816,41347
23683,41209
23560,41068
23445,40916
23330,40758
23215,40607
23098,40463
22976,40319
22851,40168
22722,40006
22586,39830
22451,39647
22319,39475
22192,39311
22071,39139
21949,38962
21829,38803
21715,38659
21606,38521
21500,38399
21396,38297
21289,38206
21178,38112
21066,38005
20961,37880
20860,37743
20760,37604
20659,37469
20558,37336
20449,37211
20334,37104
20220,37017
20112,36935
20006,36831
19898,36703
19783,36569
19665,36446
19549,36331
19433,36208
19315,36077
19195,35948
19068,35825
18934,35702
18803,35576
18686,35456
18590,35355
18526,35283
18513,35257
18568,35293
18702,35409
18921,35640
19236,36004
19655,36505
20182,37135
20804,37892
21491,38765
22208,39702
22919,40628
23595,41493
24210,42286
24746,42997
25198,43601
25568,44104
25864,44524
26092,44860
26261,45123
26381,45328
26461,45466
26501,45527
26508,45530
26490,45506
26454,45459
26403,45378
26339,45271
26264,45155
26181,45037
26094,44918
26003,44805
25911,44703
25822,44597
25735,44484
25648,44377
25560,44278
25471,44184
25379,44091
25283,43985
25184,43847
25081,43681
24971,43510
24857,43344
24741,43184
24622,43024
24499,42855
24373,42688
24255,42526
24151,42368
24057,42234
23970,42133
23895,42062
23836,42005
23786,41940
23739,41869
23701,41809
23671,41764
23640,41743
23611,41739
23591,41731
23577,41712
23564,41683
23547,41657
23525,41640
23497,41625
23465,41611
23433,41586
23398,41543
23364,41488
23330,41430
23292,41369
23250,41297
23206,41212
23151,41123
23082,41050
23010,40989
22939,40923
22867,40839
22791,40740
22711,40627
22623,40494
22522,40347
22415,40190
22306,40027
22190,39871
22067,39730
21942,39600
21817,39470
21693,39340
21569,39207
21443,39064
21316,38915
21187,38764
21060,38612
20938,38456
20825,38296
20716,38135
20607,37975
20504,37821
20413,37677
20325,37533
20240,37380
20157,37233
20072,37093
19982,36953
19888,36827
19790,36719
19688,36616
19585,36510
19484,36398
19382,36288
19277,36190
19170,36102
19067,36016
18973,35921
18884,35812
18794,35689
18705,35574
18616,35471
18530,35365
18448,35257
18369,35160
18293,35065
18221,34968
18152,34873
18090,34778
18033,34687
17975,34610
17916,34549
17860,34501
17803,34460
17742,34419
17681,34376
17629,34333
17592,34290
17569,34249
17566,34225
17600,34240
17691,34311
17850,34466
18087,34729
18416,35105
18845,35604
19371,36229
19988,36976
20679,37836
21410,38765
22137,39698
22828,40580
23462,41394
24021,42136
24502,42800
24913,43381
25256,43861
25535,44244
25755,44551
25923,44788
26045,44954
26129,45065
26180,45137
26207,45184
26216,45211
26214,45215
26205,45197
26189,45167
26164,45131
26131,45095
26093,45071
26054,45057
26015,45035
25972,45002
25927,44970
25880,44935
25832,44882
25777,44810
25716,44715
25649,44605
25577,44497
25492,44385
25398,44267
25302,44137
25206,43988
25111,43829
25019,43672
24930,43521
24840,43375
24750,43234
24666,43105
24593,42998
24533,42905
24484,42825
24444,42767
24415,42734
24393,42717
24377,42713
24373,42727
24382,42754
24394,42777
24398,42796
24397,42814
24395,42817
24389,42802
24376,42779
24358,42758
24332,42735
24295,42702
24247,42662
24191,42614
24131,42546
24070,42453
24008,42345
23941,42231
23870,42117
23798,41999
23727,41883
23652,41773
23572,41664
23484,41562
23394,41471
23308,41380
23225,41278
23137,41166
23043,41053
22951,40943
22864,40822
22778,40677
22689,40520
22600,40361
22509,40199
22418,40034
22322,39878
22219,39739
22112,39610
22007,39485
21906,39372
21805,39269
21704,39169
21606,39068
21512,38967
21420,38863
21331,38756
21245,38644
21161,38520
21082,38387
21006,38258
20928,38142
20847,38038
20768,37931
20692,37817
20616,37708
20542,37609
20470,37518
20398,37427
20329,37338
20264,37255
20202,37169
20138,37080
20072,36990
20012,36898
19954,36819
19894,36743
19831,36664
19762,36589
19689,36505
19613,36407
19534,36311
19453,36226
19369,36144
19282,36051
19197,35953
19123,35878
19073,35835
19063,35823
19112,35864
19233,35996
19436,36242
19731,36616
20127,37131
20625,37775
21199,38524
21813,39338
22436,40168
23044,40974
23615,41719
24132,42391
24586,42992
24981,43524
25318,43992
25598,44397
25825,44732
26001,44994
26134,45177
26233,45291
26306,45354
26353,45382
26374,45387
26374,45378
26365,45355
26352,45322
26329,45285
26296,45239
26261,45187
26224,45137
26184,45082
26146,45026
26105,44972
26050,44922
25982,44866
25908,44791
25831,44696
25755,44587
25676,44468
25593,44340
25508,44205
25416,44076
25314,43961
25211,43866
25110,43770
25013,43653
24924,43527
24851,43412
24793,43318
24745,43239
24703,43171
24670,43119
24648,43081
24632,43056
24619,43045
24612,43038
24610,43021
24612,42994
24617,42977
24625,42974
24637,42962
24646,42932
24647,42895
24644,42854
24634,42807
24615,42768
24590,42747
24562,42736
24529,42717
24485,42680
24428,42627
24365,42561
24297,42481
24228,42385
24157,42282
24084,42171
24010,42034
23932,41875
23851,41711
23770,41555
23683,41419
23591,41304
23500,41189
23413,41063
23327,40935
23237,40814
23148,40703
23054,40604
22954,40509
22852,40410
22750,40298
22648,40172
22548,40039
22447,39901
22344,39766
22235,39639
22119,39519
22002,39397
21886,39265
21764,39122
21639,38965
21518,38792
21410,38621
21310,38465
21213,38317
21117,38172
21022,38038
20928,37915
20832,37800
20737,37691
20646,37586
20556,37474
20465,37358
20376,37248
20288,37137
20198,37018
20104,36896
20008,36773
19911,36654
19813,36540
19712,36427
19608,36310
19506,36190
19403,36073
19302,35952
19208,35837
19120,35742
19034,35654
18947,35566
18864,35487
18785,35412
18709,35327
18638,35234
18580,35150
18544,35091
18537,35073
18570,35104
18662,35193
18827,35355
19076,35621
19416,36027
19853,36578
20382,37259
20976,38039
21608,38865
22254,39695
22884,40505
23472,41271
24007,41970
24483,42594
24895,43152
25240,43637
25523,44040
25754,44377
25940,44650
26085,44850
26193,44986
26268,45079
26311,45139
26326,45168
26324,45167
26309,45148
26282,45117
26251,45077
26218,45036
26181,44991
26136,44932
26080,44863
26013,44795
25939,44723
25859,44632
25774,44526
25687,44407
25595,44273
25495,44126
25390,43971
25280,43814
25167,43655
25052,43494
24937,43340
24829,43203
24731,43078
24641,42962
24557,42862
24482,42777
24417,42702
24361,42638
24318,42592
24289,42561
24272,42533
24257,42505
24243,42481
24230,42461
24214,42437
24194,42408
24174,42374
24154,42345
24137,42324
24121,42296
24110,42256
24101,42209
24082,42160
24050,42104
24011,42035
23967,41959
23914,41884
23851,41809
23780,41729
23701,41641
23619,41538
23533,41419
23442,41297
23349,41172
23252,41047
23153,40928
23057,40812
22970,40702
22889,40599
22812,40497
22738,40392
22663,40284
22584,40176
22505,40075
22431,39976
22362,39868
22293,39754
22223,39648
22150,39554
22071,39455
21985,39353
21896,39255
21807,39156
21718,39050
21630,38936
21542,38820
21457,38709
21376,38601
21296,38490
21216,38380
21136,38270
21054,38156
20973,38041
20900,37929
20834,37828
20774,37741
20715,37661
20652,37588
20586,37519
20518,37448
20448,37373
20384,37288
20326,37190
20268,37083
20205,36974
20137,36871
20066,36774
19991,36680
19915,36583
19843,36486
19771,36390
19694,36294
19612,36206
19533,36131
19466,36070
19422,36036
19413,36042
19455,36100
19559,36229
19734,36454
19994,36798
20344,37265
20778,37830
21280,38469
21823,39164
22376,39884
22916,40594
23424,41270
23895,41900
24328,42476
24717,42995
25061,43455
25362,43852
25620,44186
25831,44460
25994,44681
26114,44859
26207,45001
26278,45107
26332,45185
26375,45241
26411,45277
26433,45301
26440,45314
26437,45309
26431,45289
26422,45260
26408,45230
26386,45197
26354,45152
26313,45096
26267,45032
26219,44959
26168,44879
26114,44792
26054,44705
25989,44618
25921,44525
25852,44426
25786,44334
25726,44249
25669,44166
25612,44084
25560,44010
25516,43953
25481,43911
25455,43881
25439,43865
25429,43862
25425,43865
25430,43881
25444,43909
25464,43932
25486,43940
25507,43948
25529,43966
25550,43985
25569,44003
25586,44028
25604,44060
25619,44086
25627,44101
25632,44110
25637,44104
25635,44072
25621,44017
25594,43949
25560,43873
25517,43790
25462,43697
25398,43597
25329,43498
25256,43399
25177,43298
25093,43200
25003,43110
24912,43019
24818,42921
24723,42820
24633,42717
24541,42607
24446,42489
24353,42363
24262,42230
24171,42088
24078,41952
23985,41833
23896,41725
23814,41616
23739,41500
23669,41388
23602,41282
23538,41180
23476,41085
23421,41005
23377,40930
23340,40852
23303,40781
23260,40720
23213,40664
23164,40605
23113,40549
23058,40496
23000,40435
22939,40369
22879,40304
22825,40236
22771,40168
22711,40098
22649,40022
22590,39949
22534,39874
22474,39797
22412,39727
22349,39658
22284,39581
22220,39499
22162,39419
22118,39350
22093,39300
22096,39284
22141,39328
22243,39454
22414,39671
22656,39984
22966,40393
23332,40888
23738,41439
24168,42021
24610,42612
25053,43182
25484,43712
25887,44203
26254,44659
26583,45077
26874,45453
27124,45788
27336,46087
27512,46348
27658,46568
27778,46761
27881,46933
27964,47071
28025,47173
28069,47256
28103,47326
28130,47363
28148,47370
28159,47373
28166,47378
28169,47380
28171,47377
28171,47370
28169,47357
28162,47335
28146,47313
28127,47292
28110,47266
28090,47231
28059,47182
28022,47124
27983,47060
27942,46993
27893,46926
27837,46856
27781,46782
27724,46708
27665,46635
27612,46569
27569,46509
27534,46453
27510,46403
27496,46365
27489,46338
27480,46321
27473,46311
27472,46303
27477,46291
27488,46273
27502,46251
27514,46230
27522,46217
27525,46213
27520,46214
27510,46210
27495,46195
27474,46174
27451,46159
27431,46146
27411,46121
27384,46082
27348,46036
27307,45988
27261,45934
27209,45869
27150,45786
27088,45697
27026,45608
26961,45520
26896,45444
26829,45375
26757,45300
26680,45214
26604,45118
26532,45016
26461,44910
26386,44797
26307,44678
26228,44561
26152,44445
26076,44335
26001,44234
25927,44136
25853,44034
25779,43927
25709,43819
25641,43711
25569,43600
25494,43488
25418,43381
25342,43275
25271,43168
25204,43064
25138,42971
25071,42886
25002,42799
24929,42700
24855,42591
24781,42474
24706,42352
24632,42236
24558,42128
24480,42026
24402,41927
24328,41836
24259,41753
24194,41669
24129,41585
24063,41504
23999,41427
23942,41353
23887,41278
23835,41202
23787,41123
23739,41040
23689,40955
23635,40872
23579,40788
23520,40704
23458,40624
23398,40549
23345,40481
23307,40421
23297,40391
23330,40428
23426,40555
23599,40779
23848,41112
24166,41552
24543,42076
24965,42659
25413,43279
25872,43916
26327,44550
26763,45153
27168,45712
27540,46222
27879,46681
28179,47087
28440,47442
28665,47749
28859,48007
29025,48218
29164,48398
29278,48558
29370,48691
29444,48794
29509,48877
29568,48949
29621,49009
29665,49057
29698,49100
29728,49142
29755,49179
29773,49210
29785,49232
29793,49249
29799,49262
29803,49271
29801,49276
29792,49270
29777,49248
29757,49210
29732,49160
29700,49099
29657,49027
29609,48952
29559,48879
29507,48806
29452,48729
29398,48651
29348,48577
29303,48502
29264,48424
29226,48349
29192,48286
29164,48241
29140,48213
29123,48201
29114,48199
29110,48195
29112,48186
29118,48179
29125,48178
29131,48177
29133,48168
29134,48156
29136,48142
29132,48125
29119,48099
29099,48064
29074,48019
29039,47958
28998,47888
28957,47821
28916,47760
28871,47696
28819,47631
28762,47565
28706,47497
28650,47420
28590,47332
28525,47241
28455,47144
28380,47042
28303,46938
28229,46837
28160,46735
28092,46628
28022,46520
27952,46417
27884,46317
27815,46216
27746,46119
27680,46030
27618,45942
27559,45851
27501,45761
27444,45677
27384,45590
27320,45495
27254,45398
27190,45299
27124,45192
27053,45079
26978,44970
26902,44869
26829,44772
26756,44676
26680,44578
26602,44476
26518,44368
26429,44257
26339,44146
26254,44036
26172,43930
26091,43825
26012,43722
25935,43614
25860,43498
25786,43385
25716,43281
25646,43179
25571,43071
25492,42963
25414,42867
25337,42775
25259,42679
25180,42583
25101,42489
25017,42390
24929,42280
24842,42169
24758,42059
24674,41945
24588,41827
24500,41711
24414,41594
24330,41469
24242,41338
24148,41205
24055,41073
23969,40953
23894,40854
23844,40794
23840,40795
23901,40882
24044,41081
24282,41401
24613,41842
25021,42382
25482,42998
25977,43668
26487,44363
26993,45055
27478,45720
27935,46348
28355,46930
28732,47453
29062,47908
29345,48296
29582,48622
29772,48893
29918,49113
30030,49287
30116,49418
30177,49516
30213,49586
30231,49632
30235,49655
30226,49658
30210,49652
30192,49644
30173,49635
30151,49621
30124,49608
30091,49592
30056,49563
30013,49519
29965,49470
29917,49421
29869,49359
29817,49284
29761,49204
29704,49121
29644,49027
29582,48922
29514,48815
29438,48705
29358,48588
29279,48472
29203,48370
29130,48285
29061,48200
28995,48110
28932,48026
28877,47950
28830,47880
28791,47822
28758,47783
28730,47759
28705,47739
28682,47718
28659,47695
28636,47666
28614,47631
28592,47595
28568,47558
28543,47516
28516,47470
28488,47422
28458,47374
28424,47324
28381,47265
28331,47195
28274,47111
28215,47019
28150,46923
28075,46831
27989,46743
27896,46646
27797,46535
27696,46414
27595,46285
27498,46147
27402,46002
27301,45853
27199,45699
27093,45547
26982,45400
26867,45262
26754,45127
26643,44987
26533,44842
26424,44699
26317,44561
26210,44424
26101,44285
25996,44138
25897,43988
25800,43841
25704,43696
25613,43560
25524,43424
25436,43285
25346,43155
25257,43037
25172,42923
25089,42812
25011,42715
24940,42639
24875,42569
24817,42489
24765,42404
24716,42327
24667,42252
24614,42169
24556,42077
24494,41986
24430,41896
24363,41799
24292,41698
24216,41600
24138,41503
24058,41405
23976,41311
23898,41222
23825,41126
23753,41019
23681,40915
23609,40815
23543,40717
23493,40631
23475,40582
23506,40602
23606,40719
23791,40959
24075,41341
24456,41852
24912,42468
25417,43164
25954,43908
26504,44663
27044,45396
27555,46085
28028,46719
28454,47289
28825,47797
29142,48248
29407,48639
29623,48961
29792,49216
29925,49417
30030,49575
30107,49686
30159,49751
30188,49786
30199,49810
30199,49825
30191,49829
30175,49825
30154,49815
30130,49796
30103,49770
30078,49744
30056,49718
30030,49685
29997,49637
29959,49573
29913,49496
29860,49407
29800,49302
29734,49191
29662,49074
29585,48952
29505,48828
29426,48706
29352,48585
29278,48462
29204,48335
29135,48215
29073,48112
29017,48020
28969,47936
28930,47865
28902,47807
28880,47760
28863,47733
28856,47729
28856,47733
28858,47743
28860,47758
28863,47768
28864,47768
28857,47764
28843,47759
28829,47752
28814,47738
28790,47712
28759,47670
28727,47618
28693,47558
28650,47489
28606,47418
28562,47347
28514,47272
28456,47189
28389,47101
28317,47010
28243,46915
28165,46811
28081,46703
27990,46591
27894,46474
27793,46355
27695,46235
27601,46108
27508,45977
27414,45851
27322,45723
27233,45583
27147,45433
27060,45282
26976,45138
26894,45000
26811,44868
26722,44737
26630,44611
26541,44487
26456,44364
26370,44256
26282,44169
26192,44082
26102,43982
26016,43882
25934,43788
25854,43693
25774,43597
25695,43504
25618,43408
25541,43302
25461,43190
25383,43086
25305,42990
25229,42891
25154,42786
25082,42681
25013,42576
24947,42464
24883,42347
24818,42230
24752,42115
24682,42001
24611,41888
24543,41778
24480,41677
24429,41593
24397,41550
24401,41571
24464,41673
24609,41869
24850,42180
25185,42617
25606,43164
26092,43797
26620,44493
27167,45223
27711,45959
28232,46670
28717,47341
29159,47963
29553,48521
29895,49004
30181,49410
30416,49743
30602,50006
30744,50205
30844,50358
30913,50476
30960,50558
30986,50610
30990,50635
30981,50633
30963,50606
30937,50563
30905,50519
30865,50480
30816,50432
30762,50370
30711,50299
30662,50224
30611,50141
30558,50045
30504,49946
30447,49851
30382,49761
30307,49670
30228,49569
30148,49457
30065,49340
29983,49225
29907,49114
29838,48999
29772,48879
29706,48766
29648,48673
29603,48597
29567,48528
29539,48472
29520,48443
29512,48440
29510,48452
29514,48473
29524,48499
29538,48515
29554,48522
29572,48531
29591,48544
29609,48556
29625,48562
29639,48563
29650,48550
29653,48523
29642,48485
29616,48438
29583,48380
29539,48314
29483,48238
29419,48154
29353,48066
29283,47974
29208,47876
29128,47776
29045,47674
