Channel 1,Channel 4
14381,25943
14280,25807
14187,25679
14107,25564
14040,25467
13987,25388
13944,25322
13910,25264
13884,25214
13866,25171
13855,25137
13846,25106
13834,25074
13818,25038
13798,24994
13772,24944
13741,24893
13708,24839
13673,24777
13632,24705
13577,24627
13510,24541
13432,24446
13347,24345
13259,24243
13174,24148
13102,24063
13045,23987
12999,23918
12959,23854
12926,23795
12896,23740
12862,23680
12826,23612
12784,23541
12737,23467
12687,23389
12632,23307
12572,23221
12505,23131
12431,23034
12357,22932
12286,22827
12220,22720
12155,22615
12094,22525
12044,22460
12015,22429
12015,22442
12055,22515
12145,22659
12287,22880
12487,23182
12742,23569
13052,24040
13413,24586
13816,25187
14245,25824
14685,26481
15124,27143
15554,27794
15971,28414
16365,28994
16724,29525
17043,30000
17322,30408
17558,30749
17753,31025
17910,31242
18036,31407
18135,31529
18209,31611
18260,31655
18288,31666
18290,31654
18268,31626
18231,31584
18185,31531
18139,31474
18101,31415
18077,31358
18063,31304
18056,31251
18053,31202
18054,31158
18053,31114
18046,31066
18034,31014
18018,30958
17994,30891
17956,30804
17902,30703
17836,30594
17764,30479
17690,30357
17618,30234
17554,30124
17500,30031
17456,29954
17421,29891
17394,29844
17375,29817
17362,29804
17355,29800
17346,29807
17337,29822
17334,29837
17338,29853
17347,29875
17362,29904
17384,29934
17412,29960
17441,29982
17467,29995
17490,30000
17509,29996
17520,29982
17522,29963
17514,29939
17499,29907
17477,29868
17445,29818
17400,29753
17344,29674
17278,29584
17202,29483
17115,29367
17017,29234
16908,29089
16792,28938
16673,28781
16552,28621
16434,28466
16322,28320
16221,28178
16135,28045
16063,27927
15999,27822
15943,27726
15894,27637
15849,27553
15808,27474
15769,27401
15728,27328
15681,27251
15628,27176
15574,27101
15518,27020
15454,26934
15381,26841
15301,26744
15218,26647
15138,26553
15062,26459
14991,26362
14925,26270
14866,26183
14815,26103
14775,26033
14743,25973
14718,25922
14702,25878
14693,25840
14684,25804
14670,25767
14649,25727
14622,25684
14593,25642
14559,25596
14519,25538
14471,25469
14419,25398
14364,25327
14311,25253
14263,25175
14219,25100
14177,25029
14135,24959
14094,24885
14055,24813
14015,24745
13970,24674
13918,24594
13861,24505
13797,24412
13730,24323
13667,24247
13619,24189
13591,24161
13594,24179
13637,24260
13727,24417
13873,24658
14081,24989
14354,25408
14684,25911
15066,26487
15491,27118
15947,27778
16415,28450
16878,29116
17325,29758
17744,30352
18127,30884
18465,31352
18760,31758
19010,32104
19212,32391
19370,32618
19494,32792
19589,32922
19658,33015
19706,33070
19736,33094
19755,33101
19764,33098
19765,33083
19761,33056
19754,33021
19738,32983
19713,32941
19680,32891
19638,32832
19585,32765
19519,32691
19443,32601
19353,32488
19249,32354
19132,32198
19009,32028
18882,31852
18754,31673
18628,31493
18509,31318
18398,31149
18296,30990
18206,30847
18132,30730
18079,30644
18049,30587
18036,30555
18037,30544
18049,30548
18068,30561
18088,30577
18106,30595
18116,30609
18117,30619
18109,30626
18099,30631
18090,30629
18080,30622
18065,30617
18047,30611
18027,30597
18006,30576
17983,30547
17955,30510
17922,30461
17885,30397
17841,30323
17792,30241
17740,30157
17688,30074
17636,29988
17581,29895
17520,29796
17458,29697
17397,29598
17339,29499
17276,29399
17208,29295
17138,29192
17072,29094
17009,29000
16951,28910
16899,28829
16854,28755
16810,28684
16768,28615
16730,28547
16689,28478
16640,28405
16584,28326
16520,28243
16449,28153
16373,28055
16292,27951
16209,27843
16124,27733
16036,27624
15950,27521
15873,27427
15806,27335
15743,27242
15688,27157
15641,27089
15602,27032
15572,26980
15548,26934
15533,26896
15524,26866
15521,26840
15520,26812
15517,26780
15510,26748
15495,26712
15469,26669
15434,26613
15386,26547
15328,26475
15268,26399
15205,26316
15137,26226
15062,26131
14984,26032
14903,25927
14825,25817
14750,25707
14677,25601
14602,25496
14526,25391
14450,25285
14374,25179
14298,25074
14226,24975
14166,24886
14120,24811
14083,24746
14056,24694
14042,24668
14047,24679
